,Review,a0,a1,a2,a3,a4,a5
729,"Mình đến vào lúc giữa trưa nóng, không có ai luôn, nhưng nhân viên vẫn rất nhiệt tình, giá cả hợp lý, chỗ ngồi đẹp, trang trí rất xinh xắn, 
nằm trên bãi biển, có thêm cả xích đu, võng để các bạn trẻ sống áo. Chắc chắn sẽ quay lại đây lần sau tới Quy Nhơn",5,0,0,0,0,0
730,"Hải sản tươi ngon, nhà hanghf rất sạch sẽ, nhân viên phục vụ tốt, Quán thường đông khách nên có hơi chậm trễ tại một vài thời điểm. đáng để quay lại.",0,0,0,4,0,0
731,"Gà rán xốt cay/ngọt : Món này độc quyền ở Corpmart, ăn siêu ngon, mình mua 2 cái đùi to ụ cân không nhớ bao nhiêu lạng nhưng 2 cái 44k (rẻ chán so với gà rán 3rau gì đó, ăn bột bở mà dở thôi rồi), hết xốt cay nên mình kêu xốt ngọt, vừa ăn không bị gắt, không ngấy, ngon ngang ngửa Popeyes, Texas
",0,0,0,5,0,0
732,"Quán này khá là sang chảnh , sáng sủa . Không gian mát mẻ và rộng rãi . Quán rất hợp để tổ chức các bữa party , sinh nhật , liên hoan ... Nhân viên phục vụ khá dễ chịu . Quán đa số bán hải sản biển : tươi sống và rất ngon . Giá cả cũng khá ổn , không quá mắc và cũng không rẻ . Nằm ở mức trung bình . Nói chung là đến quán này ăn đồ biển thì ngon tuyệt , nhất là ăn mực xào tỏi , hầu nướng phô mai với tôm nướng phô mai",0,0,0,5,0,0
733,"Tré ở đây bán ngon mà rẻ nữa. Cóc non chua chua ăn sướng
",0,0,0,5,0,0
734,"Vị trí dễ tìm, nhân viên thân thiện, hỗ trợ gửi hành lý và nhận phòng sớm. Có thêm dịch vụ cho thuê xe máy. Hình trên Booking sao phòng vậy.",0,5,0,0,0,0
735,"Quán rất chuyên nghiệp, từ bảo vệ đến phục vụ. Mới tới quán là đã có bảo vệ hướng dẫn đậu xe rõ ràng. Vô quán thì đông thôi rồi. Ấn tượng được nhất là quán rất sạch sẽ, từ cái muỗng đến bát... Bún chả cá thì 30k, bún cá ngừ thì 40k, tô đặc biệt có chả cá, cá ngừ, sứa, riêu thì 60k. Nước lèo hơi nhạt nhưng vẫn chấp nhận được. Tại quán có bán quà đặc sản giá cũng hợp lý nên mang về luôn.",0,0,0,5,0,0
736,"1 trong những siêu thị lớn nhất bình định, có đầy đủ khu vui chơi, giải trí",0,0,0,0,0,3
737,"Chúng tôi đã đi ăn tối. Đã thử một ly cocktail - rất tốt. Súp bí ngô - tuyệt vời. Tôi đã có món ức vịt đặc biệt - mềm, nấu chín hoàn hảo - món ăn xuất sắc. Bà xã tôi có món vịt tiềm - cũng là một món ăn tuyệt vời. Nhân viên phục vụ của chúng tôi bảo chúng tôi gọi rượu với cocktail để được giảm giá trong giờ khuyến mãi. Cô ấy là một phụ nữ trẻ dễ chịu và nói tiếng Anh rất tốt. Yêu thích bầu không khí lịch sử. Chúng tôi thực sự rất thích bữa tối của mình ở đây và rất khuyến khích nếu bạn thích nấu ăn kiểu Pháp.",0,0,5,5,0,0
738,"Sân bay thân thiện, dịch vụ ổn, an ninh tốt và rất hài lòng
",0,0,0,0,5,0
739,"Đồ ăn không thực sự đặc sắc, hơi nhạt nhẽo. Nhưng đứa trẻ chủ sở hữu thực sự khó chịu. Cô ấy sẽ đến bàn của bạn để thu hút sự chú ý, chạm vào bạn trong khi bạn đang ăn, cho bạn xem con vật cưng của cô ấy có thể bị trói trên ghế của cô ấy cả ngày và làm phiền bạn.",0,0,0,2,0,0
740,"Đồ ăn ngon miệng, giá cả phù hợp. không gia nhà hàng đẹp, yên tĩnh, view đẹp. Bạn Yến và chị Thủy phục vụ tốt, nhiệt tình, dễ thương.",5,0,5,5,0,0
741,"Đi xem phim Cua lại vợ bầu, suất chiếu cuối 23:20 nhưng có một chút lỗi kĩ thuật. Tuy nhiên anh bán vé rất ân cần, chu đáo giải quyết vấn đề. Rạp oke về mặt hình ảnh, âm thanh, ghế ngồi thoải mái.
Điểm trừ là về mặt vệ sinh. Không biết có phải vì là suất cuối, mà nước, bắp của suất chiếu trước không ai dọn dẹp cả, vẫn còn y nguyên. Đề nghị ban quản lý nên khắc phục và chuyên nghiệp hơn.",3,0,0,0,0,0
742,"Nhìn tô bánh canh là lạ , đẹp mắt đã thấy ngon rồi. Húp 1 muỗng nước lèo thấy sao quá đã , mùi vị rất kích thích từ ot xay, mùi hẹ thoang thoảng, thêm hành phi tự làm rất thơm.quậy lên thêm miếng cá ngừ đại dương, chả cá , trứng cút, trứng cá ăn rất lạ miệng Nói chung là thêm vào menu ăn sáng hoặc ăn xế rất ok và đáng thử Quán có thêm sữa bắp nhà làm rất thơm , ít ngọt 👍",0,0,0,5,0,0
743,"Diện tích rộng, đa dạng cây cối thực vật hoa cỏ,... Đa dạng các thể loại trò chơi cho thiếu nhi như đu quay lớn, tàu lượn siêu tốc, câu cá, xe điện đụng,đu quay ngựa,... Giá cả phải chăng",5,0,0,0,0,0
744,"Quán nằm trên cái bè nổi sát đường, xung quanh toàn là rác. Nhóm mình đi 5 người kêu 1 lẩu sứa, nửa tô nước lèo, 1 dĩa cơm rang hải sản, 5 con hào nướng phô mai và 3 lon 7up. Tổng chi là 700k. Cơm rang ăn cũng bình thường, hào quá dở con bé tí đem đi nướng phô mai thì khô khóc ăn chả thấy mùi vị gì được cái lẩu sứa ăn lạ miệng. Nói chung là mình thấy quán bình thường chả có gì đặc biệt ngoài cái lẩu sứa. Riêng mình vì lần đầu ăn sứa nên khônng biết về bị dị ứng ngứa và sưng xung quanh miệng. Mọi người nếu chưa ăn sứa thì khôg nên ăn quá nhiều nhé chứ để dị ứng nặng là phải uống thuốc đấy",0,0,0,2,0,0
745,"Vừa thuê chiếc Lead 2016 tối hôm kia. Xe chạy rất êm và mới, cực kỳ tiết kiệm xăng. Mình mang theo đồ đạc hơi nhiều vậy là chị chủ tư vấn cho mình nên chọn dòng xe này và quả thật nó rất tiện lợi vì có cốp xe rất to, bỏ được đủ mọi thứ đồ. Anh chị chủ nhiệt tình lắm, mình đến quy nhơn vào 10h đêm nhưng vẫn giao xe tận nơi đến cho mình còn giới thiệu mình vài địa điểm ăn khuya ngon nữa, nói chung là nhiệt tình vô cùng làm mình có ấn tượng rất tốt khi vừa đến Quy Nhơn",0,0,0,0,5,0
746,"Về quê được chị dẫn đến đây,lúc đó chỉ có 1 chi nhánh này thôi. Quán nhìn ở ngoài đã thấy lung linh rồi bước vào lung linh hơn,thiết kế hình ảnh vẽ sáng tạo không còn gì để chê. Không gian không rộng nhưng dễ đi lại,phần nào ra phần nấy 😂 Menu đa dạng nhiều loại mà mình chỉ mê mẩn em trà đào 24k,đào nhiều có mứt đào xay nhuyễn dứoi đáy ly,đậm đà vị trà ngọt đúng mức 😍😍😍😍 bánh tiramisu đúng chuẩn tiramisu, dễ dàng trở thành quán ruột của mình khi về quê là điều dễ hiểu 💯lần gần nhất đây vào quán trú mưa,vừa uống trà ăn bánh nhìn ra ngoài mưa rơi tầm tã đúng kiểu sâu đíp 😂. Kem cũng có nhiều loại,ngon mà rẻ,bánh ngọt có nhiều loại,sữa chua phô mai cũng có nói chung đa dạng khỏi chê,nhân viên phục vụ tốt kể cả nhân viên trông xe nhanh nhẹn,vui tính. C",0,0,0,5,0,0
747,"Chúng tôi không nhận được một nụ cười và không cảm thấy được chào đón. Thức ăn ổn, nhưng khẩu phần nhỏ. Cà phê là kinh khủng mặc dù !! Họ chạm vào mặt trên của cốc cà phê và nước trái cây bằng ngón tay đẫm mồ hôi, cô phục vụ cũng chỉ lấy bánh mì nướng của tôi khi tôi muốn một chiếc với mứt và bơ ở bên cạnh và chưa bôi lên .. tuyệt đối không! Khi chúng tôi trả tiền không có lời cảm ơn, không có gì! Tôi rất khuyên bạn không nên đến đó!",0,0,0,1,0,0
748,"Lái xe rất đúng giờ, tốt bụng và tươi cười. Việc chuyển tiền diễn ra rất tốt, tôi giới thiệu Viator vì giá trị đồng tiền và sự đúng giờ.",0,0,0,0,5,0
749,"nên đi các khung giờ khuya sau 8h30 vì khách đông check in vé hơi lâu, cũng tùy bữa thôi... , giá cá thì rất ok
",0,0,0,4,0,0
750,"Địa điểm này nên đi vào tầm 3h-4h chiều và chơi đến tối để có thể trải nghiệm được hết các trò chơi bắn cung, leo núi, cưỡi bò tót, đặc biệt là các trò chơi dưới nước vì sáng đến trưa nắng rất gắt, khó để tham gia được các hoạt động ngoài trời/dưới nước. Không gian rộng rãi để các đơn vị tổ chức teambuilding, hội nghị cuối năm.
",5,0,0,0,0,0
751,Kem bơ quá đã 2 viên kem + bơ tươi made by order siêu ngonnn 😍😍😍 giá chỉ 19k/cốc 2 anh chị bán hàng nhiệt tình thân thiện. Tiếc là ngày cuối mới biết tới quán k là tối nào cũng ra đóng họ rùi :(,0,0,0,5,0,0
752,"Không gian rộng. Mát mẻ. Có các dịch vụ thuê xe. Rất tốt cho trẻ em vui chơi và cả người lớn
",4,0,0,0,0,0
753,"Quán này gần nhà, không gian quán cũng trang trí đơn giản, order tính tiền tại quầy, giá rẻ đó, khoản tầm 20k/ly, trà sữa mình uống thấy ổn nhưng trà đào chưa oki lắm, món váng sữa uống oki không quá ngọt, vị béo và mịn, Nhân viên oki nha, cần gì thì nhiệt tình lắm.",0,0,0,4,0,0
754,"Đây là nhà hàng đầu tiên khi mình được đến Quy Nhơn, và cũng là chỗ ăn thấy ngon nhất. Toàn món ngon, canh cũng ngon nữa. Canh là canh cua rau tạp tàng, mình nghĩ đây là một món ăn của người địa phương chứ đó giờ chẳng biết rau tạp tàng luôn á. Cá chiên xốt mắm và thịt heo thưng ăn cực vừa vị, ngon và thơm. Cải xào dầu hào và tôm kho trứng cút cũng rất okie, nhưng trứng hơi ít nên bữa đó mình không ăn được miếng trứng cút LOL. Sảnh sau của nhà hàng sát biển nhìn đẹp mát lắm nhé.",0,0,5,5,0,0
755,"Nên đi chợ buổi sáng để mua hải sản, giá rất rẻ và nhiều loại để lựa chọn. Mực bán rong có 40k/kg mình thấy rẻ chưa từng thấy, cua, ghẹ giá cũng rẻ mà cua gạch ăn siêu ngon
",0,0,0,5,0,5
756,"Gia đình đi 4 người, 1 bát phở từ 60-65k ko phải là quá mắc, bát phở rất to và chất lượng, thịt mềm, đặt biệt là bánh phở rất khác biệt, mềm mịn và rất dể chịu. Nhân viên pv nhanh nhẹn và hệ thống tốt",5,0,5,5,0,0
757,"Nhà hàng hải sản Bảo Nam phục vụ khách tham quan du lịch check in tại quán có nhiều món ăn hải sản biển tươi sống rất ngon miệng làm cho nhiều phương khách thập phương mọi nơi ùa về tại nhà hàng vừa thưởng thức những món ăn tại quán rất ưa và hài lòng, lại có nv tại quán tư vấn khách niềm nở chào đón vui vẻ hướng dẫn khách rất nhiệt tình, trong đó khách rất thích cảm nhận xe tại nhà hàng Bảo Nam có nv tài xế đưa đón khách đi đến các điểm tham quan như khu nghĩ dưỡng tại FLC group Nhơn Lý Quy Nhơn - Kỳ Co - Eo Gió để chiêm ngưỡng nhiều vẻ đẹp hùng vĩ thiên nhiên ban tặng làm cho nhiều du khách phương xa đến nơi đây du lịch rất hài lòng và ngưỡng mộ.",5,0,5,5,5,0
758,"Nếu bạn đã uống quen các nhãn hàng trà sữa nổi tiếng như Dingtea, gongcha, mr good tea, koi,... Thì trà sữa 2000 có nhiều điểm trừ. Thứ nhất, mình gọi 1 ly trà sữa thái xanh, có thể xem đây là hương vị cơ bản khi uống ở bất kì đâu, bất kì chỗ nào hương vị cũng giống nhau, nhưng ở 2000 mùi vị thật sự lạ, mình cảm nhận độ quá béo, mùi siro như mùi thuốc tây, mình chỉ nếm và để lại nguyên ly chỉ ăn hết phần thạch. Thạch thì tương đối thôi vì cũng như rau câu tự làm ở nhà, ko có gì đặc biệt. Thắc mắc là tại sao quán đắt đến vậy trong khi trà sữa thì tệ. Dù rẻ thì rẻ nhưng chất lượng ko ok.",0,0,0,1,0,0
759,"Đường đi vào hơi chông gai. Tới nơi thì tuyệt vời. Bãi biển sạch đẹp. Mọi người ở quanh vùng đều ý thức giữ gìn bãi biển xanh, sạch & đẹp.
",5,0,0,0,0,0
760,"Mọi thứ diễn ra tốt đẹp, dịch vụ tuyệt vời. Không gặp bất kỳ vấn đề nào. Muốn giới thiệu cho bất cứ ai cần chuyển khoản.",0,0,0,0,0,0
761,"Tàu cá và tàu du lịch chung một chỗ nên rất mùi, giờ còn đang xây dựng nữa nên đường đi vào khá bẩn
",3,0,0,0,0,0
762,"Hãy cạnh tranh lành mạnh ,tập chung nâng cao chất lượng của dịch vụ mình thì khách hàng sẽ biết đến chứ đừng đi xé bảng quảng cáo,lấy sơn đen bôi số điện thoại của người khác rồi dán của mình như vụ tại bến xe Quy Nhơn vừa rồi nó không đẹp vừa lại tiểu nhân",0,0,0,0,3,0
763,"phòng có view nhìn xa và rộng, đường đến khách sạn rất là dễ nhé, xung quanh khách sạn dịch vụ rất nhiều nì nhưng mà không phải trung tâm nên xe cộ cũng vừa phải, từ khách sạn mình ra trung tâm có 5p, ghé các quán cà phê trên trại mát có 10 phút nè. Khách sạn phục vụ theo tiêu chuẩn không tiếp xúc rất là chuyên nghiệp nhé, mình ít gặp các nhân viên nhưng lúc nào cần gì hay hỏi gì mình thấy thái độ, nghiệp vụ rất thân thiện nè. Nếu lần sau lên lại Đà Lạt mình sẽ book tiếp ",0,4,0,0,3,0
764,"hộp nửa ký chỉ có 24k gồm hộp kem với ít bánh quế nhé..à còn có thêm cà phê,dừa và đậu phộng kèm theo khi mua hộp kem ký nhé..có các loại socola, dâu, sầu riêng..v.v..nếu thích mix đựơc nhiều mùi thì mua hộp 7 màu nhé..ngòai ra quán còn bánh gỏi,kem chiên,gân trộn,bánh tráng trộn nữa",0,0,0,5,0,0
765,"Lễ tân và nhân viên rất nhiệt tình, nhẹ nhàng và chuyên nghiệp.",0,4,0,0,0,0
766,"Quán cũ, hơi có mùi nhưng nhân viên thân thiện nhiệt tình.
",4,0,0,0,0,0
767,cung cách làm việc của bảo vệ rất tệ . có người không đeo khẩu trang cũng dc vào .ngưới thì đuổi ra  không được vào là như thế nào. đề nghị siêu thị coi lại quá trình này . như thế này là quá tệ.,0,0,0,0,0,1
768,"Quán dễ kiếm, thoáng mát, sạch sẽ, mát. Tới tầm 6-7h là quán bắt đầu đông khách kín bàn. Đồ ăn ở đây tạm được giá cũng vừa phải nhưng không đặc sắc lắm. Nhân viên ở đây nhiệt tình, vui vẻ. Sẽ ủng hộ tiếp nếu có dịp.",0,0,0,5,0,0
769,"60k cho bé dưới 2 tuổi , quá đắt, k có điều hòa nóng vãi chưởng
",1,0,0,0,0,0
770,"Đến quán được vài lần, view rất đẹp, nhìn bao quát cả sài gòn hoa lệ về đêm. Nước rất chất lượng, phù hợp với giá thành sài gòn. Đặc biệt là nhân viên rất dễ thương và nhiệt tình.",0,0,0,4,0,0
771,"Tiện nghi, sạch sẽ, yên tĩnh, có cả khu bếp và chén bát dành cho ăn uống và sự phục vụ thân thiện, nhiệt tình từ xa của các bạn nhân viên dễ thương.",0,5,0,0,0,0
772,Mình nghe tên quán lâu rồi nhưng bữa nay vô uống thử. Quán không gian nhỏ nhưng cách decor rất khác so với những quán bây giờ. Kiểu xưa cũ truyền thống ák. Mình gọi smoothies xoài vì những món dân tình gọi uống nhiều thì chắc chắn nó sẽ ngon rồi. Smoothies ban đầu thấy hơi nhạt nhưng càng uống càng đậm đà ák 😂. Có hỏi ujika gì đó là gì thì chỉ đc giải thích là 1 loại trà. Ok sẽ tốt hơn là nên giới thiệu kĩ thêm để cho khách có hứng thú mà uống. 40k cũng khá đắt chứ có rẻ đâu nhỉ. Tóm lại là ngoại trừ ko gian quán nhỏ thì còn lại từ nước uống đến phục vụ mình thấy ok. Còn bàn ghế nữa. Theo phong cách xưa nên bàn gỗ ghế gỗ. Bàn thấp quá làm mình ngồi rất chi là mỏi luôn ík. Kiểu ngồi 1 tiếng thì đc chứ ngồi lâu ê ẩm lắm.,0,0,0,4,0,0
773,"Sáng ăn ở đây chất lượng. Quán bán lâu lắm rồi giờ mới thấy có lên foody, mà thấy còn có ship tận nơi bún phở nữa. Quán mình hay ăn, nước bún phở rất ngon.",0,0,0,5,0,0
774,rất tuyệt ạ! có dịp e sẽ ghé a tiếp nha! a chủ thân thiện vui tính lắm ạ! thuê xe rất ổn a.e nào du lịch Quy Nhơn đến đây thuê xe nha. chất lượng 100%. 😊,0,0,0,0,5,0
775,"Đến sân bay Thành phố Hồ Chí Minh bị chậm một giờ và sau đó mất một giờ để làm thủ tục nhập cảnh - 
nhưng tài xế của chúng tôi đã đợi tên tôi trên bảng, 2 chai nước và một hành trình tương đối suôn sẻ thông qua giao thông đáng kinh ngạc đến khách sạn của chúng tôi. Tất cả đều rất dễ dàng từ đặt phòng đến khi đến khách sạn.",5,0,0,0,5,0
776,"Quán ăn ngon, hải sản tươi sống, giá cả phải chăng, phục vụ tốt nhất định mình và gia đình sẽ ghé lại nhiều",0,0,0,5,0,0
777,"Địa điểm rất tốt, phòng sạch và đẹp giống như trong hình, các anh chị nhân viên hỗ trợ nhiệt tình và dễ thương",0,5,0,0,0,0
778,"Quán hơi nhỏ và hơi nóng vì không có quạt . Quán mang nhiều bàn ghế trải dài ra vỉa hè . Được cái đồ ăn ngon nên khách đông lắm . Ngon nhất ở đây là món lẩu . Có lẩu nhỏ cho 2 người 60k mà nhiều ghê luôn . Lẩu to thì từ 150 tới 200 . Có các loại lẩu bò , hải sản , nấm , thập cẩm . Đồ nướng thì tầm 40k trở lên . Trà chanh thì hơi ngọt và không có cái để lọc hột chanh nên khi uống thấy đắng và khó chịu",0,0,0,4,0,0
779,"Đợt vừa rồi mình có dịp ghé ăn thử cho biết như nào. Về bún chả thì ngon, ăn vừa miệng, sợi bún nhỏ dễ ăn. Còn về các loại nem thì không hợp khẩu vị lắm, mình gọi 2 nem của bể với 1 nem hải sản, bên ngoài giòn thơm nhưng khi ăn vào thì không được như kì vọng. Nem hải sản rất to, 2 vợ chồng mình ăn không hết. Giá cả cũng ở mức chấp nhận được, vợ chồng mình ăn 2 suất bún chả, 1 cây thịt xiên, 2 nem cua bể, 1 nem hải sản và 1 lon nước ngọt hết 190k, cũng khá ổn. àh thịt xiên thì hơi nhiều mỡ, mình ăn được 1 miếng còn lại chồng ăn hết....",0,0,0,3,0,0
780,Ngoài ra phòng sạch sẽ và có nước uống miễn phí.,0,4,0,0,0,0
781,"Mình và người nhà có ghé điện máy chợ lớn quy nhơn với trang phục có hơi bần. Khi vào nhân viên không hề quan tâm hay chú ý gì cả, kiểu bơ đi mà sống vậy đó( mặc dù siêu thị lúc này không có khách), khác hoàn toàn với cách tiếp khách của TGDĐ, trong khi đó mình cũng mua ip 13 và trả tiền liền chứ có góp đâu.
",0,0,0,0,0,2
782,"Nhà hàng sạch,món ăn ngon. Nhân viên thân thiện.tôi sẽ quay lại vào một ngày gần nhất.cảm ơn các bạn",5,0,5,5,0,0
783,"Thích nhất vẫn là bánh xèo bò, thịt bò hơi ngọt nhg nhiều:D",0,0,0,4,0,0
784,"Phục vụ tệ , xe chen chúc chất hàng lung tung trên xe ko có lối đi
",0,0,0,0,2,0
785,Khách sạn tuyệt vời. Rất đáng để lưu trú tại đây. Sẽ tiếp tục ủng hộ khi lần sau đến với Nha Trang. Nhân viên khách sạn cũng như chú bảo vệ cũng rất là thân thiện. Rất đáng được triệu like cho Vhotel ạ.,0,5,0,0,0,0
786,"Một trong những đặc sản không thể bỏ qua là Bún Cá Ngọc Liên với món chả cá Quy Nhơn, quán rất dễ tìm nằm gần Bệnh Viện đa khoa Tỉnh, nhưng giá hơi chát thật, mình mới vào ăn thấy giá từ 30k đến 40k một tô, lâu lâu ăn thì được chứ ngày nào cũng ăn mình không có tiền đâu. Nước dùng rất ngon và ngot chả cá thì dai và rất là thơm, kèm với đĩa rau sống mơn mởn với giá vắt thêm miếng chanh nữa rất hoàn hảo, nhưng có lần mình đến nước dùng bị mặn do bị sắc nước.",0,0,0,4,0,0
787,"1 địa điểm lịch sử oai hùng. Kết hợp 1 quần thể du lịch tâm linh. Leo núi, dã ngoại, hòa mình thiên nhiên hữu tình. Perfect.",5,0,0,0,0,0
788,"Anh chủ rất vui tính, thân thiện, dễ gần, hỗ trợ rất nhiệt tình. ko gian phòng rộng, khá gần trung tâm và nhiều món ngon",0,5,0,5,0,0
789,"Phòng view biển đẹp, gốc nhìn rộng ra hòn chồng với ban công thông thoáng...",0,5,0,0,0,0
790,Rất ngon giá thi cũng được sau nay xe ghe ăn nữa,0,0,0,5,0,0
791,"Quán phụ vụ rất nhiệt tình, quan trọng nhất là là hải sản tươi ngon và bán đúng giá, đúng chất lượng. sẽ quay lại nếu có dịp quay lại Quy Nhơn",0,0,0,5,0,0
792,"Xin phép dùng hình này để tạm say goodbye với chuỗi ngày mệch mõi mà đ' thể quên đc ở Quy Nhơn trong chiến du lệch vơi cty vừa r ' mặc dù hình là của đợt đi QN lần trc ^^
Nếu ở LAB, mà mắc bệnh lười ra ngoài như tụi mình có thể đặt luôn bếp của LAB làm, cũng k mắc hơn bên ngoài là mấy, mà tiện, mà mún ăn lúc nào là đc ăn lúc đấy. Hai đứa gọi ghẹ, mực và ngao (tất cả đều hấp) để ăn. Ai nói tụi mình nhạt nhẽo thì cứ việc hén, vì mình vốn ăn nhạt thặc, và nếu ăn ba cái thể loại hải sản ngọt thịt dư này, tốt nhất là nên ăn càng đơn giản càng dễ nhận biết đc đồ có tươi hay k, có đáng đồng tiền mình bỏ ra hay k. Bởi vậy ngoài tươi ngon và đáng tiền ra, k có còn cm từ nào khác để diễn tả cái sự ưng ý về bữa trưa này",0,0,0,5,0,0
793,"Trước khi đi Bình Định mình có xem qua nhiều review về ăn uống, du lịch, đa phần đều recommend món bánh xèo tôm nhảy nên mình cũng ăn thử. Quán bánh xèo này nằm trên đường Diên Hồng, khu này hơi vắng vẻ và ít quán xá. Mình đi buổi tối thấy quán rất đông, đa phần là khách du lịch, quán lên món nhanh. Mình gọi 2 phần bánh xèo tôm và bò tổng cộng 130k 4 cái, mà kiểu bánh xèo miền Trung nho nên giá vậy là khá cao so với chất lượng. Bột bánh xèo trắng, chiên giòn, bánh xèo bò thì phần bò xào quá ngọt, bánh mực có 3 con mực, ăn với rau ăn kèm và xoài.",0,0,0,3,0,0
794,"Ks vị trí ngay trung tâm gần chợ trung tâm, gần ngay quảng trường 2-4, lễ tân nhỉetj tình chu đáo, giá cả mùa dịch vs trong tuần nên rất hợp lý 500k/1 đêm, nói chung rất ok",0,4,0,0,0,0
795,"Khách sạn rất thoáng, phòng nào gần như cũng có cửa sổ và ban công lộng gió. Các bạn lễ tân bà anh chủ thực sự rất nhiệt tình và tâm lý, tư vấn cho pn mình các chỗ chơi và chỗ ăn nữa. Nếu các b muốn thuê xe máy hoặc gọi taxi thì cũng có thể nhờ các b lễ tân nhé. Kỳ nghỉ này của tụi mình có rất nhiều kỉ niệm, anh chủ đã cho chúng mình mượn sảnh để tổ chức sinh nhật nè và điều tuyệt vời nhất là anh chủ đã tặng mình 1 bó hoa cưới rất ư là cưng vì dịp này mình có đi chơi kèm chụp ảnh cưới luôn.",0,5,0,0,0,0
796,"Không vào ăn vì ăn sáng rồi, thấy người cùng đoàn vào ăn nói ăn không ngon, có thể do không hợp khẩu vị, giá hơi đắt, 25k/đĩa mà được có xíu bánh bằng quả trứng vịt, phải 2 đĩa mới đủ ăn
",0,0,0,3,0,0
797,"Rạp chiếu phim hiện đại, rộng thoáng. Tuy không thể so sánh với những rạp lớn ở Sài Gòn nhưng ở một tỉnh lẻ thì mức này đã rất tuyệt rồi. Rạp ở đây có suất chiếu phim khuya chứ không đóng cửa sớm như rạp bên siêu thị.",0,0,5,5,0,0
798,"Nghe tiếng cà phê tiền tỷ Quy Nhơn nên đi thử. Quán rộng rãi thoáng mát, có phòng máy lạnh riêng, thích nhất là hồ cá giữa quán. Nói chung view đẹp. Cứ tưởng quán tiền tỷ là đồ uống giá trên trời nhưng giá cả lại rất hợp lý. Chất lượng không có gì nỗi trội.",0,0,0,4,0,0
799,"Bãi tắm sạch, biển nông và an toàn. Hải sản tươi ngon. Giá hơi cao xíu.",5,0,0,4,0,0
800,"Khách sạn Quy Nhơn gần biển đẹp từ trong phòng cho đến cảnh quan xung quanh.
Đồ ăn ngon đặc biệt là các món hải sản tươi sống vừa cập bến.
",0,5,0,0,0,0
801,"Xe chạy ok ạ, giường nằm có chỗ cắm xạc rất tiện lợi luôn. Mấy chú hướng dẫn nhiệt tình nữa ạ. Mọi người đặt xe đi để ủng hộ nhà xe nha.",0,0,0,0,5,0
802,"Đầu tiên nhận xét về thái độ phục vụ của chủ quán và nhân viên vô cùng tệ, khi bảo đưa menu chọn món thì lơ đi trong khi mua tour và ép buộc khách dùng món. Thứ 2 về món ăn các món ăn ở đây nêm nếm nhạt và lợ rất khó ăn. Vì nể***tài có quen biết mà dùng thử nhưng chỉ dám ghé đến 1 lần và kh bao giờ quay lại.",0,0,0,1,0,0
803,Vị trí ra bãi biển rất thuận lợi.Nhân viên nhiệt tình,0,4,0,0,0,0
804,"Quán đã sửa sang khang trang hơn trên ảnh cũ rất nhiều, hnay đến tí mém nhầm tưởng đến nhầm quán. Bà chủ mặt hơi hình sự, ko thân thiện với khách, nhân viên thì phục vụ nhanh nhẹn, thái độ ok. Giá thì bt chứ ko rẻ nhưng phải công nhận là ngon, vc mình ăn tô nhỏ mỗi loại, mỗi tô 20k, gọi thêm cốc đậu nành, tổng kết là 45k.",0,0,0,3,0,0
805,"Nhân viên Quản lý yếu kém, nhân viên quán rất đông mà chất lượng phục vụ quá nghèo nàn.
",0,0,0,2,0,0
806,"Mặc dù ít khách nhưng chúng tôi vẫn được hưởng ưu đãi tốt nhất. Các nhân viên lễ tân, phục vụ nhà hàng cũng như phục vụ phòng, sân vườn rất thân thiện và nhiệt tình.",0,5,0,0,0,0
807,"Tối mùng 1 Tết mình gọi 2 ly nước uống mà đợi hoài không tới thấy đâu, mình và người yêu vào quầy hỏi 3 lần nhận đc 3 câu trả lời giống nhau: chị ngồi bàn nào ah chút xíu em đem ra. Mình còn nhấn mạnh: chị hỏi 3 lần rồi đó nha em. Chút xíu mà ngồi gần tiếng rưỡi không thấy đâu. Cuối cùng mình với người yêu đi về luôn mà vẫn không có nước uống ^^ Được cái view đẹp và thoáng trong lúc chờ nước cũng thoải mái nói chuyện.",0,0,0,2,0,0
808,"Chúng tôi đặt bàn cho 6 người cách đây vài ngày. Chúng tôi đến khoảng 7. 30 giờ tối và có ít hải sản sống. Tuy nhiên người quản lý đã cho chúng 
tôi 3 con cua đỏ cuối cùng. . . siêu 5 sao cua. Tôi đã đề nghị của anh ta không chọn những con cua xanh lớn hơn và nó không làm chúng tôi thất vọng. Chúng tôi đã nướng tôm và yêu nó. Nhà hàng phục vụ nước sốt cay xanh cay. . . hương vị đặc biệt.",0,0,4,4,0,0
809,"Phòng rộng rãi, tiện nghi. Có hồ bơi. Vi trí tuyệt vời, bãi biển đẹp, tắm sướng",0,5,0,0,0,0
810,"Ở Quy Nhơn có chỗ này là uy tín, xe mới gần như 100%, ko lấy tiền cọc cao như chỗ khác, ae nên thử alo chủ thớt khi có nhu cầu thuê xe máy khi đến quy nhơn",0,0,0,0,4,0
811,"Khách sạn đẹp, nhân viên phục vụ rất nhiệt tình, tận tâm.
Ks có view vịnh biển Tp Quy Nhon tuyet voi. Thích hợp nghĩ dưỡng, công tác, đánh golf.
Ngay trung tâm tp Quy Nhon nên di chuyển vào trung tâm rất tiện",0,5,0,0,0,0
