,Unnamed: 0,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,clean_review,label
2982,2985,"Lần nào đến siêu thị cũng bị bắt bỏ túi đeo mini bên ngoài quày, túi nhỏ đựng đt, ví tiền rất là bất tiện.",0,0,0,0,0,2,lần nào đến siêu_thị cũng bị bắt bỏ_túi đeo mini bên ngoài quày túi nhỏ đựng đt ví tiền rất là bất_tiện,{mua_sam#negative}
2983,2986,"Big C này có tất cả mọi thứ, nhưng Nếu bạn đang đi xe máy hoặc lái ô tô, chúng tôi rất mất thời gian để đậu.",0,0,0,0,0,4,big c này có tất_cả mọi thứ nhưng nếu bạn đang đi xe_máy hoặc lái ô_tô chúng_tôi rất mất thời_gian để đậu,{mua_sam#positive}
2984,2987,"nhà hàng ocean palace cao cấp ăn ngon ,nhân viên nhiệt tình .phong cach cao cap .mà nhìn tới cái bàn vá lỗ là mất cảm tình.nhiều món ngon phải đợi hơi lâu",0,0,3,0,0,0,nhà_hàng ocean palace cao_cấp ăn ngon nhân_viên nhiệt_tình phong cach cao cap mà nhìn tới cái bàn vá lỗ là mất cảm tìnhnhiều món ngon phải đợi hơi lâu,{nha_hang#neutral}
2985,2988,"Mình thích cái không khí yên bình, mộc mạc hoang sơ ở Làng chài Nhơn Lý này. Bao nhiêu lần cùng mấy đứa bạn ghé thăm vẫn vậy! Người dân thì thân thiện, thật thà. Nghiện cái món bánh ép trong chợ nữa!
",5,0,0,4,0,0,mình thích cái không_khí yên_bình mộc_mạc hoang_sơ ở làng chài nhơn lý này bao_nhiêu lần cùng mấy đứa bạn ghé thăm vẫn vậy người_dân thì thân_thiện thật_thà nghiện cái món bánh ép trong chợ nữa,"{giai_tri#very_positive}, {an_uong#positive}"
2986,2989,"Mình có thói quen hay gọi quán này là Người Yêu coffee :)). view quán này hơi là buồn, nói vui chứ đứa nào thất tình mà tới đây là đúng tâm trạng luôn ý, view đen với thêm ánh đèn nữa buồn thiệt buồn luôn. Nước ở đây khá là ngon, nay quán có thêm mấy món mới nữa mình nghe bạn mình bảo là khá ngon tuyệt, còn mình vẫn như củ capuchino huyền thoại ngon không quá đắng. Giá cả ở đây mình thấy khá là hợp lý so với điều kiện sống hiện nay. Có dịp mình sẽ ghé quán thêm vài lần nữa, quán view tuyệt <3.",0,0,0,5,0,0,mình có thói_quen hay gọi quán này là người_yêu coffee view quán này hơi là buồn nói vui chứ đứa nào thất_tình mà tới đây là đúng tâm_trạng luôn ý view đen với thêm ánh đèn nữa buồn thiệt buồn luôn nước ở đây khá là ngon nay quán có thêm mấy món mới nữa mình nghe bạn mình bảo là khá ngon tuyệt còn mình vẫn như củ capuchino huyền_thoại ngon không quá đắng giá_cả ở đây mình thấy khá là hợp_lý so với điều_kiện sống hiện_nay có dịp mình sẽ ghé quán thêm vài lần nữa quán view tuyệt 3,{an_uong#very_positive}
2987,2990,"Ngon. Có thể do hợp khẩu vị nên thấy rất ngon. Đồ ăn tươi. Phục vụ rất nhanh. Nhà hàng sạch sẽ. Rất mát, ăn xong mới nhớ phải chụp hình.",0,0,0,5,0,0,ngon có_thể do hợp_khẩu vị nên thấy rất ngon đồ_ăn tươi phục_vụ rất nhanh nhà_hàng sạch_sẽ rất mát ăn xong mới nhớ phải chụp hình,{an_uong#very_positive}
2988,2991,"Đến quán vào một ngày mưa bay lất phất, trên đường Phan bội châu này được gọi là thế giới ăn vặt luôn nên là tùm lum món. Món kem trộn ngon ơi là ngon luôn này mà giá thì quá ư hạt dẻ, phục vụ lại nhanh dù khách full bàn ấy. 2 đứa Ăn ngập mặt mà cuối cùng tính tiền 52k 😂😂 quá ư là rẻ. K ăn kem trộn là tiếc hùi hụi luôn đó ạ.",0,0,0,5,0,0,đến quán vào một ngày mưa_bay lất_phất trên đường phan bội châu này được gọi là thế_giới ăn vặt luôn nên là tùm_lum món món kem trộn ngon ơi_là ngon luôn này mà giá thì quá_ư hạt_dẻ phục_vụ lại nhanh dù khách full bàn ấy 2 đứa ăn ngập mặt mà cuối_cùng tính tiền 52k face with tears of joy face with tears of joy quá_ư là rẻ k ăn kem trộn là tiếc_hùi_hụi luôn đó ạ,{an_uong#very_positive}
2989,2992,"Nhân viên nhiệt tình, giới thiệu bánh canh cá 54a vân đồn ăn ngon,rẻ",0,5,0,5,0,0,nhân_viên nhiệt_tình giới_thiệu bánh_canh cá 54a vân_đồn ăn ngonrẻ,"{luu_tru#very_positive}, {an_uong#very_positive}"
2990,2993,Khách sạn tiện nghi gần biển.mọi thứ đều tốt.có dịp lần sau sẽ quay lại,0,5,0,0,0,0,khách_sạn tiện_nghi gần biểnmọi thứ đều tốtcó dịp lần sau sẽ quay lại,{luu_tru#very_positive}
2991,2994,"sạch sẽ, tiẹun nghi, chủ khách sạn nhiệt tình, vui vẻ. nếu quay lại mình vẫn chọn ks này",0,5,0,0,0,0,sạch_sẽ tiẹun nghi chủ khách_sạn nhiệt_tình vui_vẻ nếu quay lại mình vẫn chọn khách _ sạn này,{luu_tru#very_positive}
2992,2995,"Không gian: Buổi tối có đèn lung linh dễ thương, nhưng mình ngồi trúng ghế gãy. Phục vụ: Có lẽ nv đã biết wifi ko hoạt động nhưng vẫn trả lời pass wifi, làm bọn mình mày mò cả buổi trời vẫn không vào được Thức uống: Mình gọi cacao thì dở tệ, kiểu như milo cho ngập đường và sữa đặc",0,0,2,2,0,0,không_gian buổi tối có đèn lung_linh dễ_thương nhưng mình ngồi trúng ghế gãy phục_vụ có_lẽ nv đã biết wifi ko hoạt_động nhưng vẫn trả_lời pass wifi làm bọn mình mày_mò cả buổi trời vẫn không vào được thức uống mình gọi cacao thì dở tệ kiểu như milo cho ngập đường và sữa đặc,"{nha_hang#negative}, {an_uong#negative}"
2993,2996,Hơi ồn từ mấy bar ngoài biển vọng vào.,0,2,0,0,0,0,hơi ồn từ mấy bar ngoài biển vọng vào,{luu_tru#negative}
2994,2997,Ông chủ với nhân viên rất rất dễ thương🥰hy vọng cứ tiếp diễn như thế nha🥰,0,0,4,4,0,0,ông chủ với nhân_viên rất rất dễ_thương smiling face with heartshy vọng cứ tiếp_diễn như_thế nha smiling face with hearts,"{nha_hang#positive}, {an_uong#positive}"
2995,2998,"Quá tệ. Nước không chảy, cửa đêm ngủ đập rầm, rầm. Đang ngủ cứ tưởng có trộm. Thanh toán phòng đơn với cửa nhôm bấm khoá cũng ko dc. Thanh toán bảo phòng đơn đắt hơn phòng đôi. Lấy hoá đơn mất thêm 10%. Ai có ý định ở đây thì khuyên đừng bao giờ tới. Thất vọng. Quá thất vọng ",0,1,0,0,0,0,quá tệ nước không chảy cửa đêm ngủ đập rầm_rầm đang ngủ cứ tưởng có trộm thanh_toán phòng đơn với cửa nhôm bấm khoá cũng ko dc thanh_toán bảo phòng đơn đắt hơn phòng đôi lấy hoá_đơn mất thêm 10 ai có ý_định ở đây thì khuyên đừng bao_giờ tới thất_vọng quá thất_vọng,{luu_tru#very_negative}
2996,2999,"1990 cafe nằm ở một con đường nhỏ, quán cũng không hẳn là lớn, chỉ là đủ để kê vài cái bàn cái ghế ở ngoài và ở trong cũng chỉ gói gọn trong vài cái bàn. Không gian ở đây ấm cúng và gợi cho mình cảm giác xưa cũ khá nhiều. Ban đêm thì quán khá tối nên chụp hình ít lên màu. Điều đặc biệt ở đây thì hầu như ai cũng biết rồi, cứ 3-5-7-chủ nhật, quán sẽ có phục vụ nhạc ascoutic(có phụ thu). Các bạn có thể làm khán giả hoặc cũng có thể tự mình đăng kí bài hát góp vui. Mà thường những ngày này cơ hội được gặp trai xinh gái đẹp cao lắm đó nha. Hehehe. Đồ uống ở đây thì giá rẻ hơn các quán khác một tí và uống được. Chất lượng phục vụ ở đây thì ok, không có gì phàn nàn nè. Mình đã ở đây vào các đêm nhạc ascoutic như một thói quen, còn các bạn thì sao?",0,0,5,5,0,0,1990 cafe nằm ở một con đường nhỏ quán cũng không hẳn là lớn chỉ là đủ để kê vài cái bàn cái ghế ở ngoài và ở trong cũng chỉ gói gọn trong vài cái bàn không_gian ở đây ấm_cúng và gợi cho mình cảm_giác xưa cũ khá nhiều ban_đêm thì quán khá tối nên chụp hình ít lên màu điều đặc_biệt ở đây thì hầu_như ai cũng biết rồi cứ 357chủ nhật quán sẽ có phục_vụ nhạc ascouticcó phụ_thu các bạn có_thể làm khán_giả hoặc cũng có_thể tự mình đăng_kí bài hát góp vui mà thường những ngày này cơ_hội được gặp trai xinh gái đẹp cao lắm đó nha hehehe đồ uống ở đây thì giá rẻ hơn các quán khác một_tí và uống được chất_lượng phục_vụ ở đây thì ok không có gì phàn_nàn nè mình đã ở đây vào các đêm nhạc ascoutic như một thói_quen còn các bạn thì sao,"{nha_hang#very_positive}, {an_uong#very_positive}"
2997,3000,"Bực mình nhất là khi đứng dậy trả tiền, giá đã tăng lên thêm 10,000 VNĐ chỉ sau khoảng 6 tháng. Trước đó mình ăn thường xuyên tại đây là 35,000 VNĐ. Bây giờ là 45,000 VNĐ/ bát phở tái ( Có lẽ từ khi họ nhận được chứng nhận của Tripadvisor nên tăng giá chăng )",0,0,2,0,0,0,bực_mình nhất là khi đứng dậy trả tiền giá đã tăng lên thêm 10000 vnđ chỉ sau khoảng 6 tháng trước đó mình ăn thường_xuyên tại đây là 35000 vnđ bây_giờ là 45000 vnđ bát phở tái có_lẽ từ khi họ nhận được chứng_nhận của tripadvisor nên tăng_giá chăng,{nha_hang#negative}
2998,3001,"Chúng tôi đã đặt trước qua Facebook 12 giờ trước khi đến Việt Nam vì chuyến khác của chúng tôi đã được thực hiện. 
Họ đã nhanh chóng trả lời lại chúng tôi và có thể cung cấp cho chúng tôi chuyển khoản. Người đàn ông đó đã đợi sẵn ở phía trước của những người đến với tên của chúng tôi được viết trên một tấm bảng, điều đó thật tuyệt. Anh ấy rất lịch sự và hữu ích với túi của chúng tôi. Anh ấy là một người lái xe an toàn qua dòng xe cộ điên cuồng. Chắc chắn sẽ giới thiệu!",5,0,0,0,5,0,chúng_tôi đã đặt trước qua facebook 12 giờ trước khi đến việt_nam vì chuyến khác của chúng_tôi đã được thực_hiện họ đã nhanh_chóng trả_lời lại chúng_tôi và có_thể cung_cấp cho chúng_tôi chuyển_khoản người đàn_ông đó đã đợi sẵn ở phía trước của những người đến với tên của chúng_tôi được viết trên một tấm bảng điều đó thật tuyệt anh ấy rất lịch_sự và hữu_ích với túi của chúng_tôi anh ấy là một người lái_xe an_toàn qua dòng xe_cộ điên_cuồng chắc_chắn sẽ giới_thiệu,"{giai_tri#very_positive}, {di_chuyen#very_positive}"
2999,3002,"Thấy ra các chỗ về sushi thì vẫn thấy đây là ổn nhất vì quy nhơn chỉ có mỗi quán này là bán đồ ăn nhật chứ mấy 😆😆😆, giá cũng ko phải mắc mà chất lượng. quán cũng lai rai khách Vẫn các món hay ăn, sashsimi, cá hồi, đầu cá hồi nướng, hào tái chanh, món ăn ok, lên hơi chậm tý cũng thông cảm",0,0,4,4,0,0,thấy ra các chỗ về sushi thì vẫn thấy đây là ổn nhất vì quy nhơn chỉ có mỗi quán này là bán đồ_ăn nhật chứ mấy grinning squinting face grinning squinting face grinning squinting face giá cũng ko phải mắc mà chất_lượng quán cũng lai_rai khách vẫn các món hay ăn sashsimi cá_hồi đầu cá_hồi nướng hào tái chanh món ăn ok lên hơi chậm tý cũng thông_cảm,"{nha_hang#positive}, {an_uong#positive}"
3000,3003,"Sân bay mới sửa sang và hoàn thiện lại cách đây không lâu nên vẫn còn thiếu sót,tuy nhiên đây đã là sự nỗ lực của tỉnh và đội ngũ cán bộ công nhân viên rồi.",0,0,0,0,3,0,sân_bay mới sửa_sang và hoàn_thiện lại cách đây không lâu nên vẫn còn thiếu sóttuy nhiên đây đã là sự nỗ_lực của tỉnh và đội_ngũ cán_bộ công_nhân_viên rồi,{di_chuyen#neutral}
3001,3004,Bạn cũng có thể chọn một món ăn tại nhiều nhà hàng và khu ẩm thực và rất nhiều chương trình giải trí dành cho trẻ nhỏ.,0,0,4,0,0,0,bạn cũng có_thể chọn một món ăn tại nhiều nhà_hàng và khu ẩm_thực và rất nhiều chương_trình giải_trí dành cho trẻ nhỏ,{nha_hang#positive}
3002,3005,"Biển đẹp, tuy nhiên quản lý chưa tốt, chưa có bến cano, moto nước chạy lung tung vào bãi tắm gây nguy hiểm",3,0,0,0,0,0,biển đẹp tuy_nhiên quản_lý chưa tốt chưa có bến cano moto nước chạy lung_tung vào bãi_tắm gây nguy_hiểm,{giai_tri#neutral}
3003,3006,"mình đã được miễn phí nhận phòng hướng biển , mặc dù mình chỉ đặt phòng ban công hướng phố",0,5,0,0,0,0,mình đã được miễn_phí nhận phòng hướng biển mặc_dù mình chỉ đặt phòng_ban công hướng phố,{luu_tru#very_positive}
3004,3007,"A quản lý khách sạn rất thân thiện và cute, giá phòng hợp lý và phòng rất sạch sẽ và rộng, có hồ bơi, đầy đủ dịch vụ. Nói chung tất cả đều rất tốt. Có dịp du lịch mình sẽ book phòng bên AARON tiếp vì choox ở rất đáng đồng tiền và a quản lý rất dễ thương!",0,5,0,0,0,0,a quản_lý khách_sạn rất thân_thiện và cute giá phòng hợp_lý và phòng rất sạch_sẽ và rộng có hồ bơi đầy_đủ dịch_vụ nói_chung tất_cả đều rất tốt có dịp du_lịch mình sẽ book phòng bên aaron tiếp vì choox ở rất đáng đồng_tiền và a quản_lý rất dễ_thương,{luu_tru#very_positive}
3005,3008,Phòng sạch sẽ,0,5,0,0,0,0,phòng sạch_sẽ,{luu_tru#very_positive}
3006,3009,"Khách sạn rất tuyệt vời. Phòng sạch sẽ, đầy đủ tiện nghi view đẹp. Nhân viên vô cùng niềm nở, thân thiện , đặc biệt là bạn Thấm lễ tân đã cùng cấp cho tôi rất nhiều địa điểm ăn uống vui chơi bổ ích. Đồ ăn ở nhà hàng rất ngon và hợp khẩu vị. Nếu có dịp tôi sẽ quay lại.",0,5,0,5,0,0,khách_sạn rất tuyệt_vời phòng sạch_sẽ đầy_đủ tiện_nghi view đẹp nhân_viên vô_cùng niềm_nở thân_thiện đặc_biệt là bạn thấm lễ_tân đã cùng cấp cho tôi rất nhiều địa_điểm ăn_uống vui_chơi bổ_ích đồ_ăn ở nhà_hàng rất ngon và hợp_khẩu vị nếu có dịp tôi sẽ quay lại,"{luu_tru#very_positive}, {an_uong#very_positive}"
3007,3010,"Được giới thiệu bởi khách sạn mình ở. Lúc đầu tới cứ nghĩ nhầm quán vì nhìn giống như nhà ở bình thường.
Giá cả rõ ràng, rẻ, chất lượng.
Mình đi 2 người thấy menu ghi “cháo thập cẩm”: 80k nhưng quán chủ động làm tô vừa đủ ăn 2 người và chỉ tính 40k. Rất bất ngờ vì điều này rất tuyệt vời và hợp lý vì mình trước đó có 2 món nên gần no.
Thức ăn nếu top điểm 10 với mình thì 9.5d nhé.
",0,0,0,5,0,0,được giới_thiệu bởi khách_sạn mình ở lúc đầu tới cứ nghĩ nhầm quán vì nhìn giống như nhà ở bình_thường giá_cả rõ_ràng rẻ chất_lượng mình đi 2 người thấy menu ghi cháo thập_cẩm 80k nhưng quán chủ_động làm tô vừa đủ ăn 2 người và chỉ tính 40k rất bất_ngờ vì điều này rất tuyệt_vời và hợp_lý vì mình trước đó có 2 món nên gần no thức_ăn nếu top điểm 10 với mình thì 95d nhé,{an_uong#very_positive}
3008,3011,"Đồ ăn: một suất đầy đặn, nếu gọi thêm cái nem hải sản nữa là no căng. Vị nước chấm pha vừa phải, nhưng ko thể gọi là ngon nhất Hà Nội, đặc biệt từ sau khi ông Obama đến ăn thì lượng khách tăng lên, tìm chỗ ngồi còn khó, mà vị nước chấm đã bị thay đổi, nhạt hơn, muốn ăn nem thêm thì cũng phải đợi lâu.",0,0,4,3,0,0,đồ_ăn một suất đầy_đặn nếu gọi thêm cái nem hải_sản nữa là no căng vị nước_chấm pha vừa_phải nhưng ko thể gọi là ngon nhất hà_nội đặc_biệt từ sau khi ông obama đến ăn thì lượng khách tăng lên tìm chỗ ngồi còn khó mà vị nước_chấm đã bị thay_đổi nhạt hơn muốn ăn nem thêm thì cũng phải đợi lâu,"{nha_hang#positive}, {an_uong#neutral}"
3009,3012,"Dịch sai ngữ pháp. Quảng cáo lâu làm ng xem thường hay vào muộn gây khó chịu, chắn tầm nhìn. Ý thức không ra cái gì, gác chân lên ghế người phía trước. Phim R16 R18 (điển hình Deadpool) vẫn cho U10 vào xem :) chả hiểu gắn mác làm cmj vậy? :) nhưng được cái nhân viên thân thiện.
",2,0,0,0,0,0,dịch sai ngữ_pháp quảng_cáo lâu làm ng xem_thường hay vào muộn gây khó_chịu chắn tầm nhìn ý_thức không ra cái gì gác chân lên ghế người phía trước phim r16 r18 điển_hình deadpool vẫn cho u10 vào xem chả hiểu gắn mác làm cmj vậy nhưng được_cái nhân_viên thân_thiện,{giai_tri#negative}
3010,3013,"Nhận phòng ko tiếp xúc khá hay trong hoan cảnh này, nhân viên hỗ trợ qua zalo rất nhiệt tình",0,5,0,0,0,0,nhận phòng ko tiếp_xúc khá hay trong hoan cảnh này nhân_viên hỗ_trợ qua zalo rất nhiệt_tình,{luu_tru#very_positive}
3011,3014,"Nó rất tiện lợi và tiết kiệm ngân sách cho bạn. Xe buýt không có A / C, nhưng nhìn chung là OK. Tôi nghĩ rằng mọi người sẽ hài lòng so với giá cả.",0,0,0,0,4,0,nó rất tiện_lợi và tiết_kiệm ngân_sách cho bạn xe_buýt không có a c nhưng nhìn_chung là ok tôi nghĩ rằng mọi người sẽ hài_lòng so với giá_cả,{di_chuyen#positive}
3012,3015,"Quán có nhiều view đẹp, nhất là gần ban công , ban đêm ngồi uống cà phê nhìn thành phố bao đẹp. Phục vụ nhanh nhẹn, nhưng hơi thiếu kiên nhẫn trong việc chờ khách oder, mình đang chọn thì hối , thái độ không tốt. Đồ uống khá ngon, nhất là kem, bạc sĩu kem vị chuẩn. Giá khá hợp lí so với mặt bằng. Quán có nhiều không gian , không gian trong phòng máy lạnh thì hơi ồn, tại quá nhiều bàn trong diện tích nhỏ. Bên ngoài thì bàn để sát sát nhau khó di chuyển.",0,0,0,3,0,0,quán có nhiều view đẹp nhất_là gần ban_công ban_đêm ngồi uống cà_phê nhìn thành_phố bao đẹp phục_vụ nhanh_nhẹn nhưng hơi thiếu kiên_nhẫn trong việc chờ khách oder mình đang chọn thì hối thái_độ không tốt đồ uống khá ngon nhất_là kem bạc sĩu kem vị chuẩn giá khá hợp_lí so với mặt_bằng quán có nhiều không_gian không_gian trong phòng máy_lạnh thì hơi ồn tại quá nhiều bàn trong diện_tích nhỏ bên ngoài thì bàn để sát sát nhau khó di_chuyển,{an_uong#neutral}
3013,3016,"Xe chạy đúng lịch trình, giường phổ thông. Xe đi hơi sốc",0,0,0,0,4,0,xe chạy đúng lịch_trình giường phổ_thông xe đi hơi sốc,{di_chuyen#positive}
3014,3017,"chưa bj đi thanh thủy, chỉ đi phương trang! Nhưng nay thử đi thì thấy mọi thứ ok ah chớ!
",0,0,0,0,4,0,chưa bj đi thanh_thuỷ chỉ đi phương trang nhưng nay thử đi thì thấy mọi thứ ok ah chớ,{di_chuyen#positive}
3015,3018,"Địa điểm ngay trung tâm tp.. thích hợp vui chơi mua sắm, ngoài ra gần biển. Phòng sạch - đẹp, tiện nghi, mình book vào thời điểm đang ảnh hưởng bởi covid nên giá giảm rất nhiều..",0,5,0,0,0,0,địa_điểm ngay trung_tâm tp thích_hợp vui_chơi mua_sắm ngoài_ra gần biển phòng sạch_đẹp tiện_nghi mình book vào thời_điểm đang ảnh_hưởng bởi covid nên giá giảm rất nhiều,{luu_tru#very_positive}
3016,3019,"Thực sự là quán bún rạm này nổi tiếng nhất nhì Quy Nhơn. Quán lúc nào cũng đông tấp nập, giá cũng khá rẻ chỉ tầm 20k một tô nhỏ thôi. Nước rạm để sẵn chan ít hay nhiều là tùy ý khách, rạm tươi và rất nhiều thịt nhiều gạch, nước lèo ăn cay cay the the ăn kèm với rau sống và bánh tráng.mình đi chung với cô bạn, cô ấy khen tấm tắc,nhưng mình không hợp với rạm nên thấy không ngon lắm với nước rạm hơi nguội. Nhưng cô bạn mình thì hợp nên cam kết không ăn là phí cả đời.Nhưng mình thấy như vậy là ổn rồi,đáng tiền.",0,0,0,4,0,0,thực_sự là quán bún rạm này nổi_tiếng nhất nhì quy nhơn quán lúc_nào cũng đông tấp_nập giá cũng khá rẻ chỉ tầm 20k một tô nhỏ thôi nước rạm để sẵn chan ít hay nhiều là tuỳ_ý khách rạm tươi và rất nhiều thịt nhiều gạch nước_lèo ăn cay cay the the ăn kèm với rau_sống và bánh trángmình đi chung với cô bạn cô ấy khen tấm tắcnhưng mình không hợp với rạm nên thấy không ngon lắm với nước rạm hơi nguội nhưng cô bạn mình thì hợp nên cam_kết không ăn là phí cả đờinhưng mình thấy như_vậy là ổn rồiđáng tiền,{an_uong#positive}
3017,3020,"Tôi đã thuê xe nhiều nơi nhưng chưa bao giờ hài lòng, khi sử dụng dịch vụ thuê xe của chú Xuân Tính. Chú vừa sửa xe mà còn cho thuê xe nên xe bên chú rất là ok. Hẹn gặp lại chú lần sau.",0,0,0,0,4,0,tôi đã thuê xe nhiều nơi nhưng chưa bao_giờ hài_lòng khi sử_dụng dịch_vụ thuê xe của chú xuân tính chú vừa sửa xe mà_còn cho thuê xe nên xe bên chú rất là ok hẹn gặp lại chú lần sau,{di_chuyen#positive}
3018,3021,"Tối có order đồ ăn ở khách sạn nhưng đồ ăn hơi tệ, ko ngon như chi phí bỏ ra.",0,0,0,1,0,0,tối có order đồ_ăn ở khách_sạn nhưng đồ_ăn hơi tệ ko ngon như chi_phí bỏ ra,{an_uong#very_negative}
3019,3022,"Nhân viên khách sạn thân thiện, nhiệt tình. Phòng sạch sẽ. Ks có view rất đẹp, mình book phòng ngay góc, có thể ngắm được sương mù rất chill về đêm.",0,5,0,0,0,0,nhân_viên khách_sạn thân_thiện nhiệt_tình phòng sạch_sẽ khách _ sạn có view rất đẹp mình book phòng ngay góc có_thể ngắm được sương_mù rất chill về đêm,{luu_tru#very_positive}
3020,3023,"Dịch vụ rất chuyên nghiệp, xe máy chất lượng cao, họ cung cấp xe máy rất nhanh với lượng xăng đủ để đi khắp nơi. Rất khuyến khích và sẽ chọn họ một lần nữa nếu tôi trở lại Quy Nhơn.",0,0,0,0,5,0,dịch_vụ rất chuyên_nghiệp xe_máy chất_lượng cao họ cung_cấp xe_máy rất nhanh với lượng xăng đủ để đi khắp_nơi rất khuyến_khích và sẽ chọn họ một lần nữa nếu tôi trở_lại quy nhơn,{di_chuyen#very_positive}
3021,3024,"Đẹp , sạch sẽ , ra khỏi sân bay là có ngay taxi di chuyển nhanh chóng , cân nhắc về giá xíu , từ Phù Cát về trung tâm có trạm trung chuyển là 50k , lúc deal giá taxi nhớ cộng thêm 50k mới chính xác giá .
",0,0,0,0,4,0,đẹp sạch_sẽ ra khỏi sân_bay là có ngay taxi di_chuyển nhanh_chóng cân_nhắc về giá xíu từ phù_cát về trung_tâm có trạm trung_chuyển là 50k lúc deal giá taxi nhớ cộng thêm 50k mới chính_xác giá,{di_chuyen#positive}
3022,3025,"buffer sáng hơi ít món, phòng hường biển nóng, mỗi phòng nên có cái quạt cây cho thoáng.",0,2,2,0,0,0,buffer sáng hơi ít món phòng hường biển nóng mỗi phòng nên có cái quạt_cây cho thoáng,"{luu_tru#negative}, {nha_hang#negative}"
3023,3026,"Mình đi ăn bún chả ở đây và cảm thấy rất khó chịu. Điều đầu tiên là khi bước chân vào quán, nhân viên nói hết bàn ăn, rồi hết bún ăn. Sau đó lại kêu còn bàn, còn bún rồi bảo mình lên tầng 2. Lên tầng 2 mình sang phòng bên tay phải thì lại bảo mình k ngồi đây được, lên phòng bên tay trái lối cầu thang. Giấy ăn hết phải lấy từ bàn nọ sang bàn kia. Nước chấm k ngon. Điều thứ hai là mình đi ô tô và để xe ở vỉa đường và ra một anh trai gõ cửa kính, bảo cho em xin tiền gửi xe ô tô. Khi mình nói là ăn bún ở đây thì anh ấy bảo là vẫn phải trả tiền. Mình thề là k bao giờ quay lại đây!",1,0,1,1,0,0,mình đi ăn bún_chả ở đây và cảm_thấy rất khó_chịu điều đầu_tiên là khi bước chân vào quán nhân_viên nói hết bàn ăn rồi hết bún ăn sau đó lại kêu còn bàn còn bún rồi bảo mình lên tầng 2 lên tầng 2 mình sang phòng bên tay_phải thì lại bảo mình k ngồi đây được lên phòng bên tay_trái lối cầu_thang giấy_ăn hết phải lấy từ bàn nọ sang bàn kia nước_chấm k ngon điều thứ hai là mình đi ô_tô và để xe ở vỉa đường và ra một anh_trai gõ_cửa kính bảo cho em xin tiền gửi xe ô_tô khi mình nói là ăn bún ở đây thì anh ấy bảo là vẫn phải trả tiền mình thề là k bao_giờ quay lại đây,"{giai_tri#very_negative}, {nha_hang#very_negative}, {an_uong#very_negative}"
3024,3027,"Quán khá lớn, khá sang rộng nên mình và gia đình quyết định vào xem như thế nào. thấy menu quán khá nhiều món, đều mình thấy giá hơi mắc so với view quán, nhưng vẫn gọi để thử xem thức ăn ở đây như thế nào( vì vào lở rồi) :)). Thực sự thì hơi buồn về quán, thức ăn không được ngon chờ rất lâu. Thấy quán cũng khá đông nhưng không biết người ta đến lần đầu hay sao những theo mình nghỉ với số tiền đó có thể lựa chọn những quán khác đẹp hơn ngon hơn rẻ hơn!",0,0,0,2,0,0,quán khá lớn khá sang rộng nên mình và gia_đình quyết_định vào xem như_thế_nào thấy menu quán khá nhiều món đều mình thấy giá hơi mắc so với view quán nhưng vẫn gọi để thử xem thức_ăn ở đây như_thế_nào vì vào lở rồi thực_sự thì hơi buồn về quán thức_ăn không được ngon chờ rất lâu thấy quán cũng khá đông nhưng không biết người ta đến lần đầu hay sao những theo mình nghỉ với số tiền đó có_thể lựa_chọn những quán khác đẹp hơn ngon hơn rẻ hơn,{an_uong#negative}
3025,3028,"Đây là quán đầu tiện chọn khi đặt chân đến Quy Nhơn. Cảm thấy hài lòng, ngon miệng về tất cả các món đã gọi. Trong đó đặc biệt thích: - Gỏi rong nho - Cơm rang cá mặn - Bánh xèo - Ốc***nàng nướng - Nước chấm rất ngon",0,0,0,5,0,0,đây là quán đầu tiện chọn khi đặt_chân đến quy nhơn cảm_thấy hài_lòng ngon_miệng về tất_cả các món đã gọi trong đó đặc_biệt thích gỏi rong nho cơm_rang cá mặn bánh_xèo ốcnàng nướng nước_chấm rất ngon,{an_uong#very_positive}
3026,3029,"Tôi đến vào lúc 1 giờ 45 sáng và vì đó là cuối đuôi Tết Nguyên đán, tôi phải đợi trong hơn 100 người chờ taxi. Điều đó đã được tổ chức khá.",0,0,0,0,1,0,tôi đến vào lúc 1 giờ 45 sáng và vì đó là cuối đuôi tết_nguyên_đán tôi phải đợi trong hơn 100 người chờ taxi điều đó đã được tổ_chức khá,{di_chuyen#very_negative}
3027,3030,"Xe rất mới và sạch sẽ, giá cả phù hợp với chất lượng. Chủ xe nhiệt tình. Vô cùng hài lòng!",0,0,0,0,5,0,xe rất mới và sạch_sẽ giá_cả phù_hợp với chất_lượng chủ xe nhiệt_tình vô_cùng hài_lòng,{di_chuyen#very_positive}
3028,3031,"Mọi điều đều tốt, phòng sạch sẽ view biển đẹp, có chút vấn đề về máy lạnh và tủ lạnh, đã báo lễ tân để kiểm tra.",0,3,0,0,0,0,mọi điều đều tốt phòng sạch_sẽ view biển đẹp có chút vấn_đề về máy_lạnh và tủ_lạnh đã báo lễ_tân để kiểm_tra,{luu_tru#neutral}
