 ,Review,an_uong
1192,"Mình ở Flc, tối nào cũng ra đây ăn. Đồ ăn hợp khẩu vị, cảm nhận rất tươi, Menu nhiều món lạ , các bạn nên thử súp rong biển, sưa nước lèo..
Nhân viên nhiệt tình, dễ thương 
Không gian thoáng đẹp sạch sẽ
Một điểm cộng cho nha hàng là có xe điện đưa đón miễn phí khách tại flc .. cảm nhận rất chuyên nghiệp..",5
1193,"Sau khi test thử 2 hàng khác do lái xe giới thiệu và rồi GG tìm ra Hướng Dương thì mình khẳng định luôn, Hương Dương làm đồ ăn ngon nhất và vệ sinh nhất Eo Gió. Các bạn cứ vào thẳng đó mà ăn đỡ mất 2 bữa test ở hàng khác như mình. Một số món ngon như: thịt rang tôm, canh chua ngao mùng tơi, canh chua cá mú, cá gáy nướng cuốn bánh tráng, rau muống xào móng tay, tôm cua cá ghẹ, ốc... đều ngon. Giá cả phải chăng, dịch vụ tốt. Mấy anh chị bán trái cây và sinh tố cũng cực dễ mến và giá rẻ đồ ngon..#LIKE",5
1194,"Đi theo ghép tour đi Kỳ Co và Eo Gió nên ko đặt bàn trc, lúc từ Kỳ Co về thì cứ vào ăn thôi, chắc do ko đặt trc nên nhiều món hết, gọi thử vài món ra ăn thì cũng thấy bình thường, tôm tươi ngon, mực ngọt, cá thì ăn ko hợp khẩu vị nên ko ăn được. Các thứ khác thì cũng được, ông chủ nhiệt tình vui tính, nhưng cứ có bà (ko biết vai trò j) hay đi cằn nhằn làm mất vui. Ngay gần Eo Gió, ăn xong đi ra Eo Gió chơi lun cũng tiện.",3
1195,"Quán nằm hơi xa so với thành phố, nhưng khá tiện nếu các bạn ở FLC. Tuy vậy ra được đó cũng mất tầm 3-5' đi taxi/xe điện. 😩 

Không gian quán vừa phải, ban ngày quán chỉ phục vụ trong nhà, vào buổi tối mát thì có kê bàn ra ngoài trời. Buổi trưa thường đông và khá nóng. Bài trí hơi nghèo nàn nhưng cũng tạm chấp nhận, vì đến chỉ để ăn thui mà hihi 🙃

Quán này giá phải chăng, đồ ăn tương xứng với giá tiền. Nước chấm ở đây ăn ngon, ăn bánh đa khai vị hay các món hải sản đều chấm được. Ngao, tôm, mực, hàu tươi, đặc biệt là siêu to huhu. Nhưng ngao với hàu nướng mỡ hành thì mình không quen ăn lắm vì hơi tanh. 🤢 Ở đây có canh ngao, canh rong biển ăn cũng ngon. 🍻 Có cả ghẹ, nhưng mà nhà mình ăn đúng một lần vì lười bóc 🙄 chứ còn đâu ăn rất ngon👍🏻 

Đồ uống ở đây ngoài bia rượu thì có nước hoa quả tươi‼️ Tươi đúng nghĩa luôn ạ. Nước ổi được xay từ ổi tươi chứ không phải nước đóng hộp, ngoài ra còn nhiều loại nước như dứa, dừa, dưa hấu, táo,.. 🍎 

Nhân viên ở đây khá là tận tình, nhanh nhẹn, có hẳn đồng phục nhân viên 🙀 Phục vụ cũng khá là nhanh, không phải đợi lâu. Nói chung là nếu có lần hai đi thì vẫn sẽ chọn quán này 💯",4
1196,"Thấy foody giới thiệu tour trọn gói 1 ngày mà có 300k quá rẻ nên mình đi thử
tour bao gồm đi cano nhanh, êm và ăn hải sản
có 2 set menu để chọn, hải sản tươi và ngon
nhân viên nhiệt tinh
eo gió thì quá đẹp,check in bao phê",4
1197,"Mình vừa đi Kỳ Co về sử dụng dịch vụ của Quán Hướng Dương ngày 20/5/2017. Thấy nhiều bạn review mạnh quá, sau khi trải nghiệm thưc tế mình có một số cảm nghĩ rất thật như sau:
1/ Điểm cộng:
- Người của quán rất nhiệt tình, thân thiện: hướng dẫn chi tiết đường đi và chạy xe dắt vào tận quán.
- Thực hiện dịch vụ bài bản, chuyên nghiệp nhưng vẫn còn nét chân thật, chất phát chớ không như kiểu làm kinh doanh chuyên nghiệp.
- Tàu cano chở khách đi rất an toàn, hướng dẫn tận tình, chu đáo. 
- Thức ăn tươi, ngon, đủ no, phục vụ nhanh.
- Giữ xe không tốn phí.
2/ Điểm trừ:
- Không có người cùng tham gia hoạt động ngắm san hô cùng với khách (chỉ hướng dẫn trên tàu, không xuống trực tiếp dưới biển), do đó khách sẽ không biết điểm nào có nhiều san hô hoặc điểm nào đẹp để ngắm. 
- Thời gian tham quan, tắm biển, ngắm san hô còn hạn chế, chỉ tầm 2-3g cho tất cả các hoạt động thì chưa đủ để khám phá và tận hưởng hết, vì biển Kỳ Co đẹp mà ít thời gian thì hơi tiếc!
- Chưa thông báo thực đơn cụ thể cho tour trọn gói, do khách đông nên phải hỏi mới biết đem đủ món.
- Giá cả thấp so với giá đất liền, nhưng không được coi là rẻ so với miền biển.
- Khách đông nên vấn đề vệ sinh cần đảm bảo hơn.

Trên đây là một số nhận xét chân thành sau khi trải nghiệm dịch vụ tại Hướng Dương Quán, mong quán cùng chung tay giữ gìn vệ sinh khu vực tham quan, vui chơi, ăn uống để nơi này sẽ còn được nhiều du khách biết đến hơn nữa.
Chúc quán kinh doanh dịch vụ ngày càng phát đạt và tốt hơn!",4
1198,"Chào mừng nhà báo Phan Anh Tú đến Hướng Dương Quán, bác Tú đã có 2 đêm dùng bữa tại Hướng Dương Quán và đã cảm thấy hài lòng. Còn bạn thì sao, có nên đến Hướng Dương Quán để thưởng thức các món hải sản cực kỳ tươi ngon mà giá thì rất là phải chăng?",4
1199,"Quán nằm ngay Eo gió, cũng là địa danh đẹp ở QN. Nay có thêm Kì Co, FLC nữa thì quá chuẩn luôn.
Đường đi khá dễ, nếu đi đông thì đi phượt hay đi ôtô đều ok cả, có chỗ đậu xe. Nên đi vào các dịp bình thuoqngf , có sự kiện thì đông lắm.
Phục vụ chủ yếu là người nhà, người dân nên không chuyên nghiệp lắm, được cái khá nhiệt tình nên vẫn thấy thoải mái. 
Quán là quán bình dân, nên không gian cũng không quá nổi bật, thích ngồi ngoài cho thoáng và mát nữa. 
Hải sản tươi cực kì luôn. Ăn bao nhiêu lần vẫn thấy thích. Mình gọi Vú nàng nướng mỡ hành - 130k/đĩa ( 1 loại ốc nhé, giống giống hạt cafe, cá nhân mình thích loại nhỏ, ăn ngon, lớn quá dai lắm), Bào ngư mù tạt 240k/đĩa ( món này là sống, siêu ngon, siêu tươi, ăn còn, ngọt, có vị của biển luôn), Mực hấp gừng 150k/đĩa ( 1 con mực lớn nhé, tươi miễn bàn), Nhum nướng mỡ hành 30k/con ( Nhím biển, ăn vị béo béo, thích lắm, có thể hơi khó ăn nếu ăn lần đầu), Canh rong biển nấu tôm hình như là 110k ( canh rong biển tươi, ngọt thanh, đậm đà). Nhà mình 4 người ăn từng đó, có thêm nước, bánh tráng đồ nữa hết 750k. Hơi chát nhưng ok với chất lượng, nên không sao cả.",4
1200,"Hôm nay đi xa xa Qui Nhơn một tí lên Eo Gió ngắm cảnh và nghĩ mát . Tiện ghé qua quán ni ăn uống sau những giờ bơi vui chơi dứoi nước . Các loại hải sản còn sống , thở ngôm ngốp , khách ăn con nào thì chỉ vào để quán bắt lên chế biến . Giá cả hơi cao một tí nhưng ăn hải sản tươi sống thế này thì rất đáng với đồng tiền bỏ ra . Lẩu ghẹ ngon cực , ghẹ chắc , ăn ngon . Thích ăn cua huỳnh đế nữa vừa ngon lại vừa trị hen",3
1201,"Quán nằm trên đường ra Eo Gió, cũng dễ kiếm. Món ăn ngon. Sò mai nướng mỡ hành ngon nhưng nướng hơi cháy. Có đặc sản là cả gáy nướng muối ớt cuốn bánh tráng ăn kèm rau sống. Cá tươi, da khá dày. Lẩu ghẹ ngon, nhất là nước lẩu. Điểm trừ là phục vụ khá chậm, mặc dù khách không đông. 
Password wifi:123456789",4
1202,"Quán gần Eo Gío, dễ tìm. Hải sản tươi, phong phú.. bào ngư , nhum , nhiều loại ốc biển. Các món ăn chế biến đơn giản nhưng rất ngon. Bạn nên thử súp rong biển, cá nướng .",4
1203,"Đi dạo eo gió với tịnh xá xong ghé qua quán ăn. Quán nấu khá ngon mặc dù chờ kHá lâu do đông khách dù hết Tết . Giá cũng hơi cao nhưng đáng đồng tiền bỏ ra. Thịt nghêu to, cháo và cá ngon, đĩa mực nướng cũng chất lượng",4
1204,"Quán ngon, rẻ... Nhưng thái độ phục vụ quán này là kém nhất trong các quán. Người quán lý khá nhăn nhó với khách (mặt dù ông chủ tính tình rất dễ thương).",2
1205,ổn,5
1206,"Mình ghé quán vào tối thứ 6 trong chuyến đi Quy Nhiwn lần này. Quán nằm trên bờ biển và gửi xe phía bên đường, xe máy 3k 1 chiếc.
Không gian rất rộng và thoáng mát vì ở ngay trên bãi biển mà, ngồi uống 1 ly bia nghe sóng biển rì rào nhạc bắt tay chill phết.
Quán trên trí đẹp, nhiều gốc sống ảo, nhiều bàn ghế, quán đông nhưng nhân viên rất nhanh nhẹn và nhiệt tình.
Menu đa dạng giá bình dân.
Điểm trừ là quán để cho người bán hàng rong vào làm phiền khách vì người bán khá nhây, cứ mời hoài dù nói là không mua",4
1207,"Ngày trước đó bọn mình uống các loại cocktail ở bên Surf Bar kia. Tối hôm thứ 2 ở Quy Nhơn. Đi ăn uống các kiểu xong lại kéo nhau ra đây ngồi nhưng ngồi ở bên Surf Bar còn lại chứ không ngồi ở vị trí cũ nữa. Lần này có vẻ healthy hơn vì bọn mình toàn gọi juice hoặc smoothies hoa quả thôi. Có xoài, ổi, cóc, hồng xiêm ))) khá là bất ngờ với cốc juice hồng xiêm, khá ngon. Về sau có đứa bạn khác đến gọi thêm 1 cốc trà đào basic. Trời tối gió mát, chỉ muốn ngủ luôn ở mấy cái băng ghế dài của quán thôi :)) các bạn nhân viên nice.",4
1208,"Mình và bạn đi cả thảy là 7 người, 5ng đến trước 2 đến sau. Tụi mình gọi nước và ngồi được một lúc thì 2 bạn sau đến và order thêm 2 nước chanh. Order xong là lúc quán cũng bđầu vãng khách nên mình và bạn mình có DẶN 2 BẠN NHÂN VIÊN là tụi mình muốn ra ngoài cổng hoa chụp hình một chút, tụi mình chưa dùng nước xong và còn order mới. Cả bàn mình lúc đó có 2 ly nước uống đc 1 nửa và 3 trái dừa 1 trái đã uống xong 2c mới uống được ít. Tụi mình ra chụp hình đâu 5’ thì 2 bạn mình vô xem có nước chanh chưa và rồi, nguyên cái bàn dọn luôn :))) Mình có lại quầy hỏi nhân viên, có cả chị quản lý đó luôn nhưng chỉ nhận đc lại lời chối của tất cả nhân viên là “không phải tui dọn nha” :)) và không một lời xin lỗi. Quans nằm hầu hết trong các review đi Quy Nhơn nhưng nếu như ai hỏi mình share kinh nghiệm mình sẽ nói là “ĐỪNG ĐI SURF BAR” :) Chán kinh khủng, nhạc dở, nước dở, chả hiểu sao mà nổi tiếng.",1
1209,"Đồ uống bình thường, giá hợp lý, 35k/dừa, 40k/yaourt chanh leo, đc cái là ngồi mát, decor đẹp. Tuy nhiên xung quanh hơi nhiều ng hút thuốc. Chung quy là chỉ nên thử 1 lần cho biết mà thôi",1
1210,"Tối mùng 1 Tết mình gọi 2 ly nước uống mà đợi hoài không tới thấy đâu, mình và người yêu vào quầy hỏi 3 lần nhận đc 3 câu trả lời giống nhau: chị ngồi bàn nào ah chút xíu em đem ra. Mình còn nhấn mạnh: chị hỏi 3 lần rồi đó nha em. Chút xíu mà ngồi gần tiếng rưỡi không thấy đâu. 
Cuối cùng mình với người yêu đi về luôn mà vẫn không có nước uống ^^ Được cái view đẹp và thoáng trong lúc chờ nước cũng thoải mái nói chuyện.",3
1211,"Quán ngay biển, thoáng nhưng không hiểu sao đợt mình ngồi đây lại không có chút gió biển nào
Nước uống bình thường
Trang trí đẹp, lung linh",3
1212,"Mình đến đây rất nhiều lần, mỗi lần có bạn từ phương xa đến. Tụi nó đều bắt mình dẫn đi quán này vì quảng cáo nổi tiếng rần rần. Công nhận view trước biển quá đẹp. Trang trí cũng lãng mạn kiểu như một quán bar thu nhỏ trên bãi biển lung linh,huyền ảo. Thích hợp để hẹn hò, uống nước, tâm sự. Cơ mà mình đi lần nào cũng như lần nào, nước phải nói là dở tệ, có khi mình bỏ nguyên ly, vì dở tệ kiểu như đá ra đá,trà sữa ra trà sữa, cam ra cam, nó chả ăn nhập gì với nhau cả.chán vô cùng.",4
1213,"Đọc mấy bài review cứ nhắc suft bar làm mình tò mò, đến lúc đặt chân đến thì ko như mong đợi. Thức uống tạm được, không gian ngoài biển mát mẻ, ngắm bãi biển cũng ổn; bàn ghế bài trí khá dễ thương. Nói chung là cũng được nhưng ko đẹp đến mức mấy bài review quảng cáo.",4
1214,"Thề, quán này ngồi mát với tâm sự bạn bè, hẹn hò với người yêu khá phù hợp.
Nhưng điểm tệ nhất của quán là bao nhiêu năm qua không nâng cấp được thức uống ở đây. Phải nói thức uống ở đây khá tệ, không được món nào, đến nước chanh cũng pha hời hợt như nước đường vắt lát chanh vào cho có vị vậy.",3
1215,"Đến quán trong lần du lịch 
Buổi tối đẹp
Ngay biển
Nước uống ngon",4
1216,"Không gian: Buổi tối có đèn lung linh dễ thương, nhưng mình ngồi trúng ghế gãy. 
Phục vụ: Có lẽ nv đã biết wifi ko hoạt động nhưng vẫn trả lời pass wifi, làm bọn mình mày mò cả buổi trời vẫn không vào được
Thức uống: Mình gọi cacao thì dở tệ, kiểu như milo cho ngập đường và sữa đặc",3
1217,"Surf Bar rất nổi tiếng tại Quy Nhơn, hỏi ai cũng biết. Quán decor đẹp, có nhiều góc ngồi, tạo cảm giác thoải mái khi ngồi dọc bờ biển buổi tối. Nước uống đa dạng, giá không quá mắc. Quán đóng cửa lúc 11:00 nhưng vẫn để bàn ghế cho khách ngồi đến sáng. Nhân viên phục vụ nhiệt tình dễ thương, pha lộn nước sẵn sàng đổi lại. Đây là nơi bạn phải ghé để cảm nhận đêm biển tại Quy Nhơn nhé.",4
1218,"Bình Định nghe nói có mỗi chỗ này xôm nhất và ăn chơi nhất thôi . Bar được dựng sát bờ biển , chia ra mỗi tụ nhóm vậy đó . Giá nước khá rẻ đối với mình , tầm 20 - 30k cho 1 phần nước và ngồi thoải mái luôn . Nhân viên nhiệt tình nhưng hôm mình đi bar khá đông nên mấy bạn phục vụ hơi chậm . Quán ngồi phải lựa khúc nha chứ đừng vô mấy chỗ đông rất nóng và ồn . Nước uống khá ổn , không gian khá lung linh thích hợp hội họp :D",4
1219,"Đường bờ biển Quy Nhơn có nhiều quán cafe siêu đẹp, siêu lãng mạn luôn. Đi ngang mà chân không cưỡng lại phải đi ngay vào đây luôn á.
Không gian: ngoài trời 100%, view bãi biển 100%, tận hưởng gió biển, cát biển, nghe tiếng sóng 100%.
Decor siêu lung linh, siêu lãng mạn. Cứ tưởng đẹp vậy thì bàn dễ full lắm, cơ mà yên tâm quán rộng lắm, bàn ghế phủ phê, nhiều loại , nhiều kiểu, từ bàn gỗ, bàn tre, bàn thấp, bàn cao đầy đủ không sợ thiếu chỗ ngồi. Về không gian ở đây không ngại vote 10d
Nhân viên khá nhanh nhẹn và nhiệt tình.
Thường mấy quán đẹp thì nước không được ngon, hehe quán này cũng không ngoại lệ , theo mình là vậy.
Giá cả không quá cao 20-50k.
Bỏ qua chất lượng nước, nếu có dịp đến Quy Nhơn thì tối rãnh hãy ghé quán để relax sau 1 ngày đi chơi mệt mỏi. Không phí đâu",4
1220,"Surf Bar thì là quán bar chắc bất cứ ai ghé Quy Nhơn đều sẽ thử một lần. Bar mở gần biển nên vừa vui lại vừa thoáng.
Quán kiểu trang hoàng đèn rồi những dãy ghế với gối tựa màu hồng cam nổi bần bật. Nhạc nhủng xập xình vui vui giữa bãi biển Quy Nhơn yên bình. 
Đồ uống thì hơi cao hơn so với mặt bằng chung ở đây nhưng vẫn là siêu rẻ với cá nhân mình, ai bảo HN cái gì cũng chặt chém quá rồi.
Nói chung đây là nơi ai đến biển Quy Nhơn cũng nên ghé qua nha, có surf bar 1 và 2 các nhau có chút đoan ý mà!",4
1221,"Một buổi tối muốn đổi gió cùng với tụi bạn thân nhưng lại không muốn vào mấy quán có không gian gò bó thì surf bar là lựa chọn cực kì hợp lí. Quán nằm trên đường xuân diệu với không gian ngoài trời hướng ra biển . Trang trí vô cùng bắt mắt với đèn đóm chói loá. Vừa ngồi nhâm nhi ly trà đào vừa tám chuyện với hội bạn thân bên khung cảnh siêu lãng mạn như thế này thì còn gì bằng. Quán có nhiều loại không gian để bạn lựa chọn, ngồi xoay ra biển, ngồi tại quầy bar hoặc ngồi trên những chiếc ghế cao . Đặc biệt quán này còn là nơi chụp hình rất đẹp.",4
1222,Quán này nói chung là ngồi không gian biển mát mẻ nhưng nước ở đây rất tệ. Hầu như không món nào uống được. 6/10,3
1223,"Quán có view đẹp, gần biển, mình cực thích đến quán những lúc trời nóng vì lộng gió luôn 😂😂😂, phục vụ nhiệt tình, đồ uống ok, giá không quá mắc so với mặt bằng ở quy nhơn, mình hay uống trà đào , hoa quả cũng ngon hihi. Khuyên mấy bạn nữ đừng nên mang dép cao gót vì đi dưới cát sẽ rất khó đi :))). Nếu lỡ thì đi chân đất cho cảm nhận hương vị biển khơi haha. Tóm lại quán này được 9 điểm. Đến quy nhơn thì phải đến đây 1 lần hi hi",4
1224,"Mình đi quy nhơn 3 ngày 2 đêm, tối đêm thứ 2 đến đây vì nghe nói ở đây rất okie, và đây là địa điêm rnổi tiếng khách du lịch và địa phương hay đến. Thế nhưng khi mình đến thì hơi thất vọng vì view quán cũng bình thường, nước uống hơi dở và không tương xứng với giá. Thực sự mình không nghĩ mình sẽ quay lại ~.~",2
1225,Quán có vị trí sát biển nên rất mát và rất thuận lợi cho việc đi lại. Đồ ăn và thức uống hơi mắc nhưng phù hợp với vị trí. Nhân viên phục vụ nhanh nhẹn và vui tính. Cà phê và dừa rất ngon. Tóm lại là rất tốt.,4
1226,"9 giờ 30 tối , ông anh lâu không gặp hứng cái rủ cà phê mà giờ đó đa phần quán nào cũng muốn đóng cửa , qua đón mình xong đi ngang surf bar ghé vào đây vì quán mở đến 11 giờ khuya . Tính uống trà đào mà hết nên ổng mua cho ly cafe , tối về khỏi ngủ sớm luôn 😂😂 mình ngồi ngoài trời , rất thoáng . Nhân viên cũng đông đúc . Ngồi tám tới tầm 11 giờ thấy tắt đèn mới về 😂",4
1227,"Tiệm surf bar dựng ở ngoài biển nên vừa ngồi uống nước vừa nghe tiếng sóng vỗ.
Không gian thì bao phủ bởi cả trời rồi nên có ồn ào thì k phải kiểu khó chịu, chỗ ngồi thì trải rộng nhiều khu nên chọn chỗ nào cũng thoả ý. Mà tội cái là buổi tối ngồi là cống máu cho muỗi :)))
Chụp ảnh thì đẹp lắm, tranh thủ đi trước 8h sẽ vắng khách để dễ lên hình lựa góc nhé.
Nước ở đây giá cũng đc, gọi nước ép thì 40k ly. Nhạc thì cũng phong cách pub nên cũng thích",4
1228,"Mỗi lần Tết về nhà mình lại thích ghé Surf bar cùng bạn bè. Cả Bar 1 và 2.
Thích nhất cách trang trí kết hợp view biển ở đây. Ths hồ chụp hình sống ảo.
Nước uống ngon hơn trước.
Mùa tết nhưng giá không hề tăng.",4
1229,"Quy nhơn có vẻ khá thành công với quy mô quán ngoài trời. 
Vì là quán ngoài trời nên không khí khá thoáng đãng, lại gay trên biển nên khá thơ mộng :3 bàn to nhỏ đầy đủ, rất hợp với mấy cuộc hẹn nhóm 😂 ở đây trang trí cũng khá đẹp và rất bắt mắt. Mình thực sự rất thích mấu dây đèn treo lúc đêm ấy, trông lung linh thích cực kì. 
Đồ uống ở đây cũng tạm được, phục vụ khá nhanh nhẹn và chu đáo. 
Vừa rồi mình đi với gia đình, có dắt theo cả trẻ con theo :)))) chúng nó chạy nhảy lung tung hết cả, đã vậy còn ngồi bàn thấp nên cát biển bay tung toé hết cả lên, khá bất tiện. Nên khi dắt mấy bé theo các bạn nên chú ý :((( 
Tím lại mình khá hài lòng với quán. Và sẽ quay lại nếu có dịp ❤️",4
1230,"Quy Nhơn dần phát triển các dịch vụ bar ngoài trời cụ thể là 2 quán surf bar nằm ngay trên bãi biển quy nhơn đường xuân diệu, với phong cách tự nhiên thoáng đãng đã làm xao xuyến bao thực khách khi đến với quy nhơn và cả người dân nơi đây... quán có nhiều loại thức uống để các bạn lựa chọn và giá cũng gọi là ổn cho không gian lý tưởng như vậy... quán luôn thay đổi theo mùa và dịp lễ như noel tết.. làm cho khách không cảm thấy nhàm chán và càng cảm thấy thư thái và thoải mái khi đi tới đây...",3
1231,"Quán về mặt thẩm mỹ rất chi là ưng. Không gian sát biển, lồng lộng gió. Đồ uống thì tạm ổn nhưng vù lại giá thành không hề đắt. Thậm chí còn là rẻ chán so với đầy quán cafe ở Thủ Đô :)) 
Phục vụ cũng khá nhanh nhẹn. Buổi tối lên đèn nhìn quán đẹp mê ly",4
1232,"Lần đầu tiên đến Quy Nhơn và được đứa bạn dân địa phương dẫn đi quán này. 
Phải nói là hơi bị thích, quán sát biển, gió mát rượi )))
Decor nhìn lãng mạn kinh ))) Có nhạc (bữa mình ghé thì mở EDM, không biết mọi ngày mở nhạc gì), có gió biển, quá thích hợp để hẹn hò )))
Nếu đến Quy Nhơn để du lịch và phải di chuyển cả ngày thì quán này thích hợp để ngồi thư giản sau một ngày mệt mỏi. 
Nước uống tạm được, chưa thật sự ngon lắm. Giá từ 25 - 45k
Phục vụ nhanh nhẹn, vui vẻ. 
Nếu có dịp ra Quy Nhơn nhất định sẽ ghé lại quán này.",4
1233,"Lại phải review Surf Bar vì thích. Ngày bão ở QN chả đi đâu được thì ghé Surf bar ngồi. Giữa trưa và ngày mưa nên chả có ai cả, mình mình 1 bãi biển 1 quán cà phê luôn nhé
- Đồ uống ở đây cho rõ nhiều đá, đã kêu ít đá rồi và ngồi ngay bar chờ nước và bê ra vẫn cứ là nhiều đá. Trong này chắc thời tiết nóng nên họ uống đá nhiều, lạnh toát cả cổ :( 
- Ngày mưa mà chẳng căng bạt 1 góc nào cả, nên mình chỉ ngồi quanh bar thôi. Nếu có thể kê 1 - 2 cái bạt để che 1 - 2 bàn để có khách còn ngồi nữa thì tốt. nhân viên ngày mưa nên cũng ngồi buôn dưa và chơi điện tử thôi mà :D",4
1234,#NAME?,3
1235,"Tối qua mình với người yêu coi Đấu Võ Đài xong thì qua đây cafe. Quán này là điểm chụp ảnh cưới nổi tiếng ở Quy Nhơn luôn. Sáng hay tối gì cũng đẹp lung linh y trên hình, nói chung là mình đến đây rất thích. 
Không gian và nhân viên thì ổn nhưng thức uống dở tệ luôn. 2 ly yaought trái cây với sinh tố bơ tuy không mắc, chỉ 80k nhưng chất lượng quá kém, nước nhạt nhẽo, trái cây lèo tèo. Quán có thể bán đắt hơn tí mà thức uống ngon thì tốt hơn nhiều. Thực tế thì SG là đắt đỏ nhất mà bán 35k/ly còn ngon hơn mấy lần. 
Nếu cải thiện thức uống thì quán là số dzách luôn nha!",4
1236,"Đến Quy Nhơn chơi đc bạn dẫn ra qán cf này. Vì qán sát biển nên không gian thoáng mát, buổi tối lên đèn lung linh, view đẹp, lãng mạn. Đồ uống có giá hơn cao nhưng chất lượng. Có cái là nviên order chậm, tụi mình vô khoảng 10' rồi mà k thấy nviên đâu, phải vô tận qầy bar ns rồi ms có nviên ra. Cơ bản là vẫn chấp nhận đc.",3
1237,"Trưa mình dẫn khách đi ăn hải sản trên đường ngọc hân công chúa, xong người ta đòi đi uống cafe. Nhớ ngay trên đường xuân diệu có surf bar nên cả đoàn rồng rắn đi bộ. Surf bar 2 cũng không khác surf bar 1 là mấy, cũng cùng kiểu trang trí với nội thất. Menu không có quá nhiều món, được y một trang giấy, giá cả mình thấy hợp lí, không quá mắc. Bởi vì view ở đây nhìn cực đẹp, ban ngày biển xanh nắng vàng. Nước uống không quá xuất sắc, đề xuất mấy bạn nên gọi nước ép trái cây và sữa chua.",4
1238,"Đây là 1 điểm rất nổi bật ở thành phố Qui Nhơn. Quán cafe nằm trên bãi biễn, vừa uống vừa ngắm cảnh rất tuyệt vời. Ở đây có phòng thay đồ nếu bạn muốn xuống bơi ^^ Buổi tối ở đây rất lãng mạn, bật đèn vàng nhìn rất lãng mạn. Tuy quán rất đẹp nhưng giá nước siêu mềm, chỉ dao động 20k - 30k. Nếu ai đi du lịch ở Qui Nhơn nên đến đây trải nghiệm ^^",4
1239,"Ở Qui Nhơn thì có mỗi quán này là mở ngay tại bãi biển thôi . Có 2 chi nhánh , cách nhau cũng không xa lắm .
Quán nằm ở biển nên rất mát mẻ . Buổi tối lên đèn lung linh . Mặc dù hơi tối một tí .
Mấy mùa hè nóng nực thế này mà ra đây ngồi uống nước hóng gió biển thì mát cực .
Ở đây thu hút rất nhiều khách du lịch .
Menu cũng có nhiều món ăn vặt đi kèm với nước .
Giá cả hơi cao một tí so với mặt bằng thành phố",4
1240,"Đồ uống ok, view đẹp vchg ra í, mình vào Quy Nhơn 4 ngày mà ra đây ngồi 3 buổi tối liền 😂😂",5
1241,"Vừa vào Quy Nhơn xong, search thấy có quán này hay ho nên vào thử.
View khá đẹp, ngay bờ biển, decor cũng lung linh, như kiểu tiệc cưới ngoài bãi biển vậy.
Đồ uống cũng không quá đắt, tầm 35-55k, nhưng không ngon lắm.
Mình gọi mojito và sữa chua đặt biệt. Mojito uống như nước chanh có thêm lá bạc hà, sữa chua có mấy miếng dưa hấu xắt nhỏ và 2 lát chuối! :(
Với lại quán ở ngay bãi biển nên nhiều cát, em nhân viên đi qua là cứ như bung cát lên vậy, phải cầm ngay ly nước lên vì sợ bụi! ))",3
1242,"Không gian bên bờ biển rất thoải mái, nhạc hay, giá hợp lý. Cocktail 55k, beer 30k, mấy món nhâm nhi như xúc xích, mực...Mỗi tội gặp trẻ em nhiều quá, chạy nhảy đùa giỡn như công viên vậy. Chắc cũng sắp giống Sailing ngoài Nha Trang. Cocktail pha ổn mà decor như ly nước trái cây vậy.",4
1243,"Đi qua Surf Bar 1 không thấy ấn tượng mấy, thế mà đi qua Surf Bar 2 thì lung linh mê luôn. Lúc đi qua nhjac bật cũng hay nữa nên nhất quyết vào luôn, ai ngờ lúc sau nhân viên bật nhạc căng cực và nói là do khách khác yêu cầu. Mình muốn đổi nhạc thì cũng mãi mới đổi được bởi nhân viên cũng không biết gì và hay đùn đẩy. Nhân viên bên này nhiều nữ và độ tuổi trung bình có vẻ cao hơn bên số 1, thái độ cũng không nhiệt tình bằng.
Nhưng pha đồ ngon hơn. Pina Colada bên này pha ngon, đựng trong trái dừa decor thêm ít dứa nhìn cưng dễ sợ. Giá thì như bên kia, khá rẻ so với không gian và chất lượng.",4
1244,"Đi bộ tìm quán bánh mì, xong nhìn thấy chỗ này, mấy đứa mê quá phải ghé vào. 
Không gian quá đẹp ý. Kiểu buổi tối, bên bờ biển, ánh sáng lung linh, khung cảnh lãng mạn luôn. Tối dắt nhao ra đây tâm sự thì cũng ấm lòng. Cơ mà ngồi 1 lúc, gió biển thổi lên thì cũng muốn run người
Đồ uông thì cũng được, mấy loại mocktail decor dễ thương. 
Nhân viên thì hên xui, có ng nice, có ng k. Guu nhạc cũng hên xui :))))
Giá ổn, so vs vị trí, không gian thì cũng k đắt :)))",4
1245,"Mình đi du lịch, buổi tối dạo biển vô tình thấy quán này. Rất thích.
Quán này nằm ngay bờ biển, ngồi trên cát có thể thường thức nước uống và ngắm biển buổi tối, nghe tiếng sóng rì rào. Trang trí đẹp, có đèn lung linh.
Thức uống đa dạng, có coffee, cocktail. Giá cũng hợp lý, không mắc.
Có thể gửi xe ở vỉa hè đối diện.",4
1246,"Không gian thoáng, mìn đặc biệt yêu thích những chiếc đèn nến, nệm trải nằm duố cát, nằm xuống ngắm sao trời hoặc ngồi nhìn ra biển vu vơ. Không gian lãng mạn thích hợp với người đam mê không gian rộng như mình.
Nước uống bình thường",4
