 ,Review,an_uong
232,"Mình và bạn đi cả thảy là 7 người, 5ng đến trước 2 đến sau. Tụi mình gọi nước và ngồi được một lúc thì 2 bạn sau đến và order thêm 2 nước chanh. Order xong là lúc quán cũng bđầu vãng khách nên mình và bạn mình có DẶN 2 BẠN NHÂN VIÊN là tụi mình muốn ra ngoài cổng hoa chụp hình một chút, tụi mình chưa dùng nước xong và còn order mới. Cả bàn mình lúc đó có 2 ly nước uống đc 1 nửa và 3 trái dừa 1 trái đã uống xong 2c mới uống được ít. Tụi mình ra chụp hình đâu 5’ thì 2 bạn mình vô xem có nước chanh chưa và rồi, nguyên cái bàn dọn luôn :))) Mình có lại quầy hỏi nhân viên, có cả chị quản lý đó luôn nhưng chỉ nhận đc lại lời chối của tất cả nhân viên là “không phải tui dọn nha” :)) và không một lời xin lỗi. Quans nằm hầu hết trong các review đi Quy Nhơn nhưng nếu như ai hỏi mình share kinh nghiệm mình sẽ nói là “ĐỪNG ĐI SURF BAR” :) Chán kinh khủng, nhạc dở, nước dở, chả hiểu sao mà nổi tiếng.",1
233,"Đồ uống bình thường, giá hợp lý, 35k/dừa, 40k/yaourt chanh leo, đc cái là ngồi mát, decor đẹp. Tuy nhiên xung quanh hơi nhiều ng hút thuốc. Chung quy là chỉ nên thử 1 lần cho biết mà thôi",1
234,"Tối mùng 1 Tết mình gọi 2 ly nước uống mà đợi hoài không tới thấy đâu, mình và người yêu vào quầy hỏi 3 lần nhận đc 3 câu trả lời giống nhau: chị ngồi bàn nào ah chút xíu em đem ra. Mình còn nhấn mạnh: chị hỏi 3 lần rồi đó nha em. Chút xíu mà ngồi gần tiếng rưỡi không thấy đâu. 
Cuối cùng mình với người yêu đi về luôn mà vẫn không có nước uống ^^ Được cái view đẹp và thoáng trong lúc chờ nước cũng thoải mái nói chuyện.",3
235,"Quán ngay biển, thoáng nhưng không hiểu sao đợt mình ngồi đây lại không có chút gió biển nào
Nước uống bình thường
Trang trí đẹp, lung linh",3
236,"Mình đến đây rất nhiều lần, mỗi lần có bạn từ phương xa đến. Tụi nó đều bắt mình dẫn đi quán này vì quảng cáo nổi tiếng rần rần. Công nhận view trước biển quá đẹp. Trang trí cũng lãng mạn kiểu như một quán bar thu nhỏ trên bãi biển lung linh,huyền ảo. Thích hợp để hẹn hò, uống nước, tâm sự. Cơ mà mình đi lần nào cũng như lần nào, nước phải nói là dở tệ, có khi mình bỏ nguyên ly, vì dở tệ kiểu như đá ra đá,trà sữa ra trà sữa, cam ra cam, nó chả ăn nhập gì với nhau cả.chán vô cùng.",4
237,"Đọc mấy bài review cứ nhắc suft bar làm mình tò mò, đến lúc đặt chân đến thì ko như mong đợi. Thức uống tạm được, không gian ngoài biển mát mẻ, ngắm bãi biển cũng ổn; bàn ghế bài trí khá dễ thương. Nói chung là cũng được nhưng ko đẹp đến mức mấy bài review quảng cáo.",4
238,"Thề, quán này ngồi mát với tâm sự bạn bè, hẹn hò với người yêu khá phù hợp.
Nhưng điểm tệ nhất của quán là bao nhiêu năm qua không nâng cấp được thức uống ở đây. Phải nói thức uống ở đây khá tệ, không được món nào, đến nước chanh cũng pha hời hợt như nước đường vắt lát chanh vào cho có vị vậy.",3
239,"Đến quán trong lần du lịch 
Buổi tối đẹp
Ngay biển
Nước uống ngon",4
240,"Không gian: Buổi tối có đèn lung linh dễ thương, nhưng mình ngồi trúng ghế gãy. 
Phục vụ: Có lẽ nv đã biết wifi ko hoạt động nhưng vẫn trả lời pass wifi, làm bọn mình mày mò cả buổi trời vẫn không vào được
Thức uống: Mình gọi cacao thì dở tệ, kiểu như milo cho ngập đường và sữa đặc",3
241,"Surf Bar rất nổi tiếng tại Quy Nhơn, hỏi ai cũng biết. Quán decor đẹp, có nhiều góc ngồi, tạo cảm giác thoải mái khi ngồi dọc bờ biển buổi tối. Nước uống đa dạng, giá không quá mắc. Quán đóng cửa lúc 11:00 nhưng vẫn để bàn ghế cho khách ngồi đến sáng. Nhân viên phục vụ nhiệt tình dễ thương, pha lộn nước sẵn sàng đổi lại. Đây là nơi bạn phải ghé để cảm nhận đêm biển tại Quy Nhơn nhé.",4
242,"Bình Định nghe nói có mỗi chỗ này xôm nhất và ăn chơi nhất thôi . Bar được dựng sát bờ biển , chia ra mỗi tụ nhóm vậy đó . Giá nước khá rẻ đối với mình , tầm 20 - 30k cho 1 phần nước và ngồi thoải mái luôn . Nhân viên nhiệt tình nhưng hôm mình đi bar khá đông nên mấy bạn phục vụ hơi chậm . Quán ngồi phải lựa khúc nha chứ đừng vô mấy chỗ đông rất nóng và ồn . Nước uống khá ổn , không gian khá lung linh thích hợp hội họp :D",4
243,"Đường bờ biển Quy Nhơn có nhiều quán cafe siêu đẹp, siêu lãng mạn luôn. Đi ngang mà chân không cưỡng lại phải đi ngay vào đây luôn á.
Không gian: ngoài trời 100%, view bãi biển 100%, tận hưởng gió biển, cát biển, nghe tiếng sóng 100%.
Decor siêu lung linh, siêu lãng mạn. Cứ tưởng đẹp vậy thì bàn dễ full lắm, cơ mà yên tâm quán rộng lắm, bàn ghế phủ phê, nhiều loại , nhiều kiểu, từ bàn gỗ, bàn tre, bàn thấp, bàn cao đầy đủ không sợ thiếu chỗ ngồi. Về không gian ở đây không ngại vote 10d
Nhân viên khá nhanh nhẹn và nhiệt tình.
Thường mấy quán đẹp thì nước không được ngon, hehe quán này cũng không ngoại lệ , theo mình là vậy.
Giá cả không quá cao 20-50k.
Bỏ qua chất lượng nước, nếu có dịp đến Quy Nhơn thì tối rãnh hãy ghé quán để relax sau 1 ngày đi chơi mệt mỏi. Không phí đâu",4
244,"Surf Bar thì là quán bar chắc bất cứ ai ghé Quy Nhơn đều sẽ thử một lần. Bar mở gần biển nên vừa vui lại vừa thoáng.
Quán kiểu trang hoàng đèn rồi những dãy ghế với gối tựa màu hồng cam nổi bần bật. Nhạc nhủng xập xình vui vui giữa bãi biển Quy Nhơn yên bình. 
Đồ uống thì hơi cao hơn so với mặt bằng chung ở đây nhưng vẫn là siêu rẻ với cá nhân mình, ai bảo HN cái gì cũng chặt chém quá rồi.
Nói chung đây là nơi ai đến biển Quy Nhơn cũng nên ghé qua nha, có surf bar 1 và 2 các nhau có chút đoan ý mà!",4
245,"Một buổi tối muốn đổi gió cùng với tụi bạn thân nhưng lại không muốn vào mấy quán có không gian gò bó thì surf bar là lựa chọn cực kì hợp lí. Quán nằm trên đường xuân diệu với không gian ngoài trời hướng ra biển . Trang trí vô cùng bắt mắt với đèn đóm chói loá. Vừa ngồi nhâm nhi ly trà đào vừa tám chuyện với hội bạn thân bên khung cảnh siêu lãng mạn như thế này thì còn gì bằng. Quán có nhiều loại không gian để bạn lựa chọn, ngồi xoay ra biển, ngồi tại quầy bar hoặc ngồi trên những chiếc ghế cao . Đặc biệt quán này còn là nơi chụp hình rất đẹp.",4
246,Quán này nói chung là ngồi không gian biển mát mẻ nhưng nước ở đây rất tệ. Hầu như không món nào uống được. 6/10,3
247,"Quán có view đẹp, gần biển, mình cực thích đến quán những lúc trời nóng vì lộng gió luôn 😂😂😂, phục vụ nhiệt tình, đồ uống ok, giá không quá mắc so với mặt bằng ở quy nhơn, mình hay uống trà đào , hoa quả cũng ngon hihi. Khuyên mấy bạn nữ đừng nên mang dép cao gót vì đi dưới cát sẽ rất khó đi :))). Nếu lỡ thì đi chân đất cho cảm nhận hương vị biển khơi haha. Tóm lại quán này được 9 điểm. Đến quy nhơn thì phải đến đây 1 lần hi hi",4
248,"Mình đi quy nhơn 3 ngày 2 đêm, tối đêm thứ 2 đến đây vì nghe nói ở đây rất okie, và đây là địa điêm rnổi tiếng khách du lịch và địa phương hay đến. Thế nhưng khi mình đến thì hơi thất vọng vì view quán cũng bình thường, nước uống hơi dở và không tương xứng với giá. Thực sự mình không nghĩ mình sẽ quay lại ~.~",2
249,Quán có vị trí sát biển nên rất mát và rất thuận lợi cho việc đi lại. Đồ ăn và thức uống hơi mắc nhưng phù hợp với vị trí. Nhân viên phục vụ nhanh nhẹn và vui tính. Cà phê và dừa rất ngon. Tóm lại là rất tốt.,4
250,"9 giờ 30 tối , ông anh lâu không gặp hứng cái rủ cà phê mà giờ đó đa phần quán nào cũng muốn đóng cửa , qua đón mình xong đi ngang surf bar ghé vào đây vì quán mở đến 11 giờ khuya . Tính uống trà đào mà hết nên ổng mua cho ly cafe , tối về khỏi ngủ sớm luôn 😂😂 mình ngồi ngoài trời , rất thoáng . Nhân viên cũng đông đúc . Ngồi tám tới tầm 11 giờ thấy tắt đèn mới về 😂",4
251,"Tiệm surf bar dựng ở ngoài biển nên vừa ngồi uống nước vừa nghe tiếng sóng vỗ.
Không gian thì bao phủ bởi cả trời rồi nên có ồn ào thì k phải kiểu khó chịu, chỗ ngồi thì trải rộng nhiều khu nên chọn chỗ nào cũng thoả ý. Mà tội cái là buổi tối ngồi là cống máu cho muỗi :)))
Chụp ảnh thì đẹp lắm, tranh thủ đi trước 8h sẽ vắng khách để dễ lên hình lựa góc nhé.
Nước ở đây giá cũng đc, gọi nước ép thì 40k ly. Nhạc thì cũng phong cách pub nên cũng thích",4
252,"Mỗi lần Tết về nhà mình lại thích ghé Surf bar cùng bạn bè. Cả Bar 1 và 2.
Thích nhất cách trang trí kết hợp view biển ở đây. Ths hồ chụp hình sống ảo.
Nước uống ngon hơn trước.
Mùa tết nhưng giá không hề tăng.",4
253,"Quy nhơn có vẻ khá thành công với quy mô quán ngoài trời. 
Vì là quán ngoài trời nên không khí khá thoáng đãng, lại gay trên biển nên khá thơ mộng :3 bàn to nhỏ đầy đủ, rất hợp với mấy cuộc hẹn nhóm 😂 ở đây trang trí cũng khá đẹp và rất bắt mắt. Mình thực sự rất thích mấu dây đèn treo lúc đêm ấy, trông lung linh thích cực kì. 
Đồ uống ở đây cũng tạm được, phục vụ khá nhanh nhẹn và chu đáo. 
Vừa rồi mình đi với gia đình, có dắt theo cả trẻ con theo :)))) chúng nó chạy nhảy lung tung hết cả, đã vậy còn ngồi bàn thấp nên cát biển bay tung toé hết cả lên, khá bất tiện. Nên khi dắt mấy bé theo các bạn nên chú ý :((( 
Tím lại mình khá hài lòng với quán. Và sẽ quay lại nếu có dịp ❤️",4
254,"Quy Nhơn dần phát triển các dịch vụ bar ngoài trời cụ thể là 2 quán surf bar nằm ngay trên bãi biển quy nhơn đường xuân diệu, với phong cách tự nhiên thoáng đãng đã làm xao xuyến bao thực khách khi đến với quy nhơn và cả người dân nơi đây... quán có nhiều loại thức uống để các bạn lựa chọn và giá cũng gọi là ổn cho không gian lý tưởng như vậy... quán luôn thay đổi theo mùa và dịp lễ như noel tết.. làm cho khách không cảm thấy nhàm chán và càng cảm thấy thư thái và thoải mái khi đi tới đây...",3
255,"Quán về mặt thẩm mỹ rất chi là ưng. Không gian sát biển, lồng lộng gió. Đồ uống thì tạm ổn nhưng vù lại giá thành không hề đắt. Thậm chí còn là rẻ chán so với đầy quán cafe ở Thủ Đô :)) 
Phục vụ cũng khá nhanh nhẹn. Buổi tối lên đèn nhìn quán đẹp mê ly",4
256,"Lần đầu tiên đến Quy Nhơn và được đứa bạn dân địa phương dẫn đi quán này. 
Phải nói là hơi bị thích, quán sát biển, gió mát rượi )))
Decor nhìn lãng mạn kinh ))) Có nhạc (bữa mình ghé thì mở EDM, không biết mọi ngày mở nhạc gì), có gió biển, quá thích hợp để hẹn hò )))
Nếu đến Quy Nhơn để du lịch và phải di chuyển cả ngày thì quán này thích hợp để ngồi thư giản sau một ngày mệt mỏi. 
Nước uống tạm được, chưa thật sự ngon lắm. Giá từ 25 - 45k
Phục vụ nhanh nhẹn, vui vẻ. 
Nếu có dịp ra Quy Nhơn nhất định sẽ ghé lại quán này.",4
257,"Lại phải review Surf Bar vì thích. Ngày bão ở QN chả đi đâu được thì ghé Surf bar ngồi. Giữa trưa và ngày mưa nên chả có ai cả, mình mình 1 bãi biển 1 quán cà phê luôn nhé
- Đồ uống ở đây cho rõ nhiều đá, đã kêu ít đá rồi và ngồi ngay bar chờ nước và bê ra vẫn cứ là nhiều đá. Trong này chắc thời tiết nóng nên họ uống đá nhiều, lạnh toát cả cổ :( 
- Ngày mưa mà chẳng căng bạt 1 góc nào cả, nên mình chỉ ngồi quanh bar thôi. Nếu có thể kê 1 - 2 cái bạt để che 1 - 2 bàn để có khách còn ngồi nữa thì tốt. nhân viên ngày mưa nên cũng ngồi buôn dưa và chơi điện tử thôi mà :D",4
258,"- Quán cà phê hay ho để chụp ảnh. Buổi tối tấp nập chứ ban ngày khá nắng nên hầu như chẳng có khách
- Đồ uống bình thường, không quá chán những không có gì đặc biệt, nhưng vị trí đẹp và decor đáng yêu nên là điểm hấp dẫn nên đến.
- Quán có bàn ghễ gỗ và có ghế tựa dài để nằm ngắm biển, có cả chỗ tắm tráng cho ai đi tắm biển lên thay đồ",3
259,"Tối qua mình với người yêu coi Đấu Võ Đài xong thì qua đây cafe. Quán này là điểm chụp ảnh cưới nổi tiếng ở Quy Nhơn luôn. Sáng hay tối gì cũng đẹp lung linh y trên hình, nói chung là mình đến đây rất thích. 
Không gian và nhân viên thì ổn nhưng thức uống dở tệ luôn. 2 ly yaought trái cây với sinh tố bơ tuy không mắc, chỉ 80k nhưng chất lượng quá kém, nước nhạt nhẽo, trái cây lèo tèo. Quán có thể bán đắt hơn tí mà thức uống ngon thì tốt hơn nhiều. Thực tế thì SG là đắt đỏ nhất mà bán 35k/ly còn ngon hơn mấy lần. 
Nếu cải thiện thức uống thì quán là số dzách luôn nha!",4
260,"Đến Quy Nhơn chơi đc bạn dẫn ra qán cf này. Vì qán sát biển nên không gian thoáng mát, buổi tối lên đèn lung linh, view đẹp, lãng mạn. Đồ uống có giá hơn cao nhưng chất lượng. Có cái là nviên order chậm, tụi mình vô khoảng 10' rồi mà k thấy nviên đâu, phải vô tận qầy bar ns rồi ms có nviên ra. Cơ bản là vẫn chấp nhận đc.",3
261,"Trưa mình dẫn khách đi ăn hải sản trên đường ngọc hân công chúa, xong người ta đòi đi uống cafe. Nhớ ngay trên đường xuân diệu có surf bar nên cả đoàn rồng rắn đi bộ. Surf bar 2 cũng không khác surf bar 1 là mấy, cũng cùng kiểu trang trí với nội thất. Menu không có quá nhiều món, được y một trang giấy, giá cả mình thấy hợp lí, không quá mắc. Bởi vì view ở đây nhìn cực đẹp, ban ngày biển xanh nắng vàng. Nước uống không quá xuất sắc, đề xuất mấy bạn nên gọi nước ép trái cây và sữa chua.",4
262,"Đây là 1 điểm rất nổi bật ở thành phố Qui Nhơn. Quán cafe nằm trên bãi biễn, vừa uống vừa ngắm cảnh rất tuyệt vời. Ở đây có phòng thay đồ nếu bạn muốn xuống bơi ^^ Buổi tối ở đây rất lãng mạn, bật đèn vàng nhìn rất lãng mạn. Tuy quán rất đẹp nhưng giá nước siêu mềm, chỉ dao động 20k - 30k. Nếu ai đi du lịch ở Qui Nhơn nên đến đây trải nghiệm ^^",4
263,"Ở Qui Nhơn thì có mỗi quán này là mở ngay tại bãi biển thôi . Có 2 chi nhánh , cách nhau cũng không xa lắm .
Quán nằm ở biển nên rất mát mẻ . Buổi tối lên đèn lung linh . Mặc dù hơi tối một tí .
Mấy mùa hè nóng nực thế này mà ra đây ngồi uống nước hóng gió biển thì mát cực .
Ở đây thu hút rất nhiều khách du lịch .
Menu cũng có nhiều món ăn vặt đi kèm với nước .
Giá cả hơi cao một tí so với mặt bằng thành phố",4
264,"Đồ uống ok, view đẹp vchg ra í, mình vào Quy Nhơn 4 ngày mà ra đây ngồi 3 buổi tối liền 😂😂",5
265,"Vừa vào Quy Nhơn xong, search thấy có quán này hay ho nên vào thử.
View khá đẹp, ngay bờ biển, decor cũng lung linh, như kiểu tiệc cưới ngoài bãi biển vậy.
Đồ uống cũng không quá đắt, tầm 35-55k, nhưng không ngon lắm.
Mình gọi mojito và sữa chua đặt biệt. Mojito uống như nước chanh có thêm lá bạc hà, sữa chua có mấy miếng dưa hấu xắt nhỏ và 2 lát chuối! :(
Với lại quán ở ngay bãi biển nên nhiều cát, em nhân viên đi qua là cứ như bung cát lên vậy, phải cầm ngay ly nước lên vì sợ bụi! ))",3
266,"Không gian bên bờ biển rất thoải mái, nhạc hay, giá hợp lý. Cocktail 55k, beer 30k, mấy món nhâm nhi như xúc xích, mực...Mỗi tội gặp trẻ em nhiều quá, chạy nhảy đùa giỡn như công viên vậy. Chắc cũng sắp giống Sailing ngoài Nha Trang. Cocktail pha ổn mà decor như ly nước trái cây vậy.",4
267,"Đi qua Surf Bar 1 không thấy ấn tượng mấy, thế mà đi qua Surf Bar 2 thì lung linh mê luôn. Lúc đi qua nhjac bật cũng hay nữa nên nhất quyết vào luôn, ai ngờ lúc sau nhân viên bật nhạc căng cực và nói là do khách khác yêu cầu. Mình muốn đổi nhạc thì cũng mãi mới đổi được bởi nhân viên cũng không biết gì và hay đùn đẩy. Nhân viên bên này nhiều nữ và độ tuổi trung bình có vẻ cao hơn bên số 1, thái độ cũng không nhiệt tình bằng.
Nhưng pha đồ ngon hơn. Pina Colada bên này pha ngon, đựng trong trái dừa decor thêm ít dứa nhìn cưng dễ sợ. Giá thì như bên kia, khá rẻ so với không gian và chất lượng.",4
268,"Đi bộ tìm quán bánh mì, xong nhìn thấy chỗ này, mấy đứa mê quá phải ghé vào. 
Không gian quá đẹp ý. Kiểu buổi tối, bên bờ biển, ánh sáng lung linh, khung cảnh lãng mạn luôn. Tối dắt nhao ra đây tâm sự thì cũng ấm lòng. Cơ mà ngồi 1 lúc, gió biển thổi lên thì cũng muốn run người
Đồ uông thì cũng được, mấy loại mocktail decor dễ thương. 
Nhân viên thì hên xui, có ng nice, có ng k. Guu nhạc cũng hên xui :))))
Giá ổn, so vs vị trí, không gian thì cũng k đắt :)))",4
269,"Mình đi du lịch, buổi tối dạo biển vô tình thấy quán này. Rất thích.
Quán này nằm ngay bờ biển, ngồi trên cát có thể thường thức nước uống và ngắm biển buổi tối, nghe tiếng sóng rì rào. Trang trí đẹp, có đèn lung linh.
Thức uống đa dạng, có coffee, cocktail. Giá cũng hợp lý, không mắc.
Có thể gửi xe ở vỉa hè đối diện.",4
270,"Không gian thoáng, mìn đặc biệt yêu thích những chiếc đèn nến, nệm trải nằm duố cát, nằm xuống ngắm sao trời hoặc ngồi nhìn ra biển vu vơ. Không gian lãng mạn thích hợp với người đam mê không gian rộng như mình.
Nước uống bình thường",4
271,"Nằm ngay đối diện khách sạn mình ở. Nước k có gì đặc sắc. Giá cả ở quy nhơn được coi là đắt nhưng so với hà nội là bình thường. Bù lại là quán có view rất đẹp nhìn thẳng ra mặt biển nhưng điểm trừ là trời mưa là bàn ghế ướt hết hết ngồi rất khó chịu. Buổi tối đẹp hơn, có nhạc sống nên đông hơn buổi sáng",3
272,"Chỗ này gần nhà mình ở quê, chiều nào cũng ra biển chơi, nước không có gì đặc biệt nhưng view rất đẹp, buổi tối thì siêu lãng mạn đấy :) view để mọi người tham khảo nhé :)",4
273,"Không gian đẹp.
Decor cũng đẹp.
Đồ uống tạm được.
Nhân viên phục vụ cực dễ thương.",4
274,"Quán cafe chỉ nên đi buổi tối mới đẹp, còn buổi sáng thì hơi nắng . mình đi cùng chị , gọi mojito và trái dừa uống . Có mojito là mình thấy ko ngon cho lắm, cách pha cũng ko ổn, đá quá nhiều, giá hơi cao so với chất lượng. quán nên xem lại công thức pha chế ^^",3
275,"Ở Quy Nhơn nhưng lâu lâu mới về thăm nha, lần nào về cũng ghé chỗ này, quán mới mở chưa tới 1 năm mà làm thay đổi cả khu này, nhìn biển đẹp hơn, sạch và trong hơn, chụp hình biển là đẹp thôi rồi, ngồi uống nước ban ngày là chụp hình đã luôn, buổi tối ngồi mát lạnh, nước uống rẻ không mắc, thoáng mát, thoải mái, nhiều gốc để ngồi đẹp nhất, chỗ này chụp hình cưới là quá hợp luôn đó, ai về Quy Nhơn thì ghé biển Xuân Diệu vào đây là thích lắm,
Nhân viên cũng ok, thân thiện, vui vẻ,",4
276,Có thể đặt hàng online k ạ? Có giao hàng k ạ,2
277,"Có ai ship được giúp mình bát ốc len nhà cô Xí ra Hà Nội khôngggg, huhu. Món này thực sự quá đỉnh. Mình ăn 1 lần mà thèm vật vã mãi, k tìm được quán nào ở HN có món ngon như vầy.
Giá cả thì siêu rẻ vô địch, phục vụ nhanh cực các bạn ạ!",4
278,"Mình đi 2 nguời ăn nghêu hấp sả, bạch tuộc, hàu, cháo ghẹ. Mình và bạn đều thấy ngon, hải sản tươi, giá rất rẻ nữa. Mình thích nhất món nghêu vị rất đậm đà nè. Nhân viên cực kỳ vui vẻ và dễ thương luôn. Có dịp mình sẽ quay lại thưởng thức tiếp!",5
279,"Mình coi review trên mạng và đến ăn thử. Vốn là dân ghiền ăn hải sản và từng ăn nhiều loại hải sản ngon nên khi tới quán này mình thấy hải sản k ngon lắm, đặc biệt món càng ghẹ rang muối k được tươi, bị ươn và có mùi. Nhưng đồ ăn thì cực nhiều và với giá thì cực rẻ, nên mình nghĩ là với giá như vậy thì chất lượng k thể đòi hỏi hơn được, và với mình thì mình sẽ k quay lại quán này, vì hải sản k được tươi ngon :)",3
280,"Nhiêu đây mà có 400k thôi đó, trời ơi tin được khônggg🤤
Thức ăn vừa ngon, vừa tươi lại càng cực kì rẻ nữa chứ, nhân viên ở đấy cực kỳ dễ thương luôn. Bọn mình chỉ ở 1 đêm tại trung tâm nên không được thưởng thức lần nữa, có dịp nhất định sẽ quay lại♥️",5
281,"Ốc không bị cát. Giá rẻ. Vừa gõ bình luận vừa thèm. Lúc mình đi tới sớm thì ngồi ăn vừa cảm giác thoáng đãng lại ngay lúc chưa quá đông khách nên chill lắm :)) Ghé lại Quy Nhơn, nhất định mình sẽ quay lại.",4
282,"Mình chơi ở QN 3days mà 2 tối ghé quán ăn ròi. Nêm nếm rất ngon, dĩa nào chất lượng dĩa đó nên ngày đầu có kêu quá hớp vì cứ nghĩ dĩa ốc nhỏ nhỏ xinh xinh giống ở SG. 2 người ăn thì kêu tầm 3-4 món thôi, ăn hết thì kêu típ nha mí bạn.
Recommend 1 số món mấy bạn nên thử nè:
- Ốc xào ăn chung vs bánh mì (mồi này hơi bị tốn bia :v)
- Xìa hấp xả, nc nêm rất ngon và thơm
- Ốc tỏi con to mà có 12k/em à
- Cháo ngon lắm nhé
- Hàu nướng mỡ hành
Chỉ có món ốc móng tay là mình ko thik do sạn hơi nhìu nên bỏ nguyên dĩa. 2 người ăn tốn khoảng 200k là no ròi :v
Phục vụ siu dễ thương và nhiệt tình ^^",5
283,"Đồ ăn làm ngon, đậm đà, ăn vừa miệng, nhiều màu sắc. Menu có nhiều món và cách làm phong phú. Thời gian chờ món nhanh tầm 15-20 phút. Giá cả chấp nhận được, trung bình mỗi món 50-60 nghìn. Vị trí dễ tìm. Chỗ ngồi thì rất bình dân.",3
284,"Đến ăn theo review trên này, quán mới chuyển qua cái hẻm ở đào duy từ thì phải k còn ở số 40 nữa.
Đồ ăn: ngon
Phục vụ: nhiệt tình, anh chủ nói chuyện rất thân thiện 
Giá cả: rẻ, rõ ràng, ở quán có menu giá đầy đủ nhé không như mn review trên này là k có giá
Sẽ còn quay lại",5
285,"Seach map để đến quán. Hỏi sô 40 Đào Duy Từ mà hông ai biết. Dân địa phương còn nói đường gì tên lạ quá 😂
Tưởng mị bị troll r nhưng may cố gắng đi đại. Quán khuất trong hẻm nhỏ, đường vắng. Không để í sẽ đi hố đó. 
Ngó đc menu hết hồn lun. Đơn vị theo đĩa chứ không cân gì đâu. A chủ quán oder quan tâm mức độ hài lòng của khách lắm. Cứ ra hỏi thăm ăn được không, ngon không. Giới thiệu thêm giùm a nha. 
Tổng thiệc hại mớ đó + 1 đĩa nữa mà ngon miệng quá không kịp chụp ^^ và 2 pepsi 1 Tiger 390.000₫ 
Tuyệt vời lun ạ. Có dịp ra Quy Nhơn nữa sẽ ghé.",4
286,"Huhu,ốc tươi ngon mà lúc thanh toán thì siêu rẻ, 2 đứa ăn xong thanh toán tưởng tính nhầm :(( phục vụ nhanh nhẹn vui tươi, mải ăn ko chụp dc hết :((",4
287,"Mình ở Sài Gòn ghé thăm, thấy các bạn review ok nên cũng ghé thử. Nói chung món ăn ổn và ngon. So giá với số lượng vầ chất lượng thì ngoài này rẻ hơn rất nhiều. 
Các bạn ở xa nên tìm địa chỉ: 22 Đào Duy Từ dễ tìm hơn nhé",4
288,"Quán ốc vỉa hè cô xí nhưng đầy chất lượng , ăn ở đây đúng đáng đồng tiền , đồ ăn cực ngon, mới đi ăn nãy giờ nghĩ lại lại thèm , quán với đủ các loại ốc các loại , ghẹ cua , có cả cháo và trộn , giá cả lại phải chăng, không đắt lắm nên các bạn có dịp nên ghé ăn thử , không gian cũng khá sạch sẽ , ăn xong có nước rửa tay , cháo mọi bữa mình ăn thấy ngon lắm nhưng hôm nay thấy vị không được như ngày xưa mình ăn nữa, không biết là sao, nhưng dù sao đồ ăn ở đây vẫn rất ngon,",4
289,"Đây là một nơi rất nổi tiếng đối với team ghiền ăn ốc, quán nằm ở vị trí khá dễ tìm, với 2 không gian ngoài trời và trong nhà, quán sạch sẽ.
Menu đa dạng sò lông, ốc nhảy, sò huyết, ốc hương, ghẹ hấp... để bạn tha hồ chọn lựa. Mùi thơm nghi ngút. Nhất là cháo hải sản rất ngon nha. Ốc len xào dừa thì thơm ngon béo ngậy.
Không chỉ ngon mà còn giá cả phải chăng. 
Cô chủ quán dễ thương, nhiệt tình. Phục vụ rất nhanh nhưng tầm 17h-19h khá đông nên phải chờ.
Các bạn khi đến Quy Nhơn du lịch nên thử ghé quán thưởng thức nha.",4
290,"Qua đi du lịch tới Quy Nhơn đc bạn dẫn tới quan ốc cô xí ăn, quán nằm trong con hẻm nhỏ, khá bình dân, cô xí và các nhân viên rất nhiệt tình vui vẻ, các món được làm khá nhanh trong 1 phút là có tất cả nhé. Quả thật rất ngon, đặc biệt nhất càng cụm núm và cháo ghẹ, ốc trộn nữa. Ốc móng tay cũng ngon, ốc nào con nấy đều to ngon ko thể ta khác ở Đà Nẵng quê mình nhiều, ăn no cái bụng đã vậy giá cá khá rẻ, lần sau có dịp đi Quy Nhơn mình sẽ tiếp tục ăn ủng hộ. Chúc quán luôn đông khách 💋",4
291,"Ốc cô xí mình tìm được qua các bài review khi đến quy nhơn. Nước chấm và chế biến ngon, thấy các cmt bảo đồng giá từ 20_30k nhưng menu lại ko để giá. Và giá cũng không đến mức quá rẻ như lời đồn :D hoặc tại nghe giọng lạ biết khách du lịch nên có đội giá hơn 1 tẹo. So với những nơi khác thì giá như vậy cũng được cho là ổn. :D mình đi 2 người nhưng vì để dành cho 1 list dài các món ăn vặt khác nên chỉ gọi chừng đó.:)) tổng thiệt hại là 200k cho 4 món. :))",4
292,"Bữa nay đi tour ra Qui Nhơn chơi, tối tối rảnh mò đi kiếm ốc ăn nên lết bộ từ khách sạn qua quán Cô Xí, tuy hơi xa 1 xí nhưng rất nhon lun!!

Nhóm mình đi 3 người, gọi 1 ốc trộn lớn, 1 ốc mỡ xào nhỏ, 1 ốc len xào dừa nhỏ, 1 sò điệp nướng nhỏ tổng hết có 140k hoi mà no, trà đá lấy thoải mái nhé!

Phục vụ thân thiện lắm, nhất là cô Xí rất dễ thương lun. Quán trong hẻm và trong nhà, hơi nhỏ nhưng ok. 

Sẽ quay lại quán nữa vì cô Xí và vì món cháo ghẹ, tại thấy bàn nào cũng gọi hết nhưng no mất r ><",4
293,"Đồ ăn ở đây ngon và rất rẻ,tiếc là không có dịp để ăn nhiều món khác. Nếu vào lại Quy Nhơn sẽ ghé lại quán lần nữa.",3
