,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
877,"Andyshop này mình cực kì hài lòng, nhân viên nhiệt tình,dễ thương, a/c chủ thì cực vui tính. Gu thẫm mỹ của mình thì k có nên mỗi lần đến shop nhân viên rất thật tình tư vấn kĩ cho mình lắm, giá tiền thì rẻ khỏi bàn luôn nè, mẫu mã thì cập nhật liên tục, đi nhiều shop mà vẫn thấy thích nhất là shop này. Mua hàng còn có phiếu giảm giá 10% mãi mãi nữa chứ❤️ mình sẽ ghé shop này thường xuyên😘😘😘",0,0,0,0,0,5
878,"Hoa quả trong cửa hàng được bảo quản tốt nên lúc nào cũng tươi ngon
đây là cửa hàng rất đáng để mua, không chỉ vì hoa quả đảm bảo mà cũng vì chủ quán luôn nhiệt tình ^^ để khách có sự lựa chọn tốt nhất ♥️",0,0,0,0,0,5
879,"Thịt tươi lắm luôn, mua lần đầu và sẽ ủng hộ tiếp tục. Hy vọng shop nhập thêm gà về để mình order thêm.
sản phẩm đẹp mắt, có vẻ ngon miệng",0,0,0,0,0,5
880,"Chợ đêm helio đẹp, náo nhiệt, đa dạng các mặt hàng
Đồ ăn thì m thấy đa số k ngon và giá ko hợp lí cho lắm",0,0,0,0,0,4
881,"Sau khi thăm thú, chụp ảnh thỏa thích bên ngoài thì tới Bà Nà không thể không tham gia các trò chơi ở đây được. Có rất nhiều trò chơi thú vị mà chơi một ngày thì không thể hết được. Có thể tham gia xem các phim 3D,4D,5D rất thú vị. Hic vì được đi có một ngày nên còn nhiều trò mình không chơi được tiếc quá 😢. Theo mình thì nếu muốn chơi cho đã thì các bạn nên ở 2 ngày 1 đêm là tốt nhất( lại có cơ hội thưởng thức 4 mùa trong ngày). Có cả khu trưng bày các loại khủng long và người tiền sử rất ấn tượng. Nếu có điều kiện vé 100k vào khu tượng sáp coi rất thích. Nếu có cơ hội đi Bà Nà lại thì vẫn thích đi ❤❤❤",5,0,0,0,0,0
882,"Shop bán đồ đẹp, nhiều thức ăn dành cho mèo con và cún con, nhà mình hay ghé đây để mua đồ cho chúng, chỗ này bán lâu năm rồi nên chất lượng được nhiều người biết đến. Mình rất hài lòng mỗi khi đến đây mua hàng",0,0,0,0,0,5
883,"Cửa hàng đóng gói cẩn thận, chắc chắn. tiện lợi mang đi bất kỳ đâuu, sạch sẽ mà gọn gàng
còn thực phẩm rau - trứng thì ko chê vào đâu được ^^ hoàn hảo",0,0,0,0,0,5
884,"Rau củ quả của shop thì chất lượng quá không phải lăn tăn
Mình mua cho me chồng mấy lần rồi mà lần nào cũng ưng lắm lắm luôn
Rau ráo và tươi, shop giao hàng siêu nhanh và cực kì nhiệt tình
Bớt dịch shipper hoạt động lại mình chắc chắn sẽ tiếp tục ủng hộ shop",0,0,0,0,0,5
885,"Mình hay đặt son, với các sản phẩm của cô bé này nè, son thấy dùng ok lắm, nhất là son dưỡng á, giá cả thì hợp lý tuy là handmand nhưng mẫu mã khá bắt mắt và chất lượng ổn, thấy có ván cả socola và hoa theo yêu cầu nữa á. Nhìn được lắm luôn ah.Với lại mình chỉ cần gọi điện đặt là shop giao tới nhà liền ah. Sẽ ủng hộ đều đều",0,0,0,0,0,4
886,"Love 😘 địa điểm cần tick vào list những nơi muốn mua mấy chai nước xinh xinh hay chất ngất quên lối về, mĩ phẩm nhật, hàn tràn lan",0,0,0,0,0,4
887,"Metro hàng hóa đa dạng, cái gì cũng có. Giá rau củ quả rẻ hơn ngoài chợ rất nhiều. Gia vị nhập khẩu chỉ mỗi nơi đây đa dạng nhất, cứ mua gì khó khó là vào metro cho khỏi chạy lòng vòng nhiều nơi",0,0,0,0,0,5
888,"Trung tâm mua sắm lớn tại Đà Nẵng bình thường đã đông nay noel nên càng đông hơn. Đi đâu cũng thấy người người đi mua sắm, các cửa hàng đều giảm giá cao đến 50% luôn. 
Mình rất thích lượn lờ trong này. Ngắm đồ thoả thích nữa chứ hihi. Mệt thì có quán cafe, có quán ăn. Muốn xem phim thì có rạp phim. Quá là tiện lợi lại ngay gần nhà mình nữa chứ hihi.",0,0,0,0,0,4
889,"Mình là khách ruột ở đây luôn, tuần nào cũng vào đây. Ở đây đồ nội, ngoại gì cũng có. Vào là thấy muốn mua cả tiệm về luôn. Thứ gì cũng xinh xinh, và rất chất lượng nữa. Mìn hay vào đây mua mì cay, theo mình ở đây bán rẻ nhất mà đúng của Hàn Quốc luôn. Ở đây bán sữa chuối rẻ hơn những chỗ khác, trà sữa này thấy mỗi ở đây có. Trà sữa này nên mua vị trà xanh thì ngon hơn.",0,0,0,0,0,5
890,"Có nhu cầu mua đồng hồ mới nên mình cũng có tìm hiểu tham khảo các tiệm ở Đà Nẵng, hôm bữa ngang qua đường Phan Thanh thấy shop này mới mở nên ghé vào sẵn tiện chụp vài hình rv luôn.
Mình có tham khảo giá trên web và đây thì giá tại đây bằng giá hãng luôn, bảo hành 3 năm và thay pin trọn đời và có lỗi nhà sx thì đổi trong vòng 7 ngày. Chế độ bảo hanh mình cũng thấy ok.
Shop mới mà đông khách ghê luôn, nhân viên tư vấn cũng nhiệt tình.",0,0,0,0,0,4
891,"Đi với gia đình đến mua đồ dùng cho các chó và mèo nhà mình. 
Bên NOBIPET shop có đủ các loại đồ dùng, thức ăn.
Các Boss và sen nhà mình rất thích. Giá cũng rẻ so với thị trường.
Được cái là nhân viên nhiệt tình, chị nhân viên mập mập dễ thương.
Sẽ tiếp tục ủng hộ.",0,0,0,0,0,5
892,"Trời ơi đi hết cái Bà Nà Hills thì mát. Nhiều trò chơi. Cái hay nhất là miễn phí nhưng ít chụp hình, chỉ có lúc và cái bảo tàng tượng sáp mới có chỗ chụp nhưng hay làm tượng sáp rất thật. Máng trượt thì đi hơi chậm và có lúc dốc và ít. Đi xeddujng thì đứng xếp hàng hơi láu mà cũng chỉ đc có 5 phút à. Thật ra là cũng đi xong máng trượt là đi coi phim nhưng nghe nói đông quá nên thôi. Nói chung là ở trên đây mát mẻ, nhiều trò chơi nên tốt",4,0,0,0,0,0
893,"Bà Nà Hill - đường lên tiên cảnh. Vâng đúng như lời quảng cáo lên đến đây cảm thấy như lên thiên đường luôn ạ 😂😂 Mây trắng bao phủ xung quanh, mình còn ngửi và chạm được cả mây ý chứ. Không khí thì mát mẻ, thỉnh thoảng có nắng nhưng không bị nóng. Mấy cái lâu đài trên đây kiến trúc rõ đẹp, cảm giác như mình lạc vào câu chuyện cổ tích ấy. Giá vé lên Bà Nà Hill là 500k bao gồm cáp treo khứ hồi, được thăm vườn hoa và được chơi không giới hạn một số trò đơn giản. Lên đấy thích quá. Khi nào lấy chồng phải rủ chồng cho hưởng tuần trăng mật ở đây mới được )))))",4,0,0,0,0,0
894,"Shop mỹ phẩm Himi cung cấp mỹ phẩm Nhật Bản xách tay cực kì uy tín và chất lượng!!! Sản phẩm dùng rất tốt và tuyệt vời.
 Giá siêu tốt, bạn chủ shop rất nhiệt tình và dễ thương. 
Sẽ ủng hộ shop nhiều",0,0,0,0,0,5
895,"Bình thường mình hay đặt DeliveryNow ship về ăn trưa ở văn phòng, tổng đài viên gọi xác nhận khá nhanh và thời gian giao hàng cũng ổn, tầm 30 - 40p tùy xa gần, những ngày DeliveryNow chạy khuyến mãi thì hình như đơn hàng nhiều nên chờ lâu hơn xiu. Những ngày đó mình hay đặt trước sớm để giao đến giờ ăn trưa luôn là vừa <3
DeliveryNow cũng có nhiều chương trình giảm giá hay free ship nữa khá tiết kiệm.

Năm nay còn được nhận quà cực kool của DeliveryNow luôn, sẽ ủng hộ và sử dụng dịch vụ dài dài!",0,0,0,0,0,4
896,Có thể nói đây là một khu tổ hợp giải trí hết sức thú vị. Kể cả các trò cảm giác mạnh đều được chơi trong nhà mang lại cảm giác rất sôi động và cũng không là ảnh hưởng đến việc tham quan của các du khách bên ngoài. Hơn nữa hầu hết các trò chơi trong đây đều miễn phí nên có thể vui chơi thoải mái luôn. Nhưng có một số trò chơi bị hỏng hóc nên nhân viên nên bảo trì thường xuyên.,4,0,0,0,0,0
897,"Đồ lót rất ok, rất hợp cho phụ nữ thành đạt.",0,0,0,0,0,5
898,"Mỗi lần đi sài gòn toàn ghé bà ĐỆ mua tré làm quà. Giá thì cỡ 80 trở lên. Rất nhiều. Tré ngon và lạ( so với vùng khác), nên làm quà rất hợp. Thấy mấy cô làm cũng sạch và gói lá rất đẹp luôn. Mỗi lần nhắc là chảy cả dãi hihi. Chắc nhiều bạn trẻ ít biết vì không phải món ăn vặt. Mình nghĩ các bạn cũng nên thử ý!",0,0,0,0,0,4
899,"Chọn đây là địa điểm vui chơi tham quan khi đến Đà Nẵng, nhưng thật sự để nói là ở lại qua đêm.. thì mình nghĩ sẽ bị chán. Bởi vì cảnh ngoài hoành tráng nhưng khu vui chơi khá nhỏ, tuỳ trò được miễn phí hay không chứ không trọn gói như Nha Trang.
Trải nghiệm đi cáp rất tuyệt, không khí trong lành.",3,0,0,0,0,0
900,"Vì do tùy vào cân nặng và chủng loại mà theo từng thời điểm, mình luôn ưu tiên chọn thức ăn có chứa hàm lượng đạm phù hợp mà ở shop đều có cả.Cửa hàng thức ăn***mèo Pet Shop Đà Nẵng là là một địa chỉ cung cấp các phụ kiện dành cho thú cưng uy tín. Ở đây, tụi mình đã có thể tìm được cho Luna và Lusy cưng của mình những bộ trang phục xinh đẹp và đa dạng về mẫu mã như quần jeans, áo pull, váy, áo vest…",0,0,0,0,0,4
901,"Biết shop từ khoảng vài tháng trước, lúc đầu cũng chỉ là kiểu: thôi thì may rủi vậy!!! . Ai mà ngờ, đến giờ thì bồ kết luôn, không phải lăn tăn suy nghĩ về chât lượng mĩ phẩm ở đây nữa. 
Phải nói một điều là Shop này quá thiệt là dễ thương luôn, giá cả thì toàn giá tốt, đồ thì đúng chuẩn auth mà thái độ phục vụ cũng rất oke nữa, inbox hỏi mĩ phẩm đêm khuya vậy mà shop vẫn rep rất nhiệt tình nữa chứ. Thái độ phục vụ so good. Mỗi lần sang face shop thì chỉ hận là đến bao giờ mới gom được hết đồ Shop đây chứ. Nhìn cái gì cũng thích, cũng ưa cả. Mới đây nhất là quất lần 3 món như trong hình này, tối về nhà chỉ ưa mở ra dùng luôn , mà dùng rồi thì giờ cũng nghiền luôn. 
Có đợt phải ra nắng, ở ngoài trời nhiệt độ cao khiến da bị nổi mụn, mà rồi tối nằm đắp miếng mặt nạ trà xanh mua bên shop thôi mà mụn liền xẹp xuống sau một đêm, mấy ngày sau thì mất tăm mất tích đâu không thấy luôn ấy. Đúng hàng auth có khác :)
Nói chung thì mình đã là một fan trung thành của Shop luôn rồi. Giờ thì chỉ ước gì có thêm nhiều tiền mua thêm nhiều đồ của shop hơn nữa thôi, ahihihi, Mãi yêu Himi <3 <3 <3",0,0,0,0,0,5
902,"Từ ngày khai trương đến giờ chỉ vào Vincom 1 lần duy nhất. Trước tiên store vẫn chưa full. Còn trống trải. Chưa có gian hàng nào làm điểm nhấn. Ăn uống cũng không đặc biệt. Mua sắm thấy có Lemino được nhiều người ghé thăm. Còn lại toàn hàng tầm tầm, vẫn k gây được sự chú ý lắm. Nhìn tổng chung vẫn thua xa Vincom Sài Gòn vì xây dựng hơi sơ sài, chưa thực sự đầu tư lắm. Thấy có tầng hầm giữ xe là đẹp nhất à :(",0,0,0,0,0,3
903,"Đi lại bà nà lần thứ 2, cảm giác có chút chán. Chen lấn nhau quá. Cáp thì vẫn thế. Lần này đi có tuyến cáp đi thẳng. Vẫn đang xây dựng thêm vài điểm ở bà nà. Thích mỗi ngồi cáp treo thôi. Chơi một vài trò chơi, trò ngôi nhà kinh dị chẳng sợ gì cả. Nên làm sợ thêm .",2,0,0,0,0,0
904,"Địa điểm khá gần trung tâm khi ở gần sông Hàn,không gian xây dựng hiện đại và đẹp, nhưng về tổng diện tích khá nhỏ so với Parkson hay Indochine. Có nhiều phần trang trí như lồng đèn và đèn đẹp mắt thích hợp với chụp selfie. Có nhiều shop khác nhau như couple tx, addidas,ecco hay có siêu thị vinmart.",0,0,0,0,0,4
905,"Quần áo ở shop mình rất thích,mẫu mã rất đa dạng , chất lượng thì khỏi phải bàn luôn, mình đã ghé ở đây rất nhiều và lần nào cũng chọn được đồ mình ưng ý , shop lại có chương trình khuyến mãi nữa nên mình cũng tranh thủ những lúc đó lắm, mình sẽ ủng hộ shop dài dài , chúc shop đắt hàng nhé.",0,0,0,0,0,4
906,Quản lý kiểu gì như đuổi khách v? Lúc nảy vô đứng ở quầy đưa đồ cho bạn tí tiện thể mình đứng ở quầy của nó để mua đồ ăn luôn thì có ông nào lùn lùn đầu trọc để râu bảo ko đc đứng ở đây vì đây là chỗ làm việc? Ủa chứ đứng mua bộ khó v hả có vẻ là quản lý ở đây mà cách cư xử đối với khách lồi lõm như đuổi vậy? Đi ăn làm như đi xin :))),0,0,0,0,0,1
907,"Các sản phẩm thật tuyệt. Mình rất thích dùng son của Happier, rất mềm mịn, không khô môi lại chuẩn màu. Các loại bột đắp mặt khá OK, da mình sạch mụn cũng nhiều cao khổ Qua và bột diếp cá. Còn quà tặng thì đẹp miễn bàn, mình thương nhờ cô chủ nhỏ làm hoa và hộp qua. Thích Happier vô cùng, mình đặt socola nhé.",0,0,0,0,0,5
908,"Nhiều bộ áo quần xinh đa dạng về mẫu mã như: quần jeans, áo pull, váy, áo vest,… Còn có cả các phụ kiện đi kèm như mũ, cà vạt, kẹp tóc, dây xích, bình sữa, lồng sắt,… Yêu shop. Đã quay lại shop cũng khá nhiều lần vì vẫn tin tưởng chọn là nơi bán thức ăn cho bọn cún nhất ý",0,0,0,0,0,5
909,"Từ lâu đã thích cửa hàng này rồi nhưng chưa có dịp review, sẵn quản lý nhờ mình nên mình nói thật cảm nhận nhé. Shop nói chung là phục vụ nhiệt tình, vui vẻ, thăm hỏi khách điểm này mình rất thích. Sản phẩm thì hạn sử dụng lúc nào cũng mới nên có thể nói là hàng mới, chất lượng tin tưởng tuyệt đối.",0,0,0,0,0,5
910,"Hôm nay rãnh và cũng có việc ghé qua chợ phiên nên tiện thể đi xem và mua đồ luôn. Phiên chợ có khá nhiều shop tham gia, đa dạng các sản phẩm từ áo quần, đồ 2hand, giày dép, túi xách, mỹ phẩm, mũ nón, các phụ kiện trang sức này nọ, cây cối, nails, bói bài, và nguyên khu ẩm thực đủ thứ món. Nói chung có phiên chợ như thế này cũng hay hay, tụ họp nhiều gian hàng để khách đi tham quan mua sắm.",0,0,0,0,0,4
911,"Sản phẩm rất tươi ngon ♥️ shop giao hàng nhanh
Nhà không còn gì ăn may mà shop cung ứng kịp thời
Tặng shop 5 sao 👏🏻👏🏻👏🏻",0,0,0,0,0,5
912,"Khu này cũng bự - 3 tầng , nhưng chủ yếu trò chơi trẻ em không à, chán lắm . Để thời gian đi chụp hình ở ngoài tốt hơn . Có mỗi trò mê cung gương là lạ và đáng chơi thoii.",3,0,0,0,0,0
913,Trái cây ở Bếp Của Ba vô cùng tươi ngon luôn 😍😍😍. Em cảm ơn chị chủ đã tận tình tư vấn cho em🙏🙏🙏. Lần đầu tiên em xách trái cây về nhà mà được khen😊😊😊. Sẽ ủng hộ shop dài dài.❤❤❤,0,0,0,0,0,5
914,"Shop này bán nhiều mẫu quần áo đẹp nè , có 2 chi nhánh ở 91 phan thanh với 52A Tôn Thất Tùng nè có nhiều mẫu lựa chọn, đồ cực ưng ý luôn , giá cả lại hợp lí nữa, thích ghê luôn , nhân viên thì vui vẻ . Nói chung là vào shop này là không lo không có đồ mặc hihi vậy nên luôn ủng hộ cho shop.",0,0,0,0,0,5
915,"Để mình nuôi 1 bầy cún phát triển toàn diện thì không phải việc đơn giản, theo mình không chỉ phát triển về thể chất mà còn là phát triển cả về các kỹ năng thì cần có sự kết hợp đầy đủ giữa chế độ dinh dưỡng và tập luyện. Chính vì vậy việc lựa chọn thức ăn cho chúng là việc cần làm nhất, san phẩm bên shop rất ok, phù hợp",0,0,0,0,0,5
916,"Vincom thì chắc làm nên thương hiệu rồi nhỉ
Không gian quá đẹp, vị trí Riverside nữa. 
Ngày khai trương đông như trẩy hội :)) 
Mua hàng hiệu mà đến đây thì quá hợp lí. 
Bãi đậu xe thì không cho khách chạy xe vào mà phải dắt bộ nên hạn chế được rất nhiều khói thải, mình rất thích điều này",0,0,0,0,0,5
917,"Thích lắm cái chai này , sữa rửa mặt dạng bọt tuyết rửa vui lạ , dùng xong thấy da mặt trắng sáng và mịn hẳn , đặc biệt các chất nhờn trên mặt hầu như không còn nữa . Sẽ còn ủng hộ shop dài dài :)",0,0,0,0,0,5
918,"Danang Bazaar không hoạt động ở địa điểm cũ từ 2017 rồi, giờ mới chuyển qua PARKSON nè. Toàn shop xịn thôi không gian sang chảnh cực kỳ. Siêu thích luôn.",0,0,0,0,0,5
919,"Ở đây bán khá nhiều mặt hàng, chất lượng, giá cả cũng phải chăng nữa. Tranh thủ sắm tết thôi anh em owiii!",0,0,0,0,0,4
920,"Shop khá tiện lợi trong việc tôi chọn đồ dùng vì ở đây có cả áo, quần, dây xích, vòng cổ, giường, nệm, đồ chơi,...Các bạn nhân viên dễ thương, quản lý rất chu đáo, mình sẽ lại thăm shop nhé",0,0,0,0,0,5
921,"Nếu muốn mua đồ Hàn thì nên đến đây, có rất nhiều sản phẩm nhập khẩu từ Hàn như mỳ gói, kim chị, rong biển..... Đây cũng là siêu thị Duy nhất ở ĐN miễn phí tiền giữ xe cho khách, các siêu thị khác đều thu từ 1-2k. Mình hay đến đây mua đồ Hàn hoặc bánh mỳ, còn các đồ khác thì giá đắt hơn siêu thị khác một chút. Siêu thị khá rộng và không quá đông, thanh toán nhanh, xe đẩy đều còn mới.",0,0,0,0,0,4
922,"Thường thì có giảm giá mới đặt ship chứ bình thường phí ship hơi cao. Hôm nào khuyến mãi lớn , đông khách thì ship rất lâu . Ngày bình thường thì ok. Dịch vụ chăm sóc khách hàng tốt. Nước với đồ ăn được gói khá cẩn thận.",0,0,0,0,0,4
923,"Giá cả hợp lý chỉ từ 200,000đ trở lên. Chất lượng sản phẩm không cần phải bàn.",0,0,0,0,0,4
924,"Lần đi nhiệt tình nhất là hôm chỉ có nguyên hội chợ ẩm thực, ko bán quần áo hay phụ kiện gì cả. Lúc đi vào đấy thì ko khác gì đc đến chốn thiên đường mộng mơ^^. Quá trời đồ ăn ngon, từ đồ ăn cho đến nước uống, chỉ muốn thử hết mà thôi nhưng vì mình ko thích đồ chiên nên vẫn ko thể nào perfect đc. Có vài món rất là thích cơ mà lỡ quên mất địa chỉ quán nên khá là tiếc. Đồ ăn thì mình thấy gian hàng nào cũng ngon cả, nhưng riêng nước uống mình chỉ trung thành vs mỗi bubble milk tea. Ghé nhiều lần nhưng vẫn 1 hương vị đó. Giá cả cho mọi thứ đều rất vừa túi tiền hsinh sinh viên. Mãi yêu bazaar :*",0,0,0,0,0,5
925,"Andy shop nhân viên rất nhiệt tình, vui vẻ, có cả đồ nam và nữ rất tiện khi đi cùng chồng hay người yêu hehe, hàng đẹp, chất lượng mà giá cả phải chăng, rất dễ mua ạ, không gian shop thoáng mát, nhiều gương tiện cho m sống ảo. có nhiều chương trình sale hấp dẫn và có những phần quà hấp dẫn tri ân khách hàng, mình rất hài lòng về shop",0,0,0,0,0,5
926,Mình thấy bạn mình giơi thiệu dâu tây ở quán này nên cũng lên delivery đặt. Mình đặt nửa ký loại 1. Ấn tượng đầu tiên là đóng gọi rất bắt mắt và sạch sẽ. Dâu tươi nhưng không được ngọt như mình nghĩ. Mình thấy quán này đảm bảo dâu chất lượng ko phun thuốc. Giá cao hơn những chỗ khác 1xíu nhưng chất lượng đảm bảo là ok rồi. Nhân viên giao hàng nhanh và nhiệt tình.,0,0,0,0,0,4
927,"Mình dạo gần đây hay đi Vincom mua sắm đồ dùng gia đình và các loại đồ ăn trái cây hay sữa. Cứ giao dịch từ 10 lần trở lên đối với ai có thẻ thành viên là có thể sử dụng điểm tích luỹ để thanh toán được rồi :). Mình đã 2 lần sử dụng điểm để mua đồ cũng khá tiện :). Tuy nhiên đồ trong siêu thị không được phong phú như các siêu thị khác, được cái cách bày trí cố định dễ tìm dễ thấy. Nói chung cũng khá tốt. Tính tiền nhanh hihi.",0,0,0,0,0,4
928,"Chợ phiênnnnn 🤓 lâu r mới đi, bữa nay nhiều gian hàng hơn, quần áo hội tụ đủ thể loại, khá chất""s 😂 😍",0,0,0,0,0,4
929,Mới đặt thử của shop 1 tuýp Shiseido perfect whip cleanser thì thấy rất thích. Đánh bông lên như đám mây ý. Cảm giác áp cục bông tơi êm đó lên mặt rất thích. Dạng bọt nên cảm giác da được làm sạch dịu nhẹ rất dễ chịu ạ. Hàng xách tay giá khá rẻ so với 1 em mỹ phẩm nội địa Nhật. Nhất định sẽ ủng hộ những hàng khác của shop <3,0,0,0,0,0,4
930,"Một số hình lục lại trong máy đợt đi Đà Nẵng tháng 4 vừa rồi. Nói chung đi Bà Nà 2 lần thì chỉ thích mỗi đi cáp treo. Còn lại thì chán phèo. Khu vui chơi ít trò, đồ ăn dở tệ mà mắc. Dịch vụ kém.",2,0,0,0,0,0
931,"Đã lựa thức ăn với nhiều hương vị và các chức năng sử dụng khác nhau, đã giúp cún yêu ăn ngon miệng hơn, bổ sung đầy đủ dưỡng chất hơn, Shop được cái mỗi khi ghé là có thể tha hồ chọn cho thú cưng của mình những phụ kiện rất độc đáo và đẹp nha",0,0,0,0,0,5
932,"Lượn lờ trên foody thấy có giới thiệu tiệm này bán dâu tây hữu cơ sạch và nhìn hấp dẫn quá nên phải gọi thử nữa ký về nhà ăn. Cảm nhận đầu tiên của mình là dâu tươi, ngon, to tròn đều màu nhìn cực kỳ bắt mắt hấp dẫn luôn nha. Dâu ăn khá ngọt nè, vị theo kiểu chua sơ sơ và ngọt nên ăn khá là kích thích luôn nhé. Dâu này nghe nói dâu hữu cơ nên khi ăn cũng đỡ và an toàn hơn các loại dâu khác trên thị trường.",0,0,0,0,0,5
933,"Siêu thị này mới khai trương luôn nè. Không gian dễ thương vô cùng. Nơi đây bán toàn những mín đồ cute phô mai que thôi. Mũ, ví, son, phấn, tai nghe, thú bông.... cái nào mình cũng muốn mang về. Đặc biệt, nhân viên rất chu đáo, nhiệt tình tư vấn cho mình nữa. Hehe. Đồ đẹp xinh giá chỉ từ 39k thôi cực hạt dẻ. Vô đây check in ảo lắm nhé!",0,0,0,0,0,5
934,"Cuối tuần là thích đi Vincom chơi và mua sắm. Lần này cũng vậy nhưng chỉ mua bia là bia hihi. Mình thích cách bày trí ở siêu thị này, nhìn gọn gàng và dễ tìm. Tuy không nhiều hàng hoá bằng các siêu thị lớn khác nhưng đồ cũng khá ổn cho mọi nhu cầu thất yếu. 
Tuy nhiên nhân viên tính tiền ít quá nên đợi hơi lâu.",0,0,0,0,0,4
935,"Đồ ăn trên đây trang trí khá là đẹp, đồ ăn chất lượng. Giá cả thì mắc là chuyện đương nhiên nhưng tính ra là tiền nào của đó ạ. 😍😍😍",0,0,0,0,0,5
936,"Cảm nhận sự thoải mái
Cảm nhận sự gợi cảm",0,0,0,0,0,5
937,Chỉ khi có giảm giá delivery mình mới dám đặt chứ phí bình thường cao quá. Hôm nay mình đặt ở Toco được giảm 45% í. Chưa đến 50 phút là đã giao tới tận nhà. Rất thích cách làm việc nhanh nhẹn như thế này. Sẽ tiếp tục sử dụng dịch vụ.,0,0,0,0,0,4
938,"Nói về dâu tây bên này là nhất rồi, dâu tuyển chọn không á, nay shop bán thêm sữa chua dâu tây nè, vị chua ngọt tự nhiên, cực fresh và giái khát cho ngày nắng nóng như này, lại bổ sung vitamin tăng cường sức đề kháng nữa chớ",0,0,0,0,0,4
939,"Shop giao đủ hàng, rau sạch, còn khá tươi. Thịt nhìn ngon, nhưng chắc do thời tiết nóng nên anh shipper hơi quạo huhu
Giao hàng cũng hơi lâu chút ạ, còn lại mọi thứ đều tuyệt vời",0,0,0,0,0,5
940,"Chỗ này mở cũng lâu rồi nhưng mới sửa sang bán lại. Ở đây giống như siêu thị mini luôn, có 2 tầng bán đầy đủ các thứ luôn nha. Mà đa số các đồ là hàng nước ngoài như Nhật, Thái...từ các loại bánh kẹo, mĩ phẩm, sữa, đồ dùng cá nhân. Tầng 2 thì bán nguyên các thứ cho bà bầu và em bé luôn )) Nhà mình thì hay mua rau củ, thịt cá ở đây. Giá hơi cứng tí nhưng khá ngon và đảm bảo.",0,0,0,0,0,4
941,"Nếu bạn đang muốn kiếm một khu vui chơi giải trí tốt cho ngày nghỉ thỳ có lẻ bà nà là một lựa chọn tuyệt vời 
Giá giao động trong tầm 550 -600 k đồng 
Rẻ hơn với dân đà nẵng nhé 
Lên chổ này thỳ chỉ có thể nhận xét là rất tuyệt vời 
Không gian sống động chơi thả ga 
Vui thỏa sức 
Dồ ăn thức uống đều đầy đủ ... ngon mặc dù giá cả hơi đắt đỏ chút nhưng vẫn hợp lí 
Nói chung mình và gia đình đã có nhiều ngày nghỉ sảng khoái ở đây ...",5,0,0,0,0,0
942,"Mới phát hiện ra chỗ bán đồ kiểu cute cute. Vô chọn mệt nghỉ, sạch sẽ mà điều hoà thì mát nữa. Chọn được cây matxa thỏ đấm lưng sướng lắm với cái ly lúa mạch dáng cũng lạ lạ. Một số đồ y như bên ilahui nhưng mà rẻ hơn tầm 5-10k á. 
Mua ở mấy chỗ này tốt nhất nên mua mấy đồ nhỏ nhỏ dễ thương thôi không nên mua mỹ phẩm nhé.",0,0,0,0,0,4
943,"Bà nà nằm cách trung tâm đà nẵng tầm 40 cây số,đây đúng là 1 địa điểm vui chơi lý tưởng dành cho mọi đối tượng với nhiều công trình xây dựng sang trọng và kì công. Đặc biệt là khu vui chơi Fantasy, (để lên được khu này thì phải đi cáp treo lên),khu vui chơi này khá rộng với vô số trò chơi như leo núi, nhà ma, nhà gương, đua xe đụng, tàu lửa..mình thích nhất là trò tháp quay mạo hiểm cảm giác vừa sợ nhưng vừa vui, ngoài ra còn có nhiều tượng sáp làm như người thật và nhiều góc để chụp ảnh. Bà nà còn có rạp chiếu phim 4d, 5d tiếc là không đủ thời gian nên mình chưa được xem hy vọng lần sau lên đây lại sẽ trải nghiệm.Về nhân viên ở đây phục vụ nhiệt tình thân thiện.",4,0,0,0,0,0
944,"Phụ kiện đẹp, nhiều mẫu dễ tìm kiếm lựa chọn. Mình đã đi nhiều tiệm nhưng đây là nơi có nhiều sản phẩm mà mình cần nhất. Sản phẩm chất lượng, uy tín. Sẽ giới thiệu bạn bè qua đây mua hàng ủng hộ shop",0,0,0,0,0,4
945,"Chợ phiên đông quá, vô số mặt hàng phong phú và trẻ trung để các bạn lựa chọn, hãy ghé chợ phiên vào những lần sau nữa nhé. Sẽ luôn có bất ngờ và mới mẻ cho các bạn.",0,0,0,0,0,4
946,"Có nhiều trò chơi thú vị, tuy nhiên nhân viên ở khu xem phim 4D cần xem lại thái độ của mình, khách có thắc mắc thì chị ấy nhăn nhó, thậm chí còn lên giọng :| nhân viên mà như bà nội của khách ._.",2,0,0,0,0,0
947,"Tụi mình ở trên này cả ngày vì đã mua vé trọn gói cáp treo rồi
Nhìn chung xây theo kiến trúc Âu nên khá đẹp nha
Ở đây thì bao sống ảo góc nào cũng 1 nghìn tấm trở lên nhé :))
Có cảm giác giống như Genting Highland ở Malay mình đã đi rồi
Trời se se lạnh nên thích lắm",4,0,0,0,0,0
948,"Mình order quýt, bưởi và chôm chôm. Thứ nào cũng ngon, chôm chôm ngọt nhưng chưa phải long hạt thôi. Order đúng dịp Deli discount 30% nên thấy giá thật ok!",0,0,0,0,0,3
949,Nhièu trò chơi thú vị lắm có xem phim 4D rồi mấy trò cảm giác mạnh nữa chơi xong ngẻo luôn ko chụp đc tấm trò chơi mô hết. Có cái trò tàu lượn dài cũng thú vị lắm á,4,0,0,0,0,0
