,Unnamed: 0,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,clean_review,label
1025,1042,"Shop này mới khai trương cơ sở mới bên hoàng diệu gần chợ mới, không gian to hơn phan thanh nhiều. Có nhiều mẫu mã từ ỏient, casio, senki, OP, Fossil, RT đều là mấy hãng lớn uy tín
Đang khai trương giảm giá tới 30%
À shop này có hỗ trợ trả góp cho khachd nữa á nên yên tâm mua đồng hồ xịn và chính sách giá cả
Shop bảo hành cungd khá ok",0,0,0,0,0,4,s,{mua_sam#positive}
1026,1043,"Cửa hàng cũng mới khai trương nên mua được giảm tận 20%. 
Đồ ở đây mình thấy cũng khá đa dạng các loại phụ kiện làm đẹp, đồ gia dụng...
Giá ở đây mình thấy cũng rẻ, mấy đồ phụ kiện cột tóc, băng đô các kiểu cũng chỉ đồng giá 9k thôi.
Nhiều đồ thích quá, cái gì cũng ưng mua mà tiền thì có hạn nên đành chờ có lương sẽ ghé lại. Kaka
Nhân viên ở đây cũng nhiệt tình, nhỏ nhặn.",0,0,0,0,0,4,c,{mua_sam#positive}
1027,1044,"Cửa hàng này nhỏ nhỏ xinh xinh thuộc dạng ministore nhưng đầy đủ và phong phú các mặt hàng thiết thực của Mỹ và Hàn Quốc. Đặc biệt bánh kẹo Mỹ, nước trái cây, socola không thiếu thứ gì luôn. Bước vào Shop thơm thôi rồi 😛. Vì Shop nằm trong hẻm nhưng nhà thứ 2 chỉ bước vào đầu hẻm là thấy liền.",0,0,0,0,0,3,c,{mua_sam#normal}
1028,1045,Mình theo dõi và mua hàng ở shop đã lâu ( từ hồi khai trương cơ hhiihi:)))) ) Hôm khai trương còn may mắn trúng giải thưởng khi chơi đoán số nữa 😆😆😆😆 Đồ của shop rất chất lượng cô chủ rất dễ thương luôn tư vấn nhiệt tình 😚😚😚😚😚 Hứa sẽ ủng hộ dài dài 😘😘😘😘😘😘😘😘,0,0,0,0,0,5,m,{mua_sam#very_positive}
1029,1046,"Một vé vào cửa là 8 trăm mấy mình quên rồi ,là bạn có thể đi cáp treo ,chơi trò chơi thoải mái.Riêng nhà sáp phải bỏ thêm 500k vào cửa.Đi cáp treo sẽ thhấy không khí khác hẳn,lạnh lạnh,gió thổi vù vù,thích lắm.Sang đến nơi là cả khung cảnh Châu Âu Việt Nam hiện ra,chụp ảnh khá là đẹp. Fantasy Park là một phần của Bà Nà Hills.Có cái trò chơi cảm giác mạnh gì xếp hàng đông ơi là đông,phải chờ 20 phút nản quá nên mình không chơi.Về nhà sáp,các tượng sáp làm vẫn chưa được giống người thật lắm,chỉ có Leonardo Dicarpio là hơi hơi giống.",0,0,0,0,0,4,m,{mua_sam#positive}
1030,1047,"Do thời gian cùng chế độ ăn của***sớm hơn con người nên dù cho tớ có chia nhỏ bữa ăn thì cũng cần linh hoạt trong việc sắp xếp thời gian ăn uống cho***của mình và tại Pet Shop mình tìm kiếm được rất nhiều san pham tốt, đa dạng.",0,0,0,0,0,4,d,{mua_sam#positive}
1031,1048,"HÔM NAY MUA ĐỒ Ở SHOP NÀY OK LẮM LUN, GIÁ TỐT, TRÁI CÂY TƯƠI, NHÂN VIÊN PHỤC VỤ QUÁ NHIỆT TÌNH. Và đều đồ sạch mn nên tham khảo shop này nha.
Địa chỉ: 47Pasteur,ĐN
Hotline: 0901 152 279",0,0,0,0,0,5,h,{mua_sam#very_positive}
1032,1049,"Bên này mấy thứ phụ kiện nhỏ cực kì cute luôn. Móc khoá lắc mạnh còn có đèn chớp chớp nữa. Mà 1 cái tầm 40-50k lận á. Nhìn phát mê. Gấu nhiều loại dễ thương mỗi tội không có gấu siêu siêu lớn nhỉ. 
Phụ kiện cho tóc thì tầm 9k-30k đổ lại thôi. Có cả cột tóc thần tiên tỷ tỷ đang siêu hot nữa. Riêng về kính mắt và mũ có tuyển chọn nên khá nhiều đồ hợp thời trang.
Mặt nạ có mấy hãng nội địa trung như bisutang hay bioaqua gì đó nữa. Mấy bé dù/ô tầm 80k nhiều hình thù xinh kinh khủng.",0,0,0,0,0,5,b,{mua_sam#very_positive}
1033,1050,"Vincom là 1 chuỗi trung tâm thương mại lớn có tiếng đã có mặt ở các thành phố lớn. Và bây giờ là DN . 
 
Nói về DN , chắc cũng do lượng cầu ko nhiều ko đa dạng nên tất yếu lượng cung cũng ko thể đầu tư mạnh . 
Nói thẳng ra, đi mua đồ hiệu ở DN thì chắc đỏ mắt mới tìm được mẫu ưng ý, mà có hiệu j nổi tiếng đông khách thì có mặt ở DN đâu . Mà nếu có thì cũng lèo tèo vài mẫu , mà là mẫu ko được mới nữa mới nhọ . 
Tóm lại, để sắm 1 món đồ có giá trị , thì DN đến bây giờ vẫn chưa có đúng chất 1 cái gọi là Mall",0,0,0,0,0,2,v,{mua_sam#negative}
1034,1051,"Thịt tươi ngon, giao hàng nhanh
Mình vừa đặt cái vèo vèo là thấy giao tới
Sẽ ủng hộ dài dài, mùa dịch mà tìm được shop bán có tâm như này là mừng lắm ♥️",0,0,0,0,0,5,t,{mua_sam#very_positive}
1035,1052,"Một đứa ghiền dâu tây như mình thì không thể nào bỏ qua một shop dâu tây tươi ngon như thế này. vì ghiền quá nên phải rủ con bạn order về ăn cho bỏ thèm.công nhận dâu tây ở đây nhìn là chỉ có thèm muốn ăn ngay luôn à. dâu tây đỏ mọng luôn, ăn chua chua ngọt ngọt, thích dễ sợ. ăn là muốn ăn nữa thôi. mình vs con bạn order 1kg luôn, để dành ăn dần. order ship hàng tận nơi. nói chung lâu lâu chi tiền ăn trái cây sạch tươi cũng k tiếc lắm.",0,0,0,0,0,4,m,{mua_sam#positive}
1036,1053,"Mình toàn đi metro mua dầu ăn về dành làm gì bạn biết rồi đó ))) 
Đùa chớ anh bạn mình mở quán ăn, mình đi xách đồ dùm thôi, toàn mua nguyên liệu trên metro ah, nên sạch sẽ lắm",0,0,0,0,0,4,m,{mua_sam#positive}
1037,1054,"Vào đây thì sang chảnh rồi, đồ gì trong này cũng mắc. Mới ban đầu thì thấy đông đúc giờ thì đỡ rồi. Hay ghé tới đây để ẩm thực với thưởng thức mấy bộ phim trên CGV chứ còn mua sắm thì cũng thỉnh thoảng. ĐƯợc cái khang trang vs to lớn mỗi lần có lễ tết ghé vào cũng thõa mãn lắm :))",0,0,0,0,0,4,v,{mua_sam#positive}
1038,1055,"Chợ này hổm rồi có in ảnh miễn phí cho mấy bạn đến xem nè, có photobooth để chụp hình rồi rinh ảnh về nữa, ngoài ra thì cũng bình thường như chợ khác, mà nhiều thứ rẻ :D nên thích.",0,0,0,0,0,4,c,{mua_sam#positive}
1039,1056,"Đồ ăn nhìn ngon đã dã man. Có cả nhạc,dj các kiểu. Đến với chợ phiên helio bạn sẽ được ăn thả ga mà không lo về giá cả nhé. 👍🤔",0,0,0,0,0,4,đ,{mua_sam#positive}
1040,1057,"Khu này có nhiều trò chơi, có các trò chơi cho trẻ em và các trò chơi cảm giác mạnh. Nói chung toàn cảnh thì mình thấy hầu hết decor theo hướng kinh dị, có khu tiền sử, khu tượng sáp, khu xem fim 4D, 5D...Nói chung lên đây nên tranh thủ chơi hết các trò, mỗi trò đều có một trải nghiệm riêng.",0,0,0,0,0,4,k,{mua_sam#positive}
1041,1058,"Thịt ngon - ổn - phù hợp với giá tiền
Dịch mà đặt mua được thịt là tốt lắm rồi",0,0,0,0,0,5,t,{mua_sam#very_positive}
1042,1059,Nói chung 6 năm rồi mới quay lại đây phải nói có sự thay đổi đầy bất ngờ. Đi mỏi chân luôn mới hết khu này. Dịch vụ vui chơi giải trí đa dạng nhân viên nhiệt tình vui vẻ. Tuy nhiên cuối tuần rất đông khu du lịch đã có nhiều biện pháp để giải tỏa bớt áp lực nhưng vẫn còn rất đông đi lên cáp treo mà xếp hàng muốn xỉu luôn. Nhưng khi lên đến đây rồi thì cảnh đẹp. Trên đỉnh xây kiến trúc giống như đang ở Châu Âu vậy.,5,0,0,0,0,0,n,{giai_tri#very_positive}
1043,1060,"Xem review foody nhìn hấp dẫn quá nên order về ăn thử liền. shipper giao hàng tận nhà, xem trên hình như thế nào thì chất lượng dâu ở ngoài đúng y luôn. 
dâu tây tươi, đỏ mọng, quả nào cũng bự bự hết, cắn phát ăn là chua chua ngọt ngọt, mát mát. trời nắng nên mua về bỏ tủ lạnh ăn dần.
dâu tây ni từ đà lạt nên ăn khá an toàn và chất lượng.",0,0,0,0,0,4,x,{mua_sam#positive}
1044,1061,"Các mặt hàng ở siêu thị rất phong phú. Tuy nhiên, tất cả những lần mình ghé mua hàng đều ko hài lòng về thái độ của bạn nhân viên nữ tính tiền. Quá xem thường khách hàng đến mua đồ. Cảm thấy tiền bỏ ra ko đáng. Ko bao giờ quay lại nữa.",0,0,0,0,0,2,c,{mua_sam#negative}
1045,1062,"Mọi người mua hàng buổi tối, h gần đóng cửa nhớ xin hoá đơn nha.
Hôm nay mình mua hàng là người cuối cùng tính tiền, sau khi tính tiền xong mình trả tiền và yêu cầu hoá đơn thì nhân viên lấy cớ là hết ca nên k in đc hoá đơn, sau khi mình làm căng thì nhân viên mới in. Mình kiểm tra thì phát hiện có một món hàng k mua nhưng đc tính tiền,khi mình đưa hoá đơn và bảo món này mình k mua thì nhân viên vẫn nghi ngờ, mình đổ hết ra cho kiểm tra thì mới tin, (mình mua có gài thứ nên nhớ những gì mình mua), lúc đấy bạn bên cạnh bạn tính tiền cho mình mới bảo e trả lại tiền cho chị.Tiền thì mình nhận lại rồi nhưng k nhận đc một câu xin lỗi.
Thôi bái bai từ đây, thà đi chỗ khác mua còn hơn rước cái bực mình vào người.
Ps trước mình có một c tính tiền k biết c ý có bị nhưng mình k.",0,0,0,0,0,2,m,{mua_sam#negative}
1046,1063,"Mình lên Bà Nà Hills cùng gia đình đứa bạn, người nào có hộ khẩu ĐN thì được giảm giá cáp treo. Từ trên cáp treo nhìn xuống phong cảnh rất đẹp, cây xanh bạt ngàn xen lẫn thác nước. Giá vé bao gồm tham quan vườn hoa, làng Pháp, chơi trò chơi này nọ luôn rồi (trừ mấy trò như gắp thú hay tham quan bảo tàng sáp thì phải mua trả tiền riêng). Trò đi xe trượt thả dốc được yêu thích kinh khủng, xếp hàng gần 20 phút mới đến lượt. Trong khu trò chơi cũng có nhiều trò khá vui, phù hợp với gia đình như xem phim 4D, 5D... Lên cao khí hậu mát mẻ nên chơi nhiều ko thấy mệt. Nói chung nếu đi đông và có ý định ở chơi cả ngày thì đến đây là hợp lý rồi.",4,0,0,0,0,0,m,{giai_tri#positive}
1047,1064,"Lâu ngày mới có bazaar lại nè. Bazaar duy nhất của t11 này đó ae
Vẫn là đồ ăn ngon nhưng mà khá đắt
Để ăn no thì phải tốn kha khá tiền
Mình vẫn trung thành với trà sữa của Eri 😂
Hôm nay ăn thử bánh ở quầy Jeremy's. Bánh ngon. Mềm. Không thua gì bánh ở các quán cafe đắt tiền. Và đương nhiên bánh ko hề rẻ ))
Nay thời trang đồ đông bắt đâu đc bán rồi đấy ạ huhu",0,0,0,0,0,3,l,{mua_sam#normal}
1048,1065,"Thế giới Handmade Happier !
Đúng như cái tên gọi là tạo ra sự ""Hạnh phúc"", thứ gì cũng có và đặc biệt an toàn, sạch sẽ, đẹp mắt. 
Mình đã ủng hộ shop từ rất lâu rồi. Từ son đến các sản phẩm quà tặng,quá tuyệt vời. Cho shop ngàn LIKE !",0,0,0,0,0,5,t,{mua_sam#very_positive}
1049,1066,"Chỗ này thì mình biết lâu rồi, bữa nay ghé vào mua chả cá biếu bà con. Quán nằm trong chợ gần phía Bạch Đằng. Chả cá cũng nhiều loại lắm cá lác, cá thu. Chả viên, chả tươi, chả bánh. Bữa nay có delivery nữa nên bạn nào không mua được thì có thể nhờ dịch vụ ship cũng khá nhanh",0,0,0,0,0,4,c,{mua_sam#positive}
1050,1067,"Chợ phiên là điểm đến của rất nhiều bạn trẻ mỗi cuối tuần, khoảng 4000 lượt khách tham quan và mua sắm, bên cạnh đó có hơn 40 gian hàng đến từ nhiều shop nổi tiếng tại Đà Nẵng tham gia buôn bán, không gian luôn vui vẻ, nhộn nhịp, Hàng hóa rất đa dạng và vô cùng hạt dẻ nha. Ngoài các mặt hàng quen thuộc như áo quần, giày dép, mỹ phẩm, túi xách còn có hình xăm, bói tarot, bói cung hoàng đạo, vẽ henna...",0,0,0,0,0,5,c,{mua_sam#very_positive}
1051,1068,"2 tuần 1 lần, ở đây khá đông vui, quần áo, mỹ phẩm, thời trang đủ cả, có cả khu ẩm thực riêng, đồ ăn ở đây khá ngon, đa dạng món, mình đi 2h trưa mà vẫn đông nghìn ngịt, tối t7 với cn đều có nhạc sống, nhạc rất hay, bass đã, khi sáng mình thấy có đang tập múa lân nữa, không biết khi nào múa",0,0,0,0,0,5,2,{mua_sam#very_positive}
1052,1069,"Đi Đà nẵng phải lên Bà Nà, lên Bà Nà phải vô Fantasy Park. Ở đây tha hồ mà xõa xì trét, có điều ở đây có ít trò free, muốn chơi phải mua vé, sao không bán vé vô ngay từ đầu 1 lần chơi được hết tất cả các trò, vậy thì ok hơn. Nhưng dù sao đây cũng khá tuyệt",4,0,0,0,0,0,đ,{giai_tri#positive}
1053,1070,"Muốn ăn trái cây mà lười ko muốn ra đường híc sợ dịch lắm mn ạ. Thấy quán này bán cả thực phẩm từ A đến Z từ thịt đến rau đến hoa quả nên mình đặt thử. Trái cây ở đây mình thấy tươi ngon, ăn đã miệng mà giá okela nhé 🧡 quán giao hàng nhanh 😍 rau tươi, ko có 1 cọng nào héo úa luôn hihi",0,0,0,0,0,5,m,{mua_sam#very_positive}
1054,1071,"Đa dạng thức ăn, áo quần, thuốc các loại,.. cho thú cưng của mình, với giá cả cực kì hợp lí. Tuyệt vời",0,0,0,0,0,5,đ,{mua_sam#very_positive}
1055,1072,Hoa quả bên quán đây nha ! Đăng lên feadback cho quán và cho mọi người thấy chất lượng 🤣🤣🤣 quán bán rất có tâm và chất lượng hihi,0,0,0,0,0,5,h,{mua_sam#very_positive}
1056,1073,"Chất lượng quần áo khá tốt , mẫu mã đẹp, thiên về những màu cổ điển trung tính nên dễ lựa chọn dễ phồi đồ. Đầy đủ hàng công sở để lựa chọn. Riêng về quần ở đây mình thấy khá tốt, chất lượng vãi khá ok có thể đem ra so sánh củng với những thương hiệu nổi tiếng khác nhưng giá thì rất rất ok luôn. Thấy bán veston quá đã luôn ~ chất tốt mà giá rẻ, tiếc mình không có cơ hội để mặc veston 😂. Những sẽ giới thiệu cho ng quen. Nơi lý tưởng để đến chọn đồ làm quà cho người yêu hoặc anh trai, em trai 😂😂. À, còn được cái mình rất ưng ý đó là lần mua hàng đầu tiên shop sẽ làm một cái thẻ thành viên để những lần thứ 2 và thứ n tới mua sẽ được giảm 5% tổng sản phẩm, còn sửa quần săn lai free cho khách . Quá đã luôn ý chứ. Thử hỏi đến nơi khác mua 2 3 lần liệu họ có nhớ mặc bạn không chứ huống chi là đc giảm giá. ^^ nơi khác thì phải mua bắt hết tiền mới cộng dồn điểm tích luỹ mới mua hàng đc giảm %. Nói chung là chế độ cho khách hàng quá tốt. Mình sẽ ghé và ủng hộ shop dài dài.",0,0,0,0,0,5,c,{mua_sam#very_positive}
1057,1074,"Đồ trong này cao hơn bên ngoài, không biết chất lượng có đúng giá hông. Thích ở đây rạp CGV mới, nhìn quá đã, mỗi lần đi coi là cứ phải vô đây mới chịu. Là nơi tụ tập hẹn hò cũng ok",4,0,0,0,0,0,đ,{giai_tri#positive}
1058,1075,"Chào cô chủ nhỏ của cửa hàng....tôi là một vị khách cũng đã từng mua sản phẩm của cửa hàng...tôi thấy rất thích, hài lòng với sản phẩm...nhất là son dưỡng, dùng rất mịn và môi của tôi cũng dần bớt bị khô môi vào mùa lạnh cũng nhờ sản phẩm của cửa hàng bạn...đặc biệt là khá thích cách tư vấn của cô chủ nhỏ: bạn ấy tư vấn rất kĩ lưỡng, nói chuyện nhỏ nhẹ...nói chung là khá hài lòng....,chúc cô chủ nhỏ mua may bán đắt nhá....chúc cửa hàng ngày một phát đạt hơn",0,0,0,0,0,4,c,{mua_sam#positive}
1059,1076,"Lạc vô đây là thích lắm luôn á. Shop rộng bạt ngàn đồ gia dụng với phụ kiện, mỹ phẩm, dẹp, nón, đồ gia dụng. Cá nhân mình thấy đồ ở đây pong phú và giá rẻ hơn bên minigood á
Giá mình thấy cũng rất hạt dẻ, vô mua được 2,3 món như móc chìa khóa, móc treo tường, đồ chơi em bé. Chỉ hết có một trăm mấy ngàn hà. Lại còn nhân dịp khai trương được tặng túi thơm nữa.
Nhân viên rất nhiệt tình luôn, tuy shop khá là đông nhưng mà mình xin size dép là chịu khó vô kho lựa cho bằng được đem ra. Cảm thấy rất là tận tụy và dễ thương.",0,0,0,0,0,5,l,{mua_sam#very_positive}
1060,1077,"Gần tết rồi nên cũng đi tìm mua ít đồ mua về làm quà, mấy siêu thị lớn thì cũng quen quá rồi mình thử ghé chỗ này vì thấy cũng mới, không gian cũng khá rộng.
Nếu vô mua quà thì cũng khá hợp lý vì siêu thị bán chủ yếu là hàng ngoại như bánh kẹo, socola, đồ gia dụng.
Ngoài ra thì cũng có các sản phẩm yến, nấm linh chi, rượu...
Nhân viên ở đây cũng nhiệt tình.",0,0,0,0,0,4,g,{mua_sam#positive}
1061,1078,Thái độ người bán tỏ ra rất khó chịu và coi thường khách hàng. Mua về nhòm chỉ muốn ném vào sọt rác. Sẽ không bao h có chyện quay lại. Thân ái,0,0,0,0,0,1,t,{mua_sam#very_negative}
1062,1079,"Ở đây bán rất nhiều mặt hàng nhập khẩu, đa dạng, giá khá rẻ hơn so với những nơi khác. Nhân viên thân thiện và tính tiền nhanh nhẹn...vào đây chỉ muốn hốt hết đống bánh kẹo về 😂😂😂",0,0,0,0,0,5, ,{mua_sam#very_positive}
1063,1080,"Mình thấy Foody đăng bài áo đẹp ghê nên rủ bạn mình qua shop mua. mấy bạn nhân viên tư vấn khá là nhiệt tình à nha, nhiều mẫu quần áo đẹp, giá tầm 250k trở lên, áo mình mua giá 280k, vải dày, mặc đẹp, màu cũng ưng
có nhiều loại, mấy bạn choai mà mập ú ù qua shop này mua bảo đảm có size hết nha",0,0,0,0,0,4,m,{mua_sam#positive}
1064,1081,"Bên này bán khá nhiều mẫu đồ nam, quần áo, mũ các kiểu có hết hà nha
đang có chương trình đồng giá 66k nên ghé qua lựa thử",0,0,0,0,0,4,b,{mua_sam#positive}
1065,1082,"Thích nhất các bé chuột hamster ở shop, có nhiều loại dễ lựa chọn.
Ngoài hamster chỗ NOBIPET còn có nhím kiểng và bọ ú nhìn rất vui mắt.
Shop có đủ đồ dùng, chuồng nuôi và vật dụng cho thú cưng nên rất tiện.
Hy vọng shop tiếp tục nhập nhiều đồ để mình ghé ủng hộ thường xuyên.",0,0,0,0,0,5,t,{mua_sam#very_positive}
1066,1083,"Sáng nay tình cờ lướt now thấy 1 chỗ bán tôm và chân giò, đọc review khá tốt và có ord về nấu thì thấy cũng ngon , đồ tươi, thịt chắc
Sẽ ủng hộ tiếp",0,0,0,0,0,4,s,{mua_sam#positive}
1067,1084,"Hôm trước đi với con em mua ít đồ :)) thấy quầy bánh mì ở đây có bán su kem nữa nên ăn thử. Cái này là bánh su kem phomai. Trang trí cute dễ sợ luôn :)) bánh vỏ dai dai y su kem singaporecuar chewy rứa đó. Nhân phomai như kiểu con bò cười, thơm thơm béo béo lại ngọt nhẹ rất thích luôn :3 
Sẽ quay lại mua su kem ở đây khi thèm",0,0,0,5,0,4,h,"{an_uong#very_positive}, {mua_sam#positive}"
1068,1085,"Shop ni khá nhỏ nè, mà chủ yếu bán hamster nhiều nhứt nè.Í mà ngoài mí bà hamster béo ú ù ụ ra còn có mí bé guina big mập xịt mỡ, có thêm một em thỏ nữa mà thấy nằm khang, có mấy bà tắc kè xanh lè lun. Shop chỗ gần chợ nên dễ tìm, có chị nhân viên cực kì thân thiện luôn, dth nữa , tư vấn nhiệt tình lắm í. Mình đi với con bạn chủ yếu là đến xem hamster. Mấy em hamster shop chăm năng động lắm luôn, lúc nhúc đứng ngồi không yên. Có mấy em ham ngủ nhìn mặt phê lòi, hiền lắm í, bồng lên mà dạn người dễ sợ hà, hoong có cắn. Ngoài ra shop còn có bán mấy vật dụng thức ăn cho mí em í nx. Có thêm đồ cho chó mèo( mặc dù shop hoong có bán chó mèo😳😳😳). Nhưng mà nói nghe nè, shop bán giá mấy em í hơi bị đắt í, mấy chỗ khác bán giá mềm hơn nhìu, cực thúch mấy em chỗ shop mà đắt quạ đê, bát sứ đựng thức ăn cx đắt nx í, nhỏ xíu xíu mà tới 45k, đắt lòi mắt, mấy thứ khác cx đắt nx. Mình có hỏi chị nhân viên thù chị í bảo là ừ chị thấy cx hơi mắc nhưng mà chỗ chị mua bán đắt nên chị cx phải bán đắt chớ cx hoong lời j, thôi kệ. Có con bạn là khách quen, nó nuôi hamster lâu rồi ,tới shop miết, bải là shop bán theo giá thị trường chớ không có chém, nhiều lúc đi mua quên 5, 10 ngàn mà shop cx bán luôn. Thích shop lắm lắm luôn, sẽ ghé tới nhiều",0,0,0,0,0,5,s,{mua_sam#very_positive}
1069,1086,"Khu chợ đêm Helio khá là vui nhộn, thú vị và nhiều kỉ niệm đối với tớ. Hôm đó là tối thứ 7, tớ cùng nhóm bạn đến đây, cả lũ đi dạo ăn uống mái thoải. Đồ ăn ở đây làm cũng khá ngon, thấy mấy bé nhân viên rất vui tính và nhiệt tình hướng dẫn (thiếu mỗi hướng dẫn ăn dùm thôi😂😂😂) vừa ăn còn được nghe nhạc DJ vs xem múa lửa nữa 😍😍😍. Khi ăn uống no nê xong thì cùng đồng bọn vào trong nhà chụp hình,chơi game, đua xe(không nên thử vì có thể gây nghiện 🤣🤣🤣). 
Một buổi tối cuối tuần cảm thấy thỏa mãn khi được xả stress sau những ngày cày bừa mệt não. 
Nói chung chợ đêm Helio ok đấy mọi người, nếu có cơ hội tớ sẽ quay lại. Why not?😁😁😁",4,0,0,0,0,0,k,{giai_tri#positive}
1070,1087,"Có nhiều loại sữa có công thức hoàn hảo cho mèo sơ sinh hay để bổ sung dinh dưỡng cho mèo mang thai, cho con bú, mèo ốm bệnh, giảm stress với nhu cầu dinh dưỡng đặc biệt, sữa dành cho mèo rất phù hợp và tốt, nhân viên tư vấn kỹ mình rất hài lòng",0,0,0,0,0,5,c,{mua_sam#very_positive}
1071,1088,"Giờ mới có dịp chia sẻ :)
Cuối tuần vừa rồi lại đi lang thang đâu đó. Mình là sinh viên nên vẫn thích đi mày mò, lang thang đủ thứ )))
Hội chợ phiên đông đúc, nhiều quầy hàng trang trí khá bắt mắt, nhiều kiểu quần áo, giầy dép, mọi thứ ... Còn có cả 1 khu ẩm thực kế bên nữa, tha hồ để cá bạn lựa chọn thức ăn và nước uống ^^ Ghé đây khá hợp lí với túi tiền của HS-SV luôn.
Tới đây cũng là sự lựa chọn quá hợp lí cho các tín đồ Shopping đếy :>. ",0,0,0,0,0,4,g,{mua_sam#positive}
1072,1089,"Chả cá ở đây rất là ngọt. Mình không ăn được. Và có pha nhiều bột nữa. 
Mình thường mua cá nhồng tươi xay, ướp sẵn, vo viên ở chợ Hà Thân về nấu canh hoặc áp chảo ngon tuyệt vời. Bằng giá mà 100% cá luôn.",0,0,0,0,0,2,c,{mua_sam#negative}
1073,1090,"Mới phát hiện ra chỗ bán thú cưng ở khu Thanh Khê, chỗ này có quá chời loại pet để mọi người chọn lựa. Cực thích mấy em Hamter và Thỏ mini ở đây, nhìn chúng cứ xinh xinh iu iu. Ở đây còn bán các vâth dụng nuôi cũng như thức ăn đa dạng cho từng loại thú cưng nữa. 
Chỗ này như một siêu thị mini cho các em pet mà bất kì bạn nào có sở thích nuôi thú cưng cũng nên ghé qua.",0,0,0,0,0,4,m,{mua_sam#positive}
1074,1091,"Siêu thị siêu nhiều đồ, mẫu mã đa dạng nhưng giá hơi chát vì là đồ nhập khẩu mà. Tuy nhiên điểm trừ lớn nhất ở đây là nhân viên, mình đã đến đây vài lần và lần nào cũng vậy, nhân viên thu ngân thì hằm hằm thái độ khó chịu, nhân viên tư vấn mĩ phẩm thì khi mình hỏi về sản phẩm lại tỏ ra khó chịu và to tiếng??? 
Overall: mình chấm cho 3⭐️ thôi nhé!",0,0,0,0,0,2,s,{mua_sam#negative}
1075,1092,"Cuối tuần mà có một nơi để tụ tập vơiz đám bạn như thế này thì thật thỏa mái, shopping rồi selfie, đi ăn uống, ngồi nói chuyện cùng nhau. Có nhiều gian hàng, và nhiều mặt hàng đẹp lạ nữa, tha hồ ngắm lựa để mua, thu hút nhiều bạn trẻ.",0,0,0,0,0,4,c,{mua_sam#positive}
1076,1093,"Mình có order 500g dâu New Zealand ở shop (150k). 
Trái to và đều nhưng ăn thì chua không ăn nổi. Dù chấm muối rồi vẫn còn hơi chua chua",0,0,0,0,0,2,m,{mua_sam#negative}
1077,1094,"Khu vui chơi trong nhà thì vui và nhiều trò
Bữa mình đi ngày thường nên khách ko đông mà vắng lắm, bù lại nhờ vậy mà chụp hình ko dính người tha hồ sống ảo :))
Vé cáp treo trọn gói là 650k/người mình thấy hơi mắc vì ngoài chụp hình và trò chơi thì ko còn gì khác
Hôm mình đi ngày ko mưa nên chụp hình còn đẹp chứ đi trúng ngày mưa chắc phí tiền lắm",3,0,0,0,0,0,k,{giai_tri#normal}
1078,1095,Một khu vui chơi giải trí tổ hợp rất thú vị. Từ hình thức đến chất lượng đều tốt. Không khí mát mẻ và trong lành. Thích hợp cho những kỳ nghỉ dưỡng mùa hè.,4,0,0,0,0,0,m,{giai_tri#positive}
1079,1096,"Mình order qua Now vì có code giảm giá, hộp này là dâu tây Vietgap, mình order loại dâu nhật mà k có nên đổi sáng hộp này
Hộp nửa kg, shop này có tiếng rồi nên an tâm về chất lượng, dâu sàn lọc kĩ càng nê khá đều quả, bỏ hộp nhìn sạch sẽ, trái cũng tươi",0,0,0,0,0,4,m,{mua_sam#positive}
1080,1097,"Luôn ủng hộ cho Joly mart ! Nhân viên phục vụ rất tốt, thân thiện và nhiệt tình. Không gian . Rộng rãi và thoáng mát. Hàng hóa rất nhiều. Có cả popin cooking nữa 
 bán đồ Hàn quốc và Nhật Bản rất nhiều ! Gái cả hợp lý! Tuyệt vời",0,0,0,0,0,5,l,{mua_sam#very_positive}
1081,1098,"Mình mua giúp người nhà nên ko có hình, nhưng nghe nói đóng gói tốt, thịt tươi ngon, còn nhờ chỉ chỗ mua thêm cho người quen. Giao hàng chậm xíu nhưng do dịch nên ko vấn đề. Sẽ ủng hộ tiếp. Cám ơn shop và shoppefood",0,0,0,0,0,4,m,{mua_sam#positive}
1082,1099,"Thấy đợt giảm giá nên cũng bon chen, ahihi. Dâu trái to, đều đẹp mắt. Mình mua được ship tân nơi nhanh chóng. Nghe bẩu dâu sạch nên khá yên tâm cho Kẹo ăn. Kẹo nhà mình rất thích dâu í, chắc còn tốn xiền cho khoản này dài dài đây, ahihi.sẽ ghé lại",0,0,0,0,0,4,t,{mua_sam#positive}
1083,1100,"Mình biết shop này cách đây cũng 2 đến 3 năm rồi, từ hồi còn Sinh viên, shop còn be bé cơ, mỗi lần đi xuống shop là chạy từ Hòa Khánh xuống lận, xa và vẫn ham. Giờ thì chuyển xuống gần shop rầu :p
Đồ ở shop chuẩn theo câu ""đồ đẹp giá rẻ"" luôn. 
Giờ shop mở rộng hơn rồi, nhập quần áo, giày dép với túi xách cũng nhiều loại và mẫu mã hơn, tha hồ chị em shopping. Mình thì hay ghé ở đây để mua giày nè...
Lướt Foody thấy có địa điểm Mono nên vô review mấy dòng.
Chúc shop sớm có thêm mấy chi nhánh ở Đn...
Great!",0,0,0,0,0,5,m,{mua_sam#very_positive}
