,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
2467,"Đã hết cách ly xã hội; mọi người, mọi việc đã hoạt động bình thường, mà nhân viên bảo vệ Siêu thị chặn khách hàng không cho vào với lý do ko có khẩu trang! Việc làm này liệu có quá mức cần thiết? Hôm nay lần đầu đến đây! Phải để vợ con vào còn mình ra quán nước vỉa hè ngồi chờ! Lần đầu và cũng là lần cuối mình đến đây!",0,0,0,0,0,1
2468,"Chúng tôi đã có một chuyến đi trong ngày đến Vũng Tàu bằng phà. Khởi hành lúc 8 giờ sáng, phà xuất bến đúng giờ và rất êm ái.",0,0,0,0,0,0
2469,"Giá có hơi cao nhưng xứng đáng. Đến các diệp lễ như trung thu thì xếp hàng mỏi cổ nha. Bánh trung thu ở đây ăn hợp khẩu vị. Nhân viên thì bình thường, k đáng nói.",0,0,0,4,0,0
2470,"Lại 1 recommend mà mình nhận được khi xem reviw du lịch tự túc ở Bình Định. Quán không quá rộng, sạch sẽ, xe để trên lề đường. Mình ăn bánh hỏi cháo Lòng ở quán vào buổi sáng, khoảng hơn 7h, quán không quá đông nhưng lên món vẫn lâu, đem đĩa bánh hỏi lên rồi khoảng 10 phút sau mới đem lòng lên. 1 phần ăn gồm 1 đĩa bánh hỏi, 1 đĩa lòng heo, 1 chén cháo và rau ăn kèm giá 35k. Bánh hỏi có nhiều rau mùi lắm nên ai không ăn được nhớ dặn quán trước, lòng nhiều và cháo nóng hỏi, chất lượng nhìn chung thấy ổn.",0,0,0,4,0,0
2471,"thực đơn ít có sự lựa chọn, giá khá đắt so với mặt bằng chung. tuy nhiên ""sò mai hay sò may"" tươi ngon , lần đầu tiên ăn món này ngon tươi như vậy.",0,0,0,4,0,0
2472,"Thức ăn không có gì đặc biệt và không rẻ nhưng nằm ở vị trí thuận tiện, đẹp và ấm cúng. Có muốn giới thiệu nó để đi uống cà phê không",0,0,4,2,0,0
2473,"Hạ tầng bán dân sự nên cũng chưa đc ổn lắm, nhưng cũng rất tuyệt rồi",0,0,0,0,3,0
2474,"Bún nạm xương bò, tô nhiều dã man. Mình theo foody đi ăn thử, gọi món ra nhanh, phục vụ nhiệt tình, bún ngon lắm, mà múc thiệt nhiều nữa . Đi ăn thử quán lề đường mà thành công. Nói chung là mình sẽ ủng hộ quán dài dài.",0,0,0,5,0,0
2475,"Quán Sáu cao nổi tiếng về các món gà,chim cút. Thực đơn quán ko đa dạng nhưng cách chế biến đồ ăn ngon và lạ. Mùi vị thấy rất dễ ăn, có thể nói quán này khá đầu tư về không gian ngồi cho khách. Có 3 không gian để ngồi, ngồi nền chòi, bàn thấp và bàn cao. Kiểu gì cũng có luôn. Đồ ăn giá cũng ổn không quá đắt.",0,0,0,5,0,0
2476,"Sạch sẽ và đầy đủ tiện nghi rất phù hợp với giá tiền. Vị trí rất dễ tìm, gần trung tâm thành phố",0,5,0,0,0,0
2477,"Đó là một nhà hàng trên tầng mái của Việt Nam với các phần nhỏ, nhiều lựa chọn bia và tầm nhìn đẹp ra Sài Gòn, tôi muốn nói sẽ quay lại nhưng có lẽ tôi sẽ không uống bia.",0,0,3,0,0,0
2478,"Được khách sạn tặng 1 hộp quà lưu niệm nhỏ, bé nhà mình rất thích.",0,4,0,0,0,0
2479,"Cơm gà, cơm món ở đây ăn đều ổn, gia vị rất vừa miệng, ngoài ra cơm tôm kho cũng ngon. Mỗi tội đến vào buổi trưa thì rất đông nên phải đợi tầm 30p mới có đồ ăn, buổi tối thì pvu nhanh hơn. Mình thích 1 điểm nữa là khi đi 2 người thì quán tự cân nhắc làm cơm món vừa đủ cho 2 người luôn chứ ko cần phải nhắc, ko lo bị chặt chém, ko như nhưng quán khác món ăn chỉ làm theo 1 cỡ dù ít hay nhiều ng ăn.",0,0,0,4,0,0
2480,"Nhân viên Lễ tân thân thiện và chuyên nghiệp, phòng sạch sẽ tiện nghi.",0,5,0,0,0,0
2481,"Bò ăn bở như được nấu chín sẵn và trụng lại nhiều lần, ăn cảm giác không còn chất.",0,0,0,2,0,0
2482,"Đến bến xe lúc 5h gọi phát anh chủ mang xe ra luôn. Dù rất sớm nhưng mà a vẫn vô cùng nhiệt tình, trước đó mình có gọi vài chổ gần hơn nhưng đều bị từ chối vơi lý do chưa đến giờ làm việc. May tìm được chổ cho thuê xe máy Hoài bảo, quá ư là nhiệt tình",0,0,0,0,5,0
2483,"Du lịch bằng taxi ở Sài Gòn rất dễ dàng và rất rẻ miễn là bạn sử dụng một công ty có uy tín. Chúng tôi luôn sử dụng taxi Vinasun 
và thấy chúng thật tuyệt vời. Chỉ cần chọn địa chỉ bạn sẽ nói vì hầu hết không nói nhiều tiếng Anh.",0,0,0,0,5,0
2484,"Quán nhỏ , chật chật , nóng nực , khói đồ ăn hấp vào cả người lẫn quần áo . Nhưng được cái là khách đông , nhân viên chạy đôn chạy đáo để bán kịp . Đồ ăn thì miễn bàn , siêu ngon . Giá cả hợp lí . Mình thích nhất là ăn món chân gà ở đây , ướp vừa miệng , nhâm nhi với bia hay ăn với cơm đều ngon . Lẩu ở đây rẻ mà nhiều lắm , ăn 3 đứa 1 cái lẩu mà no cực luôn . Đồ nướng cũng bình thường . Sẽ đến quán trong những dịp tới ",0,0,0,5,0,0
2485,Nếu bạn không muốn một chuyến đi thoải mái thì nên tránh xa hãng xe này.,0,0,0,0,1,0
2486,"Dịch vụ nhiệt tình, và người địa phương. Lần sau ủng hộ nếu có dịp.",0,0,0,0,4,0
2487,"Đi ngang qua thấy đông quá nên vô thử, hàng hải sản khá rẻ tươi ăn khá ngon, sẽ giới thiệu cho bạn khi bạn đến Qui Nhơn",0,0,0,5,0,0
2488,"Ks phòng sạch sẽ, check tự động thuận tiện. Có dịp sẽ ghé lại sớm",0,4,0,0,0,0
2489,"Menu này giá tết các bạn nhé... quán có rất nhiều món mới như gà cay phô mai, trà milk form, bingsu các loại, cà phê dừa... giá thành tương đối được so với mặt bằng và view của quán... mình vào quán và chọn món gà cay phô mai, sữa chua nếp cẩm và trà hoa Hibicus... Gà cay phô mai : tương đối dễ ăn có tobboki và gà... mà mình thấy hơi nhiều dầu mỡ... quán nên hạn chế 1 ít để ăn không bị ngáy... Sữa chua nếp cẩm : thức uống được nhiều người lựa chọn mỗi khi đến quán đặc biệt là chị em phụ nữ, ăn rất ngon và tốt nhé... ly nhiều nếp ăn rất ngon mà ko bị ngáy nhé... Trà hoa Hibicus : hoa hibicus ngâm đường thêm 1 ít bạc hà tạo nên hương vị lạ lạ mà uống ko thể lẫn vào đâu được... Quán luôn đổi mới và luôn bổ sung để phục vụ khách hàng tốt hơn...",0,0,0,5,0,0
2490,Nhân viên phục vụ rất tệ chỉ có mấy anh bảo vệ tốt,0,2,0,0,0,0
2491,"Mình là dân Quy Nhơn nên biết chỗ này, cũng đã từng vô và khuyên là không nên vào. Quán chỉ được ưu điểm duy nhất là ""nằm gần biển"", ngoài ra không có điểm gì được. Giá cả đắt đỏ. Chất lượng đồ uống thuộc dạng dở. Không gian rộng và loãng nên nhân viên không phục vụ xuể. Số lượng nhân viên ít và thường xuyên quên khách, phải đợi rất lâu, kêu í ới thì lúc lâu sau mới tới lượt mình. Quán nằm trên cát nên cũng dễ bị cắt văng lên thức ăn. Cho nên ai muốn biết biển là gì và không quan tâm giá cả thì vào 1 lần cho biết thì được.",0,0,0,2,0,0
2492,"THANH XUÂN ĐẸP NHẤT LÀ ĐƯỢC DU LỊCH CÙNG BẠN THÂN Phú Yên Quy Nhơn mùa này đẹp lắm. Mình vừa cùng cô bạn thân thuê xe máy tại đây và vi vu khắp các địa điểm du lịch. Cảm ơn vì đã cho tụi mình thuê xe mới với giá tốt nhất, giúp chúng mình có những trải nghiệm và chuyến đi thật tuyệt vời",0,0,0,0,5,0
2493,"Đó luôn là một dấu hiệu tốt khi một khách sạn có uy tín chỉ giới thiệu một công ty taxi. Đây là một trong những đề nghị của khách sạn của chúng tôi và chúng tôi đã đưa họ khi ra ngoài và trong thành phố. Nhìn chung, chúng tôi rất hài lòng với dịch vụ nhận được. Luôn luôn yêu cầu họ bật đồng hồ và không chấp nhận một số ngẫu nhiên vì đồng hồ sẽ rẻ hơn 99 thời gian.",0,5,0,0,5,0
2494,Nơi tuyệt vời và dịch vụ cho đến khi ra lệnh! Người vợ thuần chay của tôi đã cười khi cô hỏi họ có thể cho bơ vào bánh mì nướng không. Thức ăn trẻ em là bánh kếp và tốt cho những đứa trẻ hạnh phúc nhưng tôi gọi một bữa sáng đầy đủ kiểu Anh và ăn một miếng thịt xông khói và một quả trứng chiên và một nỗ lực saveloy với một đống muối trong một cái bát không chính xác 50 kVND. Không hài lòng missus như không có tùy chọn ăn chay cho bữa ăn sáng mặc dù chỉ định. Không phải là nhà triết học vì đây là bữa ăn sáng không phải Việt đầu tiên ở 3 wks trong nước chỉ lát nhà là những bức tranh trên tường.,0,0,5,5,0,0
2495,"Combo bãi tắm hoàng hậu, bãi trứng, mộ Hàn Mặc Tử, nói chung đi cho biết 1 lần thôi, chỉ chụp hình kỷ niệm, không có gì thêm, bãi trứng cũng rất nhỏ, khi đông người thì chen nhau chụp, nên đi ngày trong tuần vắng người hơn.",3,0,0,0,0,0
2496,"Quán ăn mà nuôi cả chó lẫn mèo, để mèo trèo lên bàn nhìn cảm thấy không hợp vệ sinh lắm, thịt hơi ngọt, giá 39k 1 phần cũng ko hề rẻ so với mặt bằng chung",0,0,0,4,0,0
2497,"Bạn lễ tân cực kì dễ thương, chổ ở đẹp,vị trí ngay trung tâm",0,5,0,0,0,0
2498,Chủ khách sạn rất vui và nhiệt tình.tôi rất thích nơi này.,0,5,0,0,0,0
2499,"Nhóm mình đi Quy Nhơn chơi. Được mấy anh chị đi trước hướng dẫn đến tiệm này để thuê xe. Công nhận đúng ý thật. Xe mới, chủ quán nhiệt tình thêm cái giá cả quá hợp lý. Quy Nhơn đẹp, tiệm này cũng quá dễ thương. Luôn ủng hộ dịch vụ cho thuê xe máy Quy Nhơn mỗi lần ghé nơi đây",0,0,0,0,5,0
2500,"Hướng dẫn viên rất nhiệt tình thân thiện. Thích nhất hướng dẫn viên “ Thành Phát” rất nhiệt tình, chụp nhiều ảnh đẹp cho đoàn. Và anh Thành Phát làm MC rất hay và tổ chức trò chơi cũng rất vui nhộn. Đêm gala để lại cho đoàn chúng em nhiều ấn tượng đẹp.",5,0,0,0,0,0
2501,"Ở quy nhơn,mình khám phá nhiều quán...nhưng chốt lại vị cua là ok nhất...món ăn đa dạng, nấu theo phong cách nhà hàng,giá rẻ ,mình hơi bất ngờ là quán hơi vắng...tại vì nằm ở đường nhỏ thôi...mọi người nên ghé..",0,0,0,4,0,0
2502,Thích hợp cho gia đình và nhóm bạn relax cuối tuần ... i like it ...,5,0,0,0,0,0
2503,"Mỗi lần ăn thì giá lại nhích lên một chút, hôm nay mình ăn 25k một tô rồi . Bánh canh ở đây theo mình thì nước dùng tuy đơn giản nhưng rất ngon , kiểu ngọt thanh chứ không quá dầu mỡ . Cọng bánh canh gạo to và cứng hơn so với cọng bánh canh gạo của quy nhơn , chả cá dai ngon . Cua cho khá nhiều nhưng mình thấy ít tươi , thịt cua hơi bùi . Khi ăn có thể ăn kèm bánh mì cho chắc bụng , thêm 3k cho một ổ bánh mì . Phục vụ nhanh nhẹn , không để khách chờ lâu dù quán rất đông .",0,0,0,5,0,0
2504,Sự yên tỉnh và không gian nhìn ra phố qua lại,0,3,0,0,0,0
2505,Tuy nhiên phòng mình bồn cầu bị trục trặc xíu. Cần gạt nước k đóng nên dẫn tới nc cứ chảy róc rách. Phải mở nắp bồn đóng cần gạt lại thì ok.,0,2,0,0,0,0
2506,Chúng tôi đến đây để ăn vì được đánh giá tốt và khách sạn của chúng tôi cũng giới thiệu nó. Gọi một con cá mập nướng và vợ tôi một món cơm chiên.,0,0,3,0,0,0
2507,"Thực đơn không phải là thứ đặc biệt nhưng chúng làm gì, chúng hoạt động rất tốt.",0,0,0,0,0,0
2508,nhân viên cực nhiệt tình và nói chuyện hoi bị dễ thương luôn..có nước lọc ư miễn phí phòng sạch sẽ..ai muốn có view đẹp thì nên đặt sớm nha mình đặt muộn nên ở phòng hơi thấp nhưng cũng ok nè,0,4,0,0,0,0
2509,"Lối đi hẹp, hành lang chưa thoáng, hơi tối, không có lỗi đi lên kéo vali hành lý phải xách tay lên cầu thang",0,2,0,0,0,0
2510,"Nhân viên Nhi, Yến phục vụ siuu tốt lun, rất quan tâm khách hàng châm nước và đồ ăn liên tục, thân thiện. Đồ ăn đa dạng, nhiều món, ăn vừa miệng.",5,0,0,5,0,0
2511,"Tôi đến nhà hàng vào ngày rằm tháng 10 âm lịch nên khá đông khách, cô nhân viên hình như bị rối nên khá lăng xăng và nói chuyện sẵn với khách. Đợi thức ăn 20', ăn hủ tiếu không có rau kèm, ăn cuối giờ trưa tôi gọi thêm món và được báo là không có, tôi đổi sang gọi một món nữa có trong menu với tô nhỏ hơn, cô nhân viên: ở đây em không bán tô nhỏ chị, quay đi ngay khi chưa xong cuộc nói chuyện với tôi, trong khi đó là lúc đã vãn khách, không phải khi đông đúc. Thức ăn vẫn ngon, nhưng sẽ không quay lại với vẻ mặt, cách nói năng đó.",0,0,1,4,0,0
2512,"Phòng cách âm không tốt, mất sự tập trung và riêng tư",0,1,0,0,0,0
2513,"Quán có nhiều hải sản tươi ngon như tôm, cua, bề bề mực nướng, các loại sò ốc, cá... chế biến nhiều mónm Giá cả hợp lý. Đặc biệt ở đây có món sứa rất ngon và món "" tủ"" của quán.",0,0,0,5,0,0
2514,"siêu thị bán các loại đặc sản nơi đây, giá hợp lí",0,0,0,0,0,5
2515,"Bây giờ tôi có cơ hội viết bình luận cho bạn vào ngày tôi thuê một chiếc xe máy của Huyền Anh dịch vụ của bạn rất tốt. Chuyên gia tư vấn rất nhiệt tình chỉ cho tôi những địa điểm ăn uống ngon và những địa điểm du lịch đi chơi rất uy tín và chất lượng, tôi sẽ giới thiệu cho bạn bè cơ hội khi có cơ hội",0,0,0,0,5,0
2516,"Gần khu ăn uống Nguyễn Thị Định. Lai rai xong tấp qua hát hò rất thuận tiện
Âm thanh tùy phòng có phòng hay, phòng không",4,0,0,0,0,0
2517,"Khách sạn nằm trên một con phố lớn, khá gần biển. Đi ra bãi tắm có toà nhà cao che nên buổi chiều tắm từ 16 giờ là có bóng râm rồi. Điểm cộng là khách sạn khá sạch sẽ. Còn điểm trừ là phòng ốc hơi nhỏ, các đồ ở khách sạn như khăn tắm, khăn mặt, ga trải giường hơi cũ. Phòng ăn bữa sáng khá chật chội với lượng khách ở khách sạn, đồ ăn bình thường.",0,3,0,3,0,0
2518,"Lúc đầu KS báo giá là thuê xe Airblade giá 200kngày còn xe Nouvo 150K ngày. Mình quyết định thuê xe Nouvo giá 150kngày nhưng bên cho thuê báo là hết xe Nouvo chỉ còn loại xe này giá 180K. Lúc mình nhận xe thì là xe Liberty nhưng khá cũng mình nghĩ không đến nỗi nên đồng ý thuê, lúc lên xe đi mới phát hiện là xe này bị hư CÒI, bóp không kêu, chưa kể chân chống bị yếu, lúc dừng xe xém bị đổ. > xe không đủ chất lượng để cho thuê. Lúc về mình có đề nghị trả xe và bên KS đã deal lại với bên kia giảm cho mình còn 120K ngày.",0,0,0,0,1,0
2519,Đặt phòng có ăn sáng mà đến nơi khách sạn báo bên booking gửi xuống k có ăn sáng,0,0,0,1,0,0
2520,"Mình đến Quy Nhơn cùng gia đình trong chuyến đi du lịch hè dài ngày. Nhờ foody mà gđ mình đến quán Gà Trống ăn thử. Cơm gà chiên nước mắm rất ngon, giá cả phải chăng, quán sạch, nhân viên thân thiện. Hẹn sớm gặp lại.",0,0,0,5,0,0
2521,"Mì đen ở đây ngon, nói mỳ đen tưởng lạ chứ thực chất là mỳ ý trộn sốt thôi. Cơm thố cũng ngon và thơm, hơi nhão, nếu chiên dạng cơm rang chắc sẽ ngon hơn. Có món lẫu tụi mình gọi nhầm, muốn ăn dạng lẫu trong chảo nhưng gọi nhầm dạng thố, có take note ít cay nhưng bạn ấy làm cay kinh khủng từ cái đến nước, tụi mình bỏ lại cũng nửa tô  Wifi ổn. Giữ xe free. Nhân viên vui vẻ lịch sự.",0,0,0,4,0,0
2522,Trải nghiệm tuyệt vời! Giao tiếp tuyệt vời. Xe đạp tốt. Rất khuyến khích.,0,0,0,0,5,0
2523,"Điểm trừ duy nhất là cách tính thời gian thuê theo ngày nên hơi thiệt cho những người nhận xe từ trưa hoặc đầu chiều, trong thời điểm thấp điểm nếu tính theo 24h thì hoàn hảo hơn hỗ trợ tối đa người dùng. Tuy nhiên cũng không ảnh hưởng nhiều",0,0,0,0,3,0
2524,"Hiện tại đã có đường cao tốc giữa Sài Gòn và Vũng Tàu nên xe buýt sẽ nhanh hơn và thoải mái hơn một chút so với trước đây, 
nhưng cá nhân tôi không thể nói về điều đó.",0,0,0,0,3,0
2525,"Thức ăn sáng không phong phú, hơi ít món...",0,0,0,2,0,0
2526,"Hãng xe bố láo nhất mình từng gặp, không bao giờ đi hãng xe này lần 2",0,0,0,0,1,0
2527,"Cả cái siêu thị bự ầm không sắm nổi nhân viên canh đưa mấy cái giỏ lên cầu thang cuốn, cứ để chạy lên rồi ngã ầm ầm, khách thì đầy ra đó, nguy hiểm cho trẻ em qua lại. Quán lý nên xem lại",0,0,0,0,0,1
2528,"bọn mình dậy sớm từ 5h và gọi giao xe máy quy khách sạn. Được anh Hoài Bảo từ vấn mua tour trọn gói 350k1NG Gồm xe điện đón, cano, lặn ngắm san hô, tắm tráng, ăn hải sản 7 món cả lẩu tại nhà hàng, EO GIÓ : bọn mình tới đây lúc 7h. Lúc này ít người, nắng chưa gắt, chụp được nhiều ảnh đẹp mà lại không bị quá nắng. Nên đi eo gió sớm và trước kỳ co sẽ hợp lý hơn. KỲ CO : nước biển trong, xanh, đẹp, nói chung rất vuii. Nhìn ảnh là biết đúng không các bác. ĐI NGẮM SAN HÔ Ở ĐẢO SAN HÔ : thực ra thì hơi ít san hô và không được đẹp như review nhưng laii là trải nghiệm rất thú vị  VỀ NHÀ HÀNG HOÀNG ĐẠT ĂN : Món ăn ngon, sạch sẽ, no nữa. Tắm xong về ăn quá ngon luôn. DI CHUYỂN VỀ KHÁCH SẠN : nghỉ ngơi chiều lấy sức đi tiếp: CHÈ NHỚ 132ngô mây : gọi mấy món nhưng chè thập cẩm là ngon nhất, ngọt thanh, mát, vị nhớ mà lại rẻ nhất.nên ăn được cái quán đẹp. BÁNH MÌ GÓC ĐƯỜNG NGUYỄN LỮ VÀ NGÔ MÂY. Nhìn cái xe là đã thích rồi, đầy ắp, mà lại rất lạ. RẺ",5,5,5,5,5,0
2529,"Hôm nay chủ nhật, nên mình và cô bạn ghé quán này với mục đích thưởng thức kem và tám chuyện. Cả hai mục đích đều thành công rực rỡ, vì thứ nhất, quán khá rộng, mát mẻ và có không gian dễ thương với tông chủ đạo màu trắng và những hình ảnh vẽ trên tường rất ngộ nghĩnh nên tám rất thích, Thứ hai là về phần thực đơn, quán món gì cũng có, nào bánh, nào sữa, nào kem...Chỉ cần chọn món mình thích là có ngay. Khách quan mình thấy đồ uống đây khá ngon, bánh cũng rất tuyệt. Nên sẽ còn quay lại nhiều lần.",0,0,0,5,0,0
2530,"Mình tới đây mới lần đầu, không gian quán thì okie nhưng nước uống không ngon, hồng trà dở hơn mấy chỗ khác, vị nhạt, được cái lớp foam ngon, vừa miệng bù lại.",0,0,0,4,0,0
2531,Buổi tối có hơi ồn một tí! Nhưng vẫn ok.,0,4,0,0,0,0
2532,"Thời gian công tác ở Qui Nhơn được ghé nhà hàng này nhiều lần. Nói chung là không gian quán thoáng đãng , rộng rãi và mát mẻ . Nhân viên phục vụ nhanh nhẹn , thân thiện với khách hàng . Thời gian chế biến món ăn hơi lâu một tí nhưng bù lại được ăn ngon nên cũng đáng để chờ đợi. So với mặt bằng nhà hàng thì giá cả ở đây cũng không đắt lắm . Đồ ăn ở đây có nhiều món ngon lạ, cách chế biến cũng khá hấp dẫn . Ưng nhất là món hàu phô mai và súp khoai tây hải sản. Mem nào mê hải sản nhất định phải ghé đây ăn thử nà.",0,0,0,5,0,0
2533,"Sau khi đọc các nhận xét về những nơi này, tôi đã hy vọng rất cao, cho một món bít tết ngon nhưng rẻ. Không nên có cái này không tồn tại. Tôi không phải là một trong những đánh giá đúng bình thường, tuy nhiên đây là một trong những nơi được đánh giá cao nhất mà tôi nghĩ rằng tôi đã được một lúc. Tôi hiểu rằng ở đây chất lượng thực phẩm là khác nhau nhưng nó không phải là rẻ cho những gì nó là. Bạn có thể nhận được nhiều tiền hơn với số tiền tương đương với nước Anh, điều đó nói lên điều gì đó. Bít tết của tôi đã được nấu chín và khó có thể tin rằng đó là từ hậu môn. Không có gì dày dạn trên đĩa, rau gần như thô và rất rẻ. Về phía trên, nước sốt được nếm sau một chút muối và rượu vang có giá khá cao. Đây không phải là nơi khiến tôi thất vọng chỉ là những đánh giá về việc nó được tạo ra tuyệt vời như thế nào. Tôi đã đi bộ 45 phút qua thị trấn để thử nơi này và thực sự không đáng. Nếu giá rẻ những gì bạn đang tìm kiếm hãy đi đến những nơi địa phương. Trong mắt tôi, tôi thực sự không thấy nó đã được xem rất cao.",0,0,0,3,0,0
2534,"Mình thuê xe tay ga đi 48h đi đèo QUY NHƠN, mọi thứ hoàn hảo. Chủ sở hữu nói tiếng Anh tốt và địa điểm gần Ariport, vì vậy nếu bạn có thời gian, đừng suy nghĩ kỹ! Và sự cầu xin này có một mức giá tốt, vì vậy đừng lo lắng, hãy hạnh phúc.",0,0,0,0,5,0
2535,"1 quán trà sữa xinh sắn nằm ngay trên đường Trần Thị kỷ : nhìn từ ngoài thì mình cũng đoán chắc được view bên trong quán như thế nào rồi nhé. hầu như quán có rất nhiều nơi để chụp hình, ngoài cửa vào tầng 1 tầng 2 và ban công của tầng 2 có 2 cái ban để ngồi chắc cũng tại mình bên nhiếp ảnh nên thấy quán có đầu tư về view nên thấy view rất ok! ở quán match trà xanh ngon lắm, thấy giá cũng hợp lý tại quán gần khu sinh viên nên rất hợp lý. cũng là nơi để học bài lý tưởng nè. nhân viên phục vụ thân thiên, mấy bạn nữ nhân viên xinh nữa : có dịp sẽ ghé quán :",0,0,0,5,0,0
2536,Nơi tốt nhất để thuê xe máy hoặc xe tay ga. Họ đưa ra một mức giá tốt và họ sẽ đến giúp bạn nếu bạn có vấn đề với chiếc xe đạp. Cảm ơn rất nhiều cho các dịch vụ thân thiện tuyệt vời !!!,0,0,0,0,5,0
2537,Biển Quy Nhơn vừa trong vừa lắm cá Trai Quy Nhơn vừa khá lại vừa chăm haha chúc anh chủ dịch vụ cho thuê xe máy quy nhơn giá rẻ ngày càng làm ăn phát đạt nhé,0,0,0,0,5,0
2538,"Nội thất tuyệt đẹp, chất lượng hoàn toàn vượt xa so với giá mà khách sạn bán. Thích hợp cho gia đình cần không gian riêng",0,5,0,0,0,0
2539,"Mẫu mã vô cùng đa dạng và bắt mắt, giá cả hợp lí, phục vụ nhiệt tình, cho 10đ ",0,0,0,0,0,5
2540,"Quán phong cách hè phố, thoáng mát, thoải mái, trời mưa ngồi như trở về tuổi thơ . Nước ngon, giá trung bình. Một số món rẻ hơn mặt bằng chung. Menu nhìn rất yêu. Món mình thích nhất là Trà Đào, Trà đen machiato và cafe caramel đá xay. Riêng cafe cốt dừa khả năng giá rẻ nhấ quy nhơn với 20k ly to thật to ",0,0,0,5,0,0
2541,"Bán nhiều đồ dùng gia dụng, thực phẩm tươi sống, bánh kẹo, trái cây,... hôm rồi mình có mua ở đây 3 ly trái cây cắt sẵn về ăn, ai ăn xong cũng đau bụng gần chết luôn",0,0,0,0,0,3
2542,"Điểm cộng là đa dạng mẫu mã sản phẩm, có đầy đủ không gian cafe chơi đùa mua sắm các thứ ăn uống
Điểm trừ là tết rất đông đợi xếp hàng thanh toán rất lâu",0,0,0,0,0,4
2543,"Thấy chủ quán bảo cách ăn là cuốn bánh hỏi với thịt rồi nhúng cháo, chấm nc mắm ăn. Cơ mà thịt bánh lên trước aqn xong rồi cháo mới lên , được cái cháo ngon, với hành ăn thơm chứ ko bị hăng. Quán đông nên lên đồ lâu",0,0,0,4,0,0
2544,Khách sạn Quy Nhơn gần biển. Cửa sổ view rộng. Phòng sạch sẽ. Nhân viên nhiệt tình và thân thiện.,0,5,0,0,0,0
2545,Lúc nhận trả phòng phải chờ thang máy lâu vì khách đông,0,3,0,0,0,0
2546,Nước hồ bơi rất lạnh và không sạch,2,0,0,0,0,0
2547,"Ồ. Mình đã vừa tìm được lại địa chỉ của công ty thuê xe tại quy nhơn này. Thiệt tình thì đã có dịp thuê xe tại đây. Phải nói là hết sức ưng ý. Xe thì mới mà giá lại hợp lý. Đội ngũ nhân viên rất nhiệt tình và hiếu khách. Phải nói là từ trước giờ mình đến quy nhơn du lịch thì hầu hết di chuyển bằng xe máy nên đã tìm kiếm hết các công ty thuê xe rồi. Giờ mới tìm được chổ ưng bụng nhất. Du lịch bụi nên mình tiết kiệm được bao nhiêu thì tiết kiệm thôi. Phải nói chắc chắn rằng mình sẽ quay lại quy nhơn và tiếp tục ủng hộ A Bảo Cảm ơn các bạn vì đã cho mình thuê những chiếc xe rất tốt, chuyến đi của nhóm mình rất vui vẻ mình rất hài lòng có dịp quay lại quy nhơn mình sẽ liên hệ các bạn nhé!",0,0,0,0,5,0
2548,"Có 2 Khu Hotel và Resident tiện cho gia đình có bếp, phòng khách... phòng đẹp, yên tĩnh, view cao đẹp, ăn sáng ok",0,5,0,0,0,0
2549,Mình mua trà sữa đem về lúc ord có thêm chân trâu trắng vs kem chese giá 52k mà về đến nhà thì lại không có chân trâu trắng. Mà giá cả thì quá mắc vị thì cũng bình thường không gì đặc sắc. trong khi quy nhơn có nhiều quán gia cả hợp lí mà khá ngon. Buôn bán kiểu v ế là đúng  ,0,0,0,1,0,0
2550,"Sạch sẻ, gần trung tâm. Đi bộ tắm biển.",0,4,0,0,0,0
2551,"Nhà tắm vách kính toàn bộ, hơi nguy hiểm nếu trượt chân.",0,3,0,0,0,0
2552,"Quy nhơn có nhiều chổ cho thuê xe máy nhưng chưa thấy chổ nào cho thuê xe chuyên nghiệp mà tận tâm như chổ này, xe mới , sạch sẽ bóng loáng, chuẩn bị đầy đủ mũ bảo hiểm và cả áo mưa cho khách, hỏi xin bảng đồ cũng có luôn, còn chuẩn bị list quán ăn ngon trong cốp xe cho khách tiện đi lại nữa. Quá sức tuyệt vời",0,0,0,0,5,0
2553,"Hóng bên page Dalatmilk thấy cung cấp sữa cho Ming tea làm sữa tươi trân châu đường đen. sữa Dalatmilk thì đỉnh rồi, béo ngậy, không quá ngọt. chỉ hi vọng là trân châu đường đen làm sẽ ngon như mí quán mình đã được thử. Giá dùng thử trong 2 ngày 11 và 125 là 20k 1 ly nhé. sau đó tăng giá bao nhiu thì mình hổng bít hihi. nhưng cũng tầm trên 30k đó. đến thử lẹ nào",0,0,0,5,0,0
2554,"Thái độ phục vụ kém , đồ ăn ra muộn",1,0,0,0,0,0
2555,Đi xe khá tốt. Ab năm 2017 diễn ra suôn sẻ.,0,0,0,0,5,0
2556,"Là quán coffe đường phố nhưng khá chất lượng . Quán hơi nhỏ , bàn ghế gỗ khá thấp . Nhưng đồ uống ở đây được pha chế rất điệu nghệ . Có nhiều loại khá ngon , và cũng có một số loại hơi khó uống vì bỏ quá tay bạc hà nên hơi bị hăng . Nói chung là giá cả khá hợp lí so với mặt bằng Qui Nhơn . Sẽ ủng hộ quán trong các dịp tới",0,0,0,4,0,0
